adminyear,grade,org_code,DistrictName,SchoolName,group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2008,04,00440010,Brockton,Brookfield,Hawaiian,1,,,,,,,1,,,,,,,,,,,,,,,,
2008,04,00440010,Brockton,Brookfield,Multi-race,1,,,,,,,1,,,,,,,,,,,,,,,,
2008,04,00440010,Brockton,Brookfield,"LEP/Formerly LE",6,,,,,,,6,,,,,,,,,,,,,,,,
2008,04,00440010,Brockton,Brookfield,"Special Ed",19,14,2,,,,3,20,14,2,,,,4,,,,,,,,100,100,
2008,05,00440010,Brockton,Brookfield,"All Students",101,93,3,,,,5,101,93,3,,,,5,101,93,3,,,,5,100,100,100
2008,05,00440010,Brockton,Brookfield,"Low Income",64,57,3,,,,4,64,57,3,,,,4,64,57,3,,,,4,100,100,100
2008,05,00440010,Brockton,Brookfield,Black,44,42,,,,,2,44,42,,,,,2,44,42,,,,,2,100,100,100
2008,05,00440010,Brockton,Brookfield,Asian,2,,,,,,,2,,,,,,,2,,,,,,,,,
2008,05,00440010,Brockton,Brookfield,Hispanic/Latino,9,,,,,,,9,,,,,,,9,,,,,,,,,
2008,05,00440010,Brockton,Brookfield,White,45,40,2,,,,3,45,40,2,,,,3,45,40,2,,,,3,100,100,100
2008,05,00440010,Brockton,Brookfield,Hawaiian,1,,,,,,,1,,,,,,,1,,,,,,,,,
2008,05,00440010,Brockton,Brookfield,"LEP/Formerly LE",7,,,,,,,7,,,,,,,7,,,,,,,,,
2008,05,00440010,Brockton,Brookfield,"Special Ed",10,6,3,,,,1,10,6,3,,,,1,10,6,3,,,,1,100,100,100
2008,06,00440010,Brockton,Brookfield,"All Students",96,89,4,,1,,2,96,90,4,,,,2,,,,,,,,99,100,
2008,06,00440010,Brockton,Brookfield,"Low Income",58,52,3,,1,,2,58,53,3,,,,2,,,,,,,,98,100,
2008,06,00440010,Brockton,Brookfield,"Native American",2,,,,,,,2,,,,,,,,,,,,,,,,
2008,06,00440010,Brockton,Brookfield,Black,34,29,2,,1,,2,34,30,2,,,,2,,,,,,,,97,100,
2008,06,00440010,Brockton,Brookfield,Asian,1,,,,,,,1,,,,,,,,,,,,,,,,
2008,06,00440010,Brockton,Brookfield,Hispanic/Latino,11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2008,06,00440010,Brockton,Brookfield,White,45,43,2,,,,,45,43,2,,,,,,,,,,,,100,100,
2008,06,00440010,Brockton,Brookfield,Multi-race,3,,,,,,,3,,,,,,,,,,,,,,,,
2008,06,00440010,Brockton,Brookfield,"LEP/Formerly LE",1,,,,,,,1,,,,,,,,,,,,,,,,
2008,06,00440010,Brockton,Brookfield,"Special Ed",12,7,4,,,,1,12,7,4,,,,1,,,,,,,,100,100,
2008,03,00440017,Brockton,"John F Kennedy","All Students",93,88,,,1,1,3,94,89,,,,1,4,,,,,,,,99,100,
2008,03,00440017,Brockton,"John F Kennedy","Low Income",55,50,,,1,1,3,55,51,,,,1,3,,,,,,,,98,100,
2008,03,00440017,Brockton,"John F Kennedy","Native American",1,,,,,,,1,,,,,,,,,,,,,,,,
2008,03,00440017,Brockton,"John F Kennedy",Black,42,37,,,1,1,3,42,38,,,,1,3,,,,,,,,98,100,
2008,03,00440017,Brockton,"John F Kennedy",Asian,7,,,,,,,7,,,,,,,,,,,,,,,,
2008,03,00440017,Brockton,"John F Kennedy",Hispanic/Latino,4,,,,,,,4,,,,,,,,,,,,,,,,
2008,03,00440017,Brockton,"John F Kennedy",White,36,36,,,,,,37,36,,,,,1,,,,,,,,100,100,
2008,03,00440017,Brockton,"John F Kennedy",Multi-race,3,,,,,,,3,,,,,,,,,,,,,,,,
2008,03,00440017,Brockton,"John F Kennedy","LEP/Formerly LE",21,19,,,,1,1,21,19,,,,1,1,,,,,,,,100,100,
2008,03,00440017,Brockton,"John F Kennedy","Special Ed",11,10,,,1,,,11,11,,,,,,,,,,,,,91,100,
2008,04,00440017,Brockton,"John F Kennedy","All Students",84,78,2,,,2,2,85,78,2,,,3,2,,,,,,,,100,100,
2008,04,00440017,Brockton,"John F Kennedy","Low Income",45,39,2,,,2,2,46,39,2,,,3,2,,,,,,,,100,100,
2008,04,00440017,Brockton,"John F Kennedy",Black,35,31,2,,,2,,36,31,2,,,3,,,,,,,,,100,100,
2008,04,00440017,Brockton,"John F Kennedy",Asian,7,,,,,,,7,,,,,,,,,,,,,,,,
2008,04,00440017,Brockton,"John F Kennedy",Hispanic/Latino,9,,,,,,,9,,,,,,,,,,,,,,,,
2008,04,00440017,Brockton,"John F Kennedy",White,33,33,,,,,,33,33,,,,,,,,,,,,,100,100,
2008,04,00440017,Brockton,"John F Kennedy","LEP/Formerly LE",17,14,1,,,2,,18,14,1,,,3,,,,,,,,,100,100,
2008,04,00440017,Brockton,"John F Kennedy","Special Ed",11,7,2,,,,2,11,7,2,,,,2,,,,,,,,100,100,
2008,05,00440017,Brockton,"John F Kennedy","All Students",89,80,4,,,4,1,89,80,4,,,4,1,89,79,4,,1,4,1,100,100,99
2008,05,00440017,Brockton,"John F Kennedy","Low Income",52,44,3,,,4,1,52,44,3,,,4,1,52,43,3,,1,4,1,100,100,98
2008,05,00440017,Brockton,"John F Kennedy",Black,38,30,3,,,4,1,38,30,3,,,4,1,38,29,3,,1,4,1,100,100,97
2008,05,00440017,Brockton,"John F Kennedy",Asian,6,,,,,,,6,,,,,,,6,,,,,,,,,
2008,05,00440017,Brockton,"John F Kennedy",Hispanic/Latino,7,,,,,,,7,,,,,,,7,,,,,,,,,
2008,05,00440017,Brockton,"John F Kennedy",White,37,36,1,,,,,37,36,1,,,,,37,36,1,,,,,100,100,100
2008,05,00440017,Brockton,"John F Kennedy",Multi-race,1,,,,,,,1,,,,,,,1,,,,,,,,,
2008,05,00440017,Brockton,"John F Kennedy","LEP/Formerly LE",17,13,,,,4,,17,13,,,,4,,17,13,,,,4,,100,100,100
2008,05,00440017,Brockton,"John F Kennedy","Special Ed",15,11,4,,,,,15,11,4,,,,,15,11,4,,,,,100,100,100
2008,06,00440017,Brockton,"John F Kennedy","All Students",3,,,,,,,3,,,,,,,,,,,,,,,,
2008,06,00440017,Brockton,"John F Kennedy","Low Income",2,,,,,,,2,,,,,,,,,,,,,,,,
2008,06,00440017,Brockton,"John F Kennedy",Black,2,,,,,,,2,,,,,,,,,,,,,,,,
2008,06,00440017,Brockton,"John F Kennedy",Asian,1,,,,,,,1,,,,,,,,,,,,,,,,
2008,06,00440017,Brockton,"John F Kennedy","Special Ed",3,,,,,,,3,,,,,,,,,,,,,,,,
2008,03,00440023,Brockton,"Edgar B Davis","All Students",114,109,,,,1,4,114,109,,,,1,4,,,,,,,,100,100,
2008,03,00440023,Brockton,"Edgar B Davis","Low Income",86,82,,,,1,3,86,82,,,,1,3,,,,,,,,100,100,
2008,03,00440023,Brockton,"Edgar B Davis",Black,66,62,,,,1,3,66,62,,,,1,3,,,,,,,,100,100,
2008,03,00440023,Brockton,"Edgar B Davis",Asian,1,,,,,,,1,,,,,,,,,,,,,,,,
2008,03,00440023,Brockton,"Edgar B Davis",Hispanic/Latino,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2008,03,00440023,Brockton,"Edgar B Davis",White,30,29,,,,,1,30,29,,,,,1,,,,,,,,100,100,
2008,03,00440023,Brockton,"Edgar B Davis",Multi-race,3,,,,,,,3,,,,,,,,,,,,,,,,
2008,03,00440023,Brockton,"Edgar B Davis","LEP/Formerly LE",30,28,,,,1,1,30,28,,,,1,1,,,,,,,,100,100,
2008,03,00440023,Brockton,"Edgar B Davis","Special Ed",12,11,,,,,1,12,11,,,,,1,,,,,,,,100,100,
2008,04,00440023,Brockton,"Edgar B Davis","All Students",93,89,,,,,4,93,89,,,,,4,,,,,,,,100,100,
2008,04,00440023,Brockton,"Edgar B Davis","Low Income",74,70,,,,,4,74,70,,,,,4,,,,,,,,100,100,
2008,04,00440023,Brockton,"Edgar B Davis",Black,52,50,,,,,2,52,50,,,,,2,,,,,,,,100,100,
2008,04,00440023,Brockton,"Edgar B Davis",Hispanic/Latino,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2008,04,00440023,Brockton,"Edgar B Davis",White,24,22,,,,,2,24,22,,,,,2,,,,,,,,100,100,
2008,04,00440023,Brockton,"Edgar B Davis",Multi-race,3,,,,,,,3,,,,,,,,,,,,,,,,
2008,04,00440023,Brockton,"Edgar B Davis","LEP/Formerly LE",17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2008,04,00440023,Brockton,"Edgar B Davis","Special Ed",9,,,,,,,9,,,,,,,,,,,,,,,,
2008,05,00440023,Brockton,"Edgar B Davis","All Students",97,94,,,,,3,97,94,,,,,3,97,94,,,,,3,100,100,100
2008,05,00440023,Brockton,"Edgar B Davis","Low Income",74,71,,,,,3,74,71,,,,,3,74,71,,,,,3,100,100,100
2008,05,00440023,Brockton,"Edgar B Davis","Native American",2,,,,,,,2,,,,,,,2,,,,,,,,,
2008,05,00440023,Brockton,"Edgar B Davis",Black,44,43,,,,,1,44,43,,,,,1,44,43,,,,,1,100,100,100
2008,05,00440023,Brockton,"Edgar B Davis",Asian,1,,,,,,,1,,,,,,,1,,,,,,,,,
2008,05,00440023,Brockton,"Edgar B Davis",Hispanic/Latino,12,10,,,,,2,12,10,,,,,2,12,10,,,,,2,100,100,100
2008,05,00440023,Brockton,"Edgar B Davis",White,34,34,,,,,,34,34,,,,,,34,34,,,,,,100,100,100
2008,05,00440023,Brockton,"Edgar B Davis",Multi-race,4,,,,,,,4,,,,,,,4,,,,,,,,,
2008,05,00440023,Brockton,"Edgar B Davis","LEP/Formerly LE",3,,,,,,,3,,,,,,,3,,,,,,,,,
2008,05,00440023,Brockton,"Edgar B Davis","Special Ed",10,9,,,,,1,10,9,,,,,1,10,9,,,,,1,100,100,100
2008,06,00440023,Brockton,"Edgar B Davis","All Students",108,103,,,1,,4,108,104,,,,,4,,,,,,,,99,100,
2008,06,00440023,Brockton,"Edgar B Davis","Low Income",89,85,,,1,,3,89,86,,,,,3,,,,,,,,99,100,
2008,06,00440023,Brockton,"Edgar B Davis","Native American",1,,,,,,,1,,,,,,,,,,,,,,,,
2008,06,00440023,Brockton,"Edgar B Davis",Black,50,47,,,,,3,50,47,,,,,3,,,,,,,,100,100,
2008,06,00440023,Brockton,"Edgar B Davis",Asian,2,,,,,,,2,,,,,,,,,,,,,,,,
2008,06,00440023,Brockton,"Edgar B Davis",Hispanic/Latino,20,19,,,,,1,20,19,,,,,1,,,,,,,,100,100,
2008,06,00440023,Brockton,"Edgar B Davis",White,34,33,,,1,,,34,34,,,,,,,,,,,,,97,100,
2008,06,00440023,Brockton,"Edgar B Davis",Multi-race,1,,,,,,,1,,,,,,,,,,,,,,,,
2008,06,00440023,Brockton,"Edgar B Davis","LEP/Formerly LE",8,,,,,,,8,,,,,,,,,,,,,,,,
2008,06,00440023,Brockton,"Edgar B Davis","Special Ed",17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2008,07,00440023,Brockton,"Edgar B Davis","All Students",101,93,,,1,,7,102,94,,,,,8,,,,,,,,99,100,
2008,07,00440023,Brockton,"Edgar B Davis","Low Income",77,71,,,,,6,78,71,,,,,7,,,,,,,,100,100,
2008,07,00440023,Brockton,"Edgar B Davis","Native American",1,,,,,,,1,,,,,,,,,,,,,,,,
2008,07,00440023,Brockton,"Edgar B Davis",Black,55,48,,,,,7,55,48,,,,,7,,,,,,,,100,100,
2008,07,00440023,Brockton,"Edgar B Davis",Hispanic/Latino,7,,,,,,,8,,,,,,,,,,,,,,,,
2008,07,00440023,Brockton,"Edgar B Davis",White,36,35,,,1,,,36,36,,,,,,,,,,,,,97,100,
2008,07,00440023,Brockton,"Edgar B Davis",Multi-race,2,,,,,,,2,,,,,,,,,,,,,,,,
2008,07,00440023,Brockton,"Edgar B Davis","LEP/Formerly LE",5,,,,,,,5,,,,,,,,,,,,,,,,
2008,07,00440023,Brockton,"Edgar B Davis","Special Ed",13,11,,,,,2,14,11,,,,,3,,,,,,,,100,100,
2008,08,00440023,Brockton,"Edgar B Davis","All Students",90,88,,,,,2,90,88,,,,,2,90,88,,,,,2,100,100,100
2008,08,00440023,Brockton,"Edgar B Davis","Low Income",62,60,,,,,2,62,60,,,,,2,62,60,,,,,2,100,100,100
2008,08,00440023,Brockton,"Edgar B Davis","Native American",2,,,,,,,2,,,,,,,2,,,,,,,,,
2008,08,00440023,Brockton,"Edgar B Davis",Black,39,38,,,,,1,39,38,,,,,1,39,38,,,,,1,100,100,100
2008,08,00440023,Brockton,"Edgar B Davis",Asian,1,,,,,,,1,,,,,,,1,,,,,,,,,
2008,08,00440023,Brockton,"Edgar B Davis",Hispanic/Latino,13,12,,,,,1,13,12,,,,,1,13,12,,,,,1,100,100,100
2008,08,00440023,Brockton,"Edgar B Davis",White,34,34,,,,,,34,34,,,,,,34,34,,,,,,100,100,100
2008,08,00440023,Brockton,"Edgar B Davis",Multi-race,1,,,,,,,1,,,,,,,1,,,,,,,,,
2008,08,00440023,Brockton,"Edgar B Davis","Special Ed",6,,,,,,,6,,,,,,,6,,,,,,,,,
2008,03,00440030,Brockton,Franklin,"All Students",46,46,,,,,,46,46,,,,,,,,,,,,,100,100,
2008,03,00440030,Brockton,Franklin,"Low Income",28,28,,,,,,28,28,,,,,,,,,,,,,100,100,
2008,03,00440030,Brockton,Franklin,Black,26,26,,,,,,26,26,,,,,,,,,,,,,100,100,
2008,03,00440030,Brockton,Franklin,Hispanic/Latino,3,,,,,,,3,,,,,,,,,,,,,,,,
2008,03,00440030,Brockton,Franklin,White,17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2008,03,00440030,Brockton,Franklin,"LEP/Formerly LE",6,,,,,,,6,,,,,,,,,,,,,,,,
2008,03,00440030,Brockton,Franklin,"Special Ed",7,,,,,,,7,,,,,,,,,,,,,,,,
2008,04,00440030,Brockton,Franklin,"All Students",39,37,,,,,2,39,37,,,,,2,,,,,,,,100,100,
2008,04,00440030,Brockton,Franklin,"Low Income",28,26,,,,,2,28,26,,,,,2,,,,,,,,100,100,
2008,04,00440030,Brockton,Franklin,Black,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2008,04,00440030,Brockton,Franklin,Asian,2,,,,,,,2,,,,,,,,,,,,,,,,
2008,04,00440030,Brockton,Franklin,Hispanic/Latino,3,,,,,,,3,,,,,,,,,,,,,,,,
2008,04,00440030,Brockton,Franklin,White,14,12,,,,,2,14,12,,,,,2,,,,,,,,100,100,
2008,04,00440030,Brockton,Franklin,Multi-race,1,,,,,,,1,,,,,,,,,,,,,,,,
2008,04,00440030,Brockton,Franklin,"LEP/Formerly LE",3,,,,,,,3,,,,,,,,,,,,,,,,
2008,04,00440030,Brockton,Franklin,"Special Ed",6,,,,,,,6,,,,,,,,,,,,,,,,
2008,05,00440030,Brockton,Franklin,"All Students",43,40,,,,,3,44,40,,,,,4,44,40,,,,,4,100,100,100
2008,05,00440030,Brockton,Franklin,"Low Income",32,30,,,,,2,32,30,,,,,2,32,30,,,,,2,100,100,100
2008,05,00440030,Brockton,Franklin,"Native American",3,,,,,,,3,,,,,,,3,,,,,,,,,
2008,05,00440030,Brockton,Franklin,Black,19,18,,,,,1,20,18,,,,,2,20,18,,,,,2,100,100,100
2008,05,00440030,Brockton,Franklin,Hispanic/Latino,5,,,,,,,5,,,,,,,5,,,,,,,,,
2008,05,00440030,Brockton,Franklin,White,13,13,,,,,,13,13,,,,,,13,13,,,,,,100,100,100
2008,05,00440030,Brockton,Franklin,Multi-race,3,,,,,,,3,,,,,,,3,,,,,,,,,
2008,05,00440030,Brockton,Franklin,"LEP/Formerly LE",5,,,,,,,5,,,,,,,5,,,,,,,,,
2008,05,00440030,Brockton,Franklin,"Special Ed",6,,,,,,,6,,,,,,,6,,,,,,,,,
2008,06,00440030,Brockton,Franklin,"All Students",42,39,,,,,3,42,39,,,,,3,,,,,,,,100,100,
2008,06,00440030,Brockton,Franklin,"Low Income",32,30,,,,,2,32,30,,,,,2,,,,,,,,100,100,
2008,06,00440030,Brockton,Franklin,"Native American",1,,,,,,,1,,,,,,,,,,,,,,,,
2008,06,00440030,Brockton,Franklin,Black,19,18,,,,,1,19,18,,,,,1,,,,,,,,100,100,
2008,06,00440030,Brockton,Franklin,Hispanic/Latino,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2008,06,00440030,Brockton,Franklin,White,10,9,,,,,1,10,9,,,,,1,,,,,,,,100,100,
2008,06,00440030,Brockton,Franklin,Multi-race,2,,,,,,,2,,,,,,,,,,,,,,,,
2008,06,00440030,Brockton,Franklin,"LEP/Formerly LE",4,,,,,,,4,,,,,,,,,,,,,,,,
2008,06,00440030,Brockton,Franklin,"Special Ed",8,,,,,,,8,,,,,,,,,,,,,,,,
2008,03,00440045,Brockton,Hancock,"All Students",109,104,,,,,5,109,104,,,,,5,,,,,,,,100,100,
2008,03,00440045,Brockton,Hancock,"Low Income",59,56,,,,,3,59,56,,,,,3,,,,,,,,100,100,
2008,03,00440045,Brockton,Hancock,"Native American",1,,,,,,,1,,,,,,,,,,,,,,,,
2008,03,00440045,Brockton,Hancock,Black,41,41,,,,,,41,41,,,,,,,,,,,,,100,100,
2008,03,00440045,Brockton,Hancock,Asian,5,,,,,,,5,,,,,,,,,,,,,,,,
2008,03,00440045,Brockton,Hancock,Hispanic/Latino,11,8,,,,,3,11,8,,,,,3,,,,,,,,100,100,
2008,03,00440045,Brockton,Hancock,White,47,46,,,,,1,47,46,,,,,1,,,,,,,,100,100,
2008,03,00440045,Brockton,Hancock,Multi-race,4,,,,,,,4,,,,,,,,,,,,,,,,
2008,03,00440045,Brockton,Hancock,"LEP/Formerly LE",9,,,,,,,9,,,,,,,,,,,,,,,,
2008,03,00440045,Brockton,Hancock,"Special Ed",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2008,04,00440045,Brockton,Hancock,"All Students",111,111,,,,,,112,111,,,,,1,,,,,,,,100,100,
2008,04,00440045,Brockton,Hancock,"Low Income",56,56,,,,,,57,56,,,,,1,,,,,,,,100,100,
2008,04,00440045,Brockton,Hancock,"Native American",1,,,,,,,1,,,,,,,,,,,,,,,,
2008,04,00440045,Brockton,Hancock,Black,41,41,,,,,,42,41,,,,,1,,,,,,,,100,100,
2008,04,00440045,Brockton,Hancock,Asian,5,,,,,,,5,,,,,,,,,,,,,,,,
2008,04,00440045,Brockton,Hancock,Hispanic/Latino,3,,,,,,,3,,,,,,,,,,,,,,,,
2008,04,00440045,Brockton,Hancock,White,57,57,,,,,,57,57,,,,,,,,,,,,,100,100,
2008,04,00440045,Brockton,Hancock,Multi-race,4,,,,,,,4,,,,,,,,,,,,,,,,
2008,04,00440045,Brockton,Hancock,"LEP/Formerly LE",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2008,04,00440045,Brockton,Hancock,"Special Ed",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2008,05,00440045,Brockton,Hancock,"All Students",103,102,,,,,1,104,102,,,,,2,104,102,,,,,2,100,100,100
2008,05,00440045,Brockton,Hancock,"Low Income",62,61,,,,,1,63,61,,,,,2,63,61,,,,,2,100,100,100
2008,05,00440045,Brockton,Hancock,Black,52,51,,,,,1,53,51,,,,,2,53,51,,,,,2,100,100,100
2008,05,00440045,Brockton,Hancock,Asian,1,,,,,,,1,,,,,,,1,,,,,,,,,
2008,05,00440045,Brockton,Hancock,Hispanic/Latino,10,10,,,,,,10,10,,,,,,10,10,,,,,,100,100,100
2008,05,00440045,Brockton,Hancock,White,40,40,,,,,,40,40,,,,,,40,40,,,,,,100,100,100
2008,05,00440045,Brockton,Hancock,"LEP/Formerly LE",4,,,,,,,4,,,,,,,4,,,,,,,,,
2008,05,00440045,Brockton,Hancock,"Special Ed",15,15,,,,,,15,15,,,,,,15,15,,,,,,100,100,100
2008,06,00440045,Brockton,Hancock,"All Students",105,104,,,,,1,105,104,,,,,1,,,,,,,,100,100,
2008,06,00440045,Brockton,Hancock,"Low Income",59,58,,,,,1,59,58,,,,,1,,,,,,,,100,100,
2008,06,00440045,Brockton,Hancock,Black,47,46,,,,,1,47,46,,,,,1,,,,,,,,100,100,
2008,06,00440045,Brockton,Hancock,Asian,2,,,,,,,2,,,,,,,,,,,,,,,,
2008,06,00440045,Brockton,Hancock,Hispanic/Latino,12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2008,06,00440045,Brockton,Hancock,White,42,42,,,,,,42,42,,,,,,,,,,,,,100,100,
2008,06,00440045,Brockton,Hancock,Multi-race,2,,,,,,,2,,,,,,,,,,,,,,,,
2008,06,00440045,Brockton,Hancock,"LEP/Formerly LE",1,,,,,,,1,,,,,,,,,,,,,,,,
2008,06,00440045,Brockton,Hancock,"Special Ed",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2008,03,00440055,Brockton,Huntington,"All Students",75,69,,1,,3,2,77,70,,,,4,3,,,,,,,,99,100,
2008,03,00440055,Brockton,Huntington,"Low Income",60,54,,1,,3,2,62,55,,,,4,3,,,,,,,,98,100,
2008,03,00440055,Brockton,Huntington,Black,44,39,,,,3,2,45,39,,,,4,2,,,,,,,,100,100,
2008,03,00440055,Brockton,Huntington,Hispanic/Latino,12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2008,03,00440055,Brockton,Huntington,White,18,17,,1,,,,19,18,,,,,1,,,,,,,,94,100,
2008,03,00440055,Brockton,Huntington,Multi-race,1,,,,,,,1,,,,,,,,,,,,,,,,
2008,03,00440055,Brockton,Huntington,"LEP/Formerly LE",28,24,,,,3,1,29,24,,,,4,1,,,,,,,,100,100,
2008,03,00440055,Brockton,Huntington,"Special Ed",10,8,,1,,,1,10,9,,,,,1,,,,,,,,90,100,
2008,04,00440055,Brockton,Huntington,"All Students",66,63,,,,,3,66,63,,,,,3,,,,,,,,100,100,
2008,04,00440055,Brockton,Huntington,"Low Income",52,51,,,,,1,52,51,,,,,1,,,,,,,,100,100,
2008,04,00440055,Brockton,Huntington,Black,39,36,,,,,3,39,36,,,,,3,,,,,,,,100,100,
2008,04,00440055,Brockton,Huntington,Asian,2,,,,,,,2,,,,,,,,,,,,,,,,
2008,04,00440055,Brockton,Huntington,Hispanic/Latino,9,,,,,,,9,,,,,,,,,,,,,,,,
2008,04,00440055,Brockton,Huntington,White,15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2008,04,00440055,Brockton,Huntington,Multi-race,1,,,,,,,1,,,,,,,,,,,,,,,,
2008,04,00440055,Brockton,Huntington,"LEP/Formerly LE",19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2008,04,00440055,Brockton,Huntington,"Special Ed",10,9,,,,,1,10,9,,,,,1,,,,,,,,100,100,
2008,05,00440055,Brockton,Huntington,"All Students",50,43,,,,,7,50,43,,,,,7,50,43,,,,,7,100,100,100
2008,05,00440055,Brockton,Huntington,"Low Income",40,33,,,,,7,40,33,,,,,7,40,33,,,,,7,100,100,100
2008,05,00440055,Brockton,Huntington,"Native American",1,,,,,,,1,,,,,,,1,,,,,,,,,
2008,05,00440055,Brockton,Huntington,Black,29,25,,,,,4,29,25,,,,,4,29,25,,,,,4,100,100,100
2008,05,00440055,Brockton,Huntington,Hispanic/Latino,6,,,,,,,6,,,,,,,6,,,,,,,,,
2008,05,00440055,Brockton,Huntington,White,14,11,,,,,3,14,11,,,,,3,14,11,,,,,3,100,100,100
2008,05,00440055,Brockton,Huntington,"LEP/Formerly LE",8,,,,,,,8,,,,,,,8,,,,,,,,,
2008,05,00440055,Brockton,Huntington,"Special Ed",15,11,,,,,4,15,11,,,,,4,15,11,,,,,4,100,100,100
2008,03,00440065,Brockton,"Louis F Angelo Elem","All Students",95,84,4,,,,7,95,84,4,,,,7,,,,,,,,100,100,
2008,03,00440065,Brockton,"Louis F Angelo Elem","Low Income",73,64,2,,,,7,73,64,2,,,,7,,,,,,,,100,100,
2008,03,00440065,Brockton,"Louis F Angelo Elem",Black,61,53,3,,,,5,61,53,3,,,,5,,,,,,,,100,100,
2008,03,00440065,Brockton,"Louis F Angelo Elem",Asian,5,,,,,,,5,,,,,,,,,,,,,,,,
2008,03,00440065,Brockton,"Louis F Angelo Elem",Hispanic/Latino,12,9,1,,,,2,12,9,1,,,,2,,,,,,,,100,100,
2008,03,00440065,Brockton,"Louis F Angelo Elem",White,17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2008,03,00440065,Brockton,"Louis F Angelo Elem","LEP/Formerly LE",25,21,,,,,4,25,21,,,,,4,,,,,,,,100,100,
2008,03,00440065,Brockton,"Louis F Angelo Elem","Special Ed",20,13,4,,,,3,20,13,4,,,,3,,,,,,,,100,100,
2008,04,00440065,Brockton,"Louis F Angelo Elem","All Students",123,116,3,,,,4,123,116,3,,,,4,,,,,,,,100,100,
2008,04,00440065,Brockton,"Louis F Angelo Elem","Low Income",90,83,3,,,,4,90,83,3,,,,4,,,,,,,,100,100,
2008,04,00440065,Brockton,"Louis F Angelo Elem","Native American",1,,,,,,,1,,,,,,,,,,,,,,,,
2008,04,00440065,Brockton,"Louis F Angelo Elem",Black,56,52,2,,,,2,56,52,2,,,,2,,,,,,,,100,100,
2008,04,00440065,Brockton,"Louis F Angelo Elem",Asian,8,,,,,,,8,,,,,,,,,,,,,,,,
2008,04,00440065,Brockton,"Louis F Angelo Elem",Hispanic/Latino,20,19,,,,,1,20,19,,,,,1,,,,,,,,100,100,
2008,04,00440065,Brockton,"Louis F Angelo Elem",White,36,34,1,,,,1,36,34,1,,,,1,,,,,,,,100,100,
2008,04,00440065,Brockton,"Louis F Angelo Elem",Multi-race,2,,,,,,,2,,,,,,,,,,,,,,,,
2008,04,00440065,Brockton,"Louis F Angelo Elem","LEP/Formerly LE",26,25,,,,,1,26,25,,,,,1,,,,,,,,100,100,
2008,04,00440065,Brockton,"Louis F Angelo Elem","Special Ed",21,17,3,,,,1,21,17,3,,,,1,,,,,,,,100,100,
2008,05,00440065,Brockton,"Louis F Angelo Elem","All Students",122,107,7,,,4,4,122,107,7,,,4,4,122,107,7,,,4,4,100,100,100
2008,05,00440065,Brockton,"Louis F Angelo Elem","Low Income",88,76,4,,,4,4,88,76,4,,,4,4,88,76,4,,,4,4,100,100,100
2008,05,00440065,Brockton,"Louis F Angelo Elem",Black,61,54,4,,,1,2,61,54,4,,,1,2,61,54,4,,,1,2,100,100,100
2008,05,00440065,Brockton,"Louis F Angelo Elem",Asian,6,,,,,,,6,,,,,,,6,,,,,,,,,
2008,05,00440065,Brockton,"Louis F Angelo Elem",Hispanic/Latino,11,10,,,,,1,11,10,,,,,1,11,10,,,,,1,100,100,100
2008,05,00440065,Brockton,"Louis F Angelo Elem",White,38,35,2,,,1,,38,35,2,,,1,,38,35,2,,,1,,100,100,100
2008,05,00440065,Brockton,"Louis F Angelo Elem",Multi-race,6,,,,,,,6,,,,,,,6,,,,,,,,,
2008,05,00440065,Brockton,"Louis F Angelo Elem","LEP/Formerly LE",22,15,1,,,4,2,22,15,1,,,4,2,22,15,1,,,4,2,100,100,100
2008,05,00440065,Brockton,"Louis F Angelo Elem","Special Ed",25,17,7,,,,1,25,17,7,,,,1,25,17,7,,,,1,100,100,100
2008,06,00440065,Brockton,"Louis F Angelo Elem","All Students",103,92,5,,,1,5,103,92,5,,,1,5,,,,,,,,100,100,
2008,06,00440065,Brockton,"Louis F Angelo Elem","Low Income",81,72,4,,,1,4,81,72,4,,,1,4,,,,,,,,100,100,
2008,06,00440065,Brockton,"Louis F Angelo Elem","Native American",2,,,,,,,2,,,,,,,,,,,,,,,,
