adminyear,grade,org_code,DistrictName,SchoolName,group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2009,08,01630405,Lynn,"Breed Middle School",Asian,54,54,,,,,,54,54,,,,,,54,54,,,,,,100,100,100
2009,08,01630405,Lynn,"Breed Middle School",Hispanic/Latino,138,129,1,1,,,7,138,129,1,,,,8,138,128,1,1,,,8,99,100,99
2009,08,01630405,Lynn,"Breed Middle School",White,82,75,3,1,,,3,80,74,3,,,,3,80,73,3,1,,,3,99,100,99
2009,08,01630405,Lynn,"Breed Middle School",Multi-race,14,12,,1,,,1,14,13,,,,,1,14,13,,,,,1,93,100,100
2009,08,01630405,Lynn,"Breed Middle School","LEP/Formerly LEP",45,42,,,,,3,45,42,,,,,3,45,42,,,,,3,100,100,100
2009,08,01630405,Lynn,"Breed Middle School","Special Ed",59,50,5,2,,,2,59,52,5,,,,2,59,51,5,1,,,2,97,100,98
2009,06,01630420,Lynn,"Pickering Middle","All Students",203,199,,1,,,3,202,198,,1,,,3,,,,,,,,100,100,
2009,06,01630420,Lynn,"Pickering Middle","Low Income",104,101,,1,,,2,104,101,,,,,3,,,,,,,,99,100,
2009,06,01630420,Lynn,"Pickering Middle",Black,21,20,,,,,1,21,20,,,,,1,,,,,,,,100,100,
2009,06,01630420,Lynn,"Pickering Middle",Asian,13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2009,06,01630420,Lynn,"Pickering Middle",Hispanic/Latino,59,56,,1,,,2,58,56,,,,,2,,,,,,,,98,100,
2009,06,01630420,Lynn,"Pickering Middle",White,104,104,,,,,,104,103,,1,,,,,,,,,,,100,99,
2009,06,01630420,Lynn,"Pickering Middle","LEP/Formerly LEP",26,23,,1,,,2,25,23,,,,,2,,,,,,,,96,100,
2009,06,01630420,Lynn,"Pickering Middle","Special Ed",35,35,,,,,,35,35,,,,,,,,,,,,,100,100,
2009,07,01630420,Lynn,"Pickering Middle","All Students",203,192,3,1,,,7,202,190,3,3,,,6,,,,,,,,100,99,
2009,07,01630420,Lynn,"Pickering Middle","Low Income",115,108,2,,,,5,114,106,2,2,,,4,,,,,,,,100,98,
2009,07,01630420,Lynn,"Pickering Middle",Black,23,21,,,,,2,23,20,,1,,,2,,,,,,,,100,96,
2009,07,01630420,Lynn,"Pickering Middle",Asian,16,16,,,,,,15,15,,,,,,,,,,,,,100,100,
2009,07,01630420,Lynn,"Pickering Middle",Hispanic/Latino,52,49,1,1,,,1,52,49,1,1,,,1,,,,,,,,98,98,
2009,07,01630420,Lynn,"Pickering Middle",White,106,100,2,,,,4,106,100,2,1,,,3,,,,,,,,100,99,
2009,07,01630420,Lynn,"Pickering Middle","LEP/Formerly LEP",12,12,,,,,,12,12,,,,,,,,,,,,,100,100,
2009,07,01630420,Lynn,"Pickering Middle","Special Ed",35,29,3,,,,3,35,28,3,2,,,2,,,,,,,,100,94,
2009,08,01630420,Lynn,"Pickering Middle","All Students",199,193,1,3,,,2,199,195,1,,,,3,199,195,1,,,,3,98,100,100
2009,08,01630420,Lynn,"Pickering Middle","Low Income",99,95,1,1,,,2,99,95,1,,,,3,99,95,1,,,,3,99,100,100
2009,08,01630420,Lynn,"Pickering Middle",Black,29,28,,,,,1,29,28,,,,,1,29,28,,,,,1,100,100,100
2009,08,01630420,Lynn,"Pickering Middle",Asian,20,19,,1,,,,19,19,,,,,,19,19,,,,,,95,100,100
2009,08,01630420,Lynn,"Pickering Middle",Hispanic/Latino,48,46,1,,,,1,48,46,1,,,,1,48,46,1,,,,1,100,100,100
2009,08,01630420,Lynn,"Pickering Middle",White,93,92,,1,,,,94,93,,,,,1,94,93,,,,,1,99,100,100
2009,08,01630420,Lynn,"Pickering Middle","LEP/Formerly LEP",10,8,,1,,,1,10,9,,,,,1,10,9,,,,,1,90,100,100
2009,08,01630420,Lynn,"Pickering Middle","Special Ed",32,31,1,,,,,32,31,1,,,,,32,31,1,,,,,100,100,100
2009,10,01630505,Lynn,"Classical High","All Students",267,242,2,6,,10,7,265,241,2,5,,11,6,275,204,2,16,,11,42,98,98,94
2009,10,01630505,Lynn,"Classical High","Low Income",200,178,2,5,,9,6,198,179,2,3,,9,5,204,145,2,13,,9,35,98,98,94
2009,10,01630505,Lynn,"Classical High",Black,38,38,,,,,,38,38,,,,,,40,31,,3,,,6,100,100,93
2009,10,01630505,Lynn,"Classical High",Asian,35,31,,1,,2,1,35,31,,1,,2,1,38,26,,3,,2,7,97,97,92
2009,10,01630505,Lynn,"Classical High",Hispanic/Latino,101,86,,3,,6,6,99,85,,2,,7,5,103,70,,6,,7,20,97,98,94
2009,10,01630505,Lynn,"Classical High",White,88,82,2,2,,2,,88,82,2,2,,2,,89,74,2,3,,2,8,98,98,97
2009,10,01630505,Lynn,"Classical High","LEP/Formerly LEP",54,40,,2,,10,2,54,41,,1,,11,1,56,29,,3,,11,13,96,98,95
2009,10,01630505,Lynn,"Classical High","Special Ed",35,25,2,4,,,4,34,24,2,4,,,4,37,18,2,6,,,11,89,88,84
2009,10,01630510,Lynn,"Lynn English High","All Students",400,381,4,,,1,14,393,374,4,,1,1,13,415,349,4,7,,1,54,100,100,98
2009,10,01630510,Lynn,"Lynn English High","Low Income",279,268,4,,,1,6,274,263,4,,1,1,5,291,245,4,5,,1,36,100,100,98
2009,10,01630510,Lynn,"Lynn English High",Black,59,55,,,,1,3,56,52,,,,1,3,60,49,,3,,1,7,100,100,95
2009,10,01630510,Lynn,"Lynn English High",Asian,31,31,,,,,,31,31,,,,,,32,31,,,,,1,100,100,100
2009,10,01630510,Lynn,"Lynn English High",Hispanic/Latino,174,165,1,,,,8,172,164,1,,,,7,183,148,1,2,,,32,100,100,99
2009,10,01630510,Lynn,"Lynn English High",White,118,113,2,,,,3,116,110,2,,1,,3,121,104,2,2,,,13,100,99,98
2009,10,01630510,Lynn,"Lynn English High",Multi-race,17,16,1,,,,,17,16,1,,,,,18,16,1,,,,1,100,100,100
2009,10,01630510,Lynn,"Lynn English High","LEP/Formerly LEP",58,54,1,,,1,2,57,53,1,,,1,2,60,43,1,,,1,15,100,100,100
2009,10,01630510,Lynn,"Lynn English High","Special Ed",35,30,4,,,,1,34,29,4,,,,1,36,28,4,1,,,3,100,100,97
2009,07,01630525,Lynn,"Fecteau-Leary Junior/Senior High School","All Students",13,8,1,,,,4,13,6,1,2,,,4,,,,,,,,100,85,
