Year,Org_code,DistrictName,SchoolName,Subject,Grade,tested,wptopdev,wpcompconv,item1,item2,item3,item4,item5,item6,item7,item8,item9,item10,item11,item12,item13,item14,item15,item16,item17,item18,item19,item20,item21,item22,item23,item24,item25,item26,item27,item28,item29,item30,item31,item32,item33,item34,item35,item36,item37,item38,item39,item40,item41,item42,item43,item44,item45
2012,03070010,Walpole,Boyden,MATH,03,79," "," ",1,0.95,0.47,0.95,1.39,0.91,0.86,0.73,0.91,1.14,0.73,0.95,0.85,0.8,0.7,0.86,0.92,0.34,0.92,0.82,0.66,0.84,0.87,0.94,0.87,0.89,0.95,0.91,0.8,0.91,1.43,0.9,0.81,0.94,0.87,1.29," "," "," "," "," "," "," "," "," "
2012,03070010,Walpole,Boyden,ELA,04,79,7.01,6.66,0.87,0.91,0.81,0.84,0.91,1.8,0.9,0.73,0.77,0.95,0.84,0.85,0.91,0.77,0.84,0.97,1.76,0.89,0.9,0.99,0.97,0.9,0.87,2.48,0.94,0.87,0.89,0.75,0.9,0.8,0.8,0.81,0.81,0.9,1.87,0.99,0.91,0.8,0.53,0.81," "," "," "," "," "
2012,03070010,Walpole,Boyden,MATH,04,79," "," ",0.87,0.82,0.77,0.7,0.92,0.85,2.59,0.47,0.76,0.8,0.52,0.95,0.77,0.63,0.77,0.81,0.97,0.58,2.95,0.9,0.77,0.87,0.67,0.67,0.9,0.54,0.34,0.76,0.76,2.41,0.91,0.67,0.77,0.57,0.48,0.85,0.8,0.67,0.7,0.66,0.7,2.97," "," "," "
2012,03070010,Walpole,Boyden,ELA,05,88," "," ",0.88,0.97,0.86,0.77,0.98,0.95,2.76,0.77,0.95,0.93,0.63,0.69,0.95,0.99,0.98,0.86,0.91,2.27,0.81,0.95,0.74,0.7,0.76,1.91,0.93,0.89,0.92,0.74,0.83,0.66,0.78,0.91,0.89,0.9,1.92,0.69,0.76,0.68,0.81,0.63," "," "," "," "," "
2012,03070010,Walpole,Boyden,MATH,05,88," "," ",0.94,0.86,0.76,0.57,2.84,0.95,0.9,0.89,0.88,0.53,0.94,0.65,0.8,0.85,0.91,0.65,0.39,0.78,0.69,0.88,2.31,0.95,0.93,0.45,0.86,0.84,0.78,0.78,0.84,0.8,0.84,2.59,0.89,0.94,0.67,0.69,0.81,0.93,0.84,3.07,0.86,0.61," "," "," "
2012,03070010,Walpole,Boyden,SCI,05,88," "," ",0.97,0.93,0.84,0.93,0.98,0.94,2.67,0.97,0.9,0.82,0.82,0.89,0.9,0.66,0.9,0.88,0.94,0.9,0.86,0.88,2.28,0.92,0.68,0.81,0.9,0.75,0.76,0.98,0.77,0.94,0.97,0.93,2.7,0.9,0.67,0.57,0.9,0.88,0.69,0.99,0.75,1.93," "," "," "
2012,03070015,Walpole,Fisher,ELA,03,83," "," ",0.76,0.89,0.86,0.94,0.9,0.8,0.88,0.86,0.88,0.81,1.34,1.39,0.92,0.83,0.86,0.72,0.73,0.92,0.82,0.93,0.78,0.77,0.82,0.71,0.77,0.88,0.75,2.1,0.89,0.71,0.76,0.75,0.94,1.17,0.92,0.94,0.58,0.88,0.75,0.77,1.58," "," "," "," "
2012,03070015,Walpole,Fisher,MATH,03,83," "," ",0.93,0.9,0.39,0.96,1.33,0.77,0.9,0.66,0.9,1.3,0.92,0.9,0.87,0.84,0.72,0.88,0.81,0.51,0.89,0.87,0.77,0.86,0.89,0.94,0.89,0.88,0.9,0.88,0.67,0.84,1.51,0.82,0.72,0.84,0.86,1.3," "," "," "," "," "," "," "," "," "
2012,03070015,Walpole,Fisher,ELA,04,65,7.88,7.32,0.91,0.86,0.82,0.91,0.92,1.78,0.94,0.86,0.72,0.98,0.8,0.88,0.83,0.86,0.95,0.98,2.02,0.92,0.92,0.95,1,0.91,0.82,2.35,0.97,0.92,0.89,0.72,0.82,0.71,0.83,0.8,0.82,0.85,1.71,0.94,0.97,0.82,0.68,0.8," "," "," "," "," "
2012,03070015,Walpole,Fisher,MATH,04,65," "," ",1,0.88,0.83,0.72,0.85,0.94,2.38,0.58,0.72,0.97,0.75,0.89,0.69,0.89,0.71,0.89,0.95,0.6,3.42,0.95,0.8,0.85,0.75,0.85,0.88,0.58,0.78,0.72,0.86,2.78,0.86,0.68,0.65,0.75,0.69,0.88,0.89,0.86,0.92,0.69,0.74,3.29," "," "," "
2012,03070015,Walpole,Fisher,ELA,05,82," "," ",0.91,0.91,0.89,0.79,0.96,0.89,3.22,0.85,0.89,0.87,0.62,0.8,0.94,0.94,0.99,0.77,0.87,2.83,0.78,0.88,0.74,0.7,0.7,2.67,0.94,0.85,0.9,0.74,0.82,0.74,0.83,0.94,0.91,0.89,2.83,0.65,0.65,0.8,0.79,0.54," "," "," "," "," "
2012,03070015,Walpole,Fisher,MATH,05,82," "," ",0.91,0.89,0.87,0.73,2.89,0.9,0.9,0.82,0.9,0.62,0.87,0.77,0.82,0.78,0.83,0.78,0.65,0.84,0.8,0.9,2.56,0.95,0.85,0.7,0.94,0.94,0.74,0.66,0.89,0.79,0.84,2.88,0.91,0.87,0.6,0.82,0.93,0.95,0.89,3.11,0.88,0.74," "," "," "
2012,03070015,Walpole,Fisher,SCI,05,82," "," ",0.99,0.94,0.78,0.95,0.96,0.96,3.22,0.96,0.89,0.88,0.89,0.88,0.94,0.72,0.95,0.94,0.96,0.89,0.8,0.9,3.1,0.79,0.67,0.66,0.95,0.74,0.84,0.94,0.87,0.91,0.93,0.94,2.88,0.95,0.65,0.73,0.93,0.95,0.6,0.9,0.88,2.41," "," "," "
2012,03070018,Walpole,"Old Post Road",ELA,03,68," "," ",0.69,0.87,0.87,0.96,0.93,0.69,0.87,0.93,0.88,0.78,1.43,1.22,0.88,0.9,0.91,0.75,0.79,0.93,0.87,0.97,0.68,0.79,0.93,0.76,0.78,0.81,0.75,2.13,0.96,0.5,0.91,0.81,0.99,1.38,0.85,0.93,0.5,0.96,0.85,0.81,1.29," "," "," "," "
2012,03070018,Walpole,"Old Post Road",MATH,03,68," "," ",0.94,0.94,0.34,0.99,1.26,0.6,0.88,0.63,0.93,0.84,0.9,0.97,0.82,0.71,0.68,0.69,0.82,0.19,0.91,0.87,0.66,0.79,0.88,0.93,0.81,0.87,0.94,0.87,0.69,0.9,1.37,0.79,0.71,0.87,0.88,1.25," "," "," "," "," "," "," "," "," "
2012,03070018,Walpole,"Old Post Road",ELA,04,98,7.83,7.21,0.95,0.9,0.84,0.8,0.91,1.79,0.88,0.8,0.66,0.91,0.86,0.85,0.86,0.86,0.88,0.94,2,0.85,0.9,0.93,0.97,0.9,0.87,2.6,0.93,0.85,0.74,0.72,0.89,0.8,0.78,0.84,0.86,0.81,1.95,0.86,0.95,0.84,0.73,0.71," "," "," "," "," "
2012,03070018,Walpole,"Old Post Road",MATH,04,98," "," ",0.94,0.85,0.78,0.67,0.86,0.85,2.17,0.57,0.72,0.8,0.77,0.85,0.63,0.66,0.73,0.81,0.92,0.67,3.41,0.92,0.72,0.91,0.74,0.74,0.88,0.61,0.58,0.65,0.82,2.65,0.8,0.61,0.68,0.67,0.72,0.93,0.83,0.84,0.81,0.81,0.74,3.15," "," "," "
2012,03070018,Walpole,"Old Post Road",ELA,05,83," "," ",0.9,0.92,0.89,0.75,0.96,0.93,2.89,0.84,0.94,0.89,0.54,0.72,0.98,0.96,0.99,0.77,0.84,2.27,0.64,0.93,0.69,0.77,0.64,1.95,0.89,0.93,0.89,0.67,0.95,0.65,0.75,0.89,0.88,0.84,2.14,0.7,0.75,0.88,0.92,0.6," "," "," "," "," "
2012,03070018,Walpole,"Old Post Road",MATH,05,83," "," ",0.89,0.83,0.73,0.57,2.83,0.89,0.88,0.76,0.87,0.61,0.93,0.48,0.82,0.86,1,0.77,0.53,0.86,0.72,0.88,2.06,0.94,0.95,0.49,0.92,0.77,0.77,0.73,0.75,0.89,0.88,2.71,0.88,0.9,0.55,0.7,0.88,0.98,0.8,2.77,0.8,0.69," "," "," "
2012,03070018,Walpole,"Old Post Road",SCI,05,83," "," ",0.99,0.8,0.72,0.98,0.95,0.9,2.23,0.99,0.52,0.86,0.52,0.82,0.9,0.7,0.89,0.82,0.94,0.89,0.73,0.65,2.58,0.48,0.52,0.67,0.92,0.72,0.54,0.95,0.82,0.89,1,0.9,2.77,0.92,0.63,0.36,0.87,0.88,0.69,0.89,0.87,1.88," "," "," "
2012,03070305,Walpole,"Bird Middle",ELA,06,154," "," ",0.75,0.78,0.93,0.73,0.82,0.89,2.84,0.9,0.73,0.84,0.89,0.82,0.95,0.88,0.8,0.69,0.83,2.6,0.92,0.61,0.69,0.84,0.9,2.67,0.94,0.94,0.95,0.74,0.95,0.87,0.87,0.91,0.71,0.97,2.73,0.67,0.75,0.86,0.94,0.79," "," "," "," "," "
2012,03070305,Walpole,"Bird Middle",MATH,06,154," "," ",0.93,0.96,0.74,0.95,0.82,0.77,0.78,0.58,0.76,0.75,0.59,2.94,0.92,0.71,0.83,0.94,0.5,2.75,0.96,0.73,0.84,0.65,0.82,0.78,0.84,2.81,0.74,0.95,0.88,0.64,0.94,0.75,0.67,0.69,0.92,0.69,0.87,0.91,0.92,0.94,0.87,3.06," "," "," "
2012,03070305,Walpole,"Bird Middle",ELA,07,163,7.85,7.39,0.83,0.66,0.95,0.94,0.77,0.93,2.69,0.96,0.96,0.9,0.85,0.88,0.97,0.98,0.97,0.87,0.63,0.96,3.13,0.91,0.83,0.8,0.81,0.99,2.81,0.91,0.94,0.71,0.66,0.66,0.9,0.64,0.9,0.96,3.25,0.87,0.72,0.51,0.49,0.9," "," "," "," "," "
2012,03070305,Walpole,"Bird Middle",MATH,07,165," "," ",0.92,0.84,0.73,0.48,0.76,0.77,0.49,3.55,0.68,0.72,2.59,0.89,0.64,0.44,0.73,0.67,0.56,0.62,0.9,0.56,0.61,0.9,0.8,0.83,0.93,0.89,0.9,0.73,0.92,0.72,0.58,0.84,0.6,0.61,0.8,0.61,0.62,0.64,2.36,0.65,0.75,2.88," "," "," "
2012,03070305,Walpole,"Bird Middle",ELA,08,152," "," ",0.85,0.88,0.82,0.93,0.8,0.7,0.93,0.82,0.86,0.84,3.05,0.86,0.97,0.99,0.79,0.81,0.89,2.9,0.91,0.89,0.97,0.89,0.78,0.93,3.01,0.95,0.8,0.87,0.89,0.89,0.78,0.86,0.85,0.98,2.67,0.93,0.86,0.61,0.66,0.89," "," "," "," "," "
2012,03070305,Walpole,"Bird Middle",MATH,08,152," "," ",0.86,0.77,0.75,0.81,0.72,0.91,0.79,0.66,0.86,2.61,0.34,0.74,0.68,0.64,0.78,0.7,0.91,0.51,0.77,0.72,2.14,0.76,0.87,0.68,0.91,0.72,0.8,0.54,0.76,0.53,2.97,0.91,0.87,0.78,0.55,0.77,0.89,0.64,0.86,2.63,0.53,0.73," "," "," "
2012,03070305,Walpole,"Bird Middle",SCI,08,152," "," ",0.86,0.83,0.75,0.79,0.85,0.83,0.72,0.86,0.96,0.76,0.88,2.13,0.8,0.73,0.74,0.91,0.63,0.78,0.83,0.84,2.09,0.71,0.8,0.77,0.57,0.8,0.55,2.01,0.94,0.82,0.62,0.84,0.95,0.91,0.8,0.68,0.72,0.69,0.64,0.7,0.55,1.88," "," "," "
2012,03070310,Walpole,"Eleanor N Johnson Middle",ELA,06,144," "," ",0.62,0.91,0.88,0.63,0.77,0.89,2.63,0.88,0.76,0.76,0.92,0.75,0.94,0.89,0.66,0.74,0.73,2.23,0.93,0.51,0.79,0.72,0.81,2.4,0.94,0.9,0.88,0.67,0.94,0.85,0.89,0.92,0.63,0.94,2.38,0.65,0.62,0.83,0.94,0.77," "," "," "," "," "
2012,03070310,Walpole,"Eleanor N Johnson Middle",MATH,06,145," "," ",0.94,0.94,0.66,0.94,0.64,0.79,0.68,0.58,0.54,0.72,0.52,2.88,0.87,0.7,0.79,0.9,0.23,2.61,0.92,0.79,0.67,0.68,0.73,0.59,0.75,2.56,0.59,0.88,0.72,0.64,0.92,0.75,0.74,0.66,0.81,0.57,0.88,0.82,0.86,0.91,0.74,2.9," "," "," "
2012,03070310,Walpole,"Eleanor N Johnson Middle",ELA,07,151,7.39,7.25,0.84,0.68,0.93,0.9,0.68,0.91,2.63,0.96,0.95,0.91,0.77,0.9,0.93,0.95,0.92,0.78,0.62,0.94,2.81,0.92,0.85,0.69,0.85,0.99,2.53,0.9,0.93,0.77,0.74,0.7,0.85,0.75,0.85,0.99,2.84,0.89,0.7,0.48,0.58,0.84," "," "," "," "," "
2012,03070310,Walpole,"Eleanor N Johnson Middle",MATH,07,151," "," ",0.81,0.83,0.75,0.54,0.7,0.73,0.54,3.44,0.78,0.72,2.75,0.87,0.72,0.4,0.74,0.67,0.52,0.71,0.9,0.7,0.72,0.89,0.77,0.75,0.92,0.88,0.82,0.81,0.87,0.73,0.6,0.8,0.66,0.72,0.84,0.62,0.72,0.76,2.58,0.63,0.71,2.94," "," "," "
2012,03070310,Walpole,"Eleanor N Johnson Middle",ELA,08,146," "," ",0.97,0.86,0.84,0.94,0.79,0.75,0.9,0.75,0.88,0.82,2.73,0.9,0.95,0.95,0.8,0.86,0.87,2.64,0.88,0.89,0.97,0.88,0.7,0.92,2.97,0.97,0.85,0.9,0.92,0.89,0.72,0.88,0.92,0.97,2.6,0.96,0.94,0.62,0.6,0.86," "," "," "," "," "
2012,03070310,Walpole,"Eleanor N Johnson Middle",MATH,08,146," "," ",0.88,0.71,0.68,0.8,0.71,0.81,0.82,0.76,0.82,2.73,0.42,0.85,0.79,0.53,0.79,0.73,0.79,0.47,0.75,0.71,2.12,0.69,0.77,0.56,0.9,0.62,0.82,0.6,0.73,0.64,2.79,0.88,0.71,0.77,0.52,0.77,0.88,0.65,0.84,2.61,0.47,0.66," "," "," "
2012,03070310,Walpole,"Eleanor N Johnson Middle",SCI,08,146," "," ",0.9,0.84,0.9,0.29,0.82,0.92,0.82,0.86,0.91,0.83,0.95,2.62,0.8,0.68,0.66,0.86,0.6,0.86,0.85,0.74,2.55,0.71,0.81,0.71,0.61,0.72,0.54,1.88,0.97,0.83,0.75,0.79,0.94,0.88,0.81,0.79,0.61,0.57,0.63,0.64,0.69,1.64," "," "," "
2012,03070505,Walpole,"Walpole High",ELA,10,280,7.66,7.36,0.77,0.94,0.96,0.97,0.92,0.96,0.83,0.85,2.97,0.74,0.76,0.8,0.63,0.91,0.65,0.76,0.95,2.84,0.76,0.76,0.9,0.93,0.81,0.94,0.64,0.93,2.9,0.88,0.73,0.86,0.91,0.95,0.9,0.93,0.91,2.94,0.9,0.88,0.73,0.93," "," "," "," "," "
2012,03070505,Walpole,"Walpole High",MATH,10,279," "," ",0.82,0.82,0.51,0.54,0.76,0.69,0.78,0.7,0.76,0.85,0.91,0.43,0.67,0.91,0.8,0.7,2.46,0.46,0.68,2.87,2.93,0.83,0.89,0.83,0.83,0.83,0.8,0.61,0.85,0.72,3.22,0.51,0.57,0.75,0.51,0.57,0.69,0.64,0.77,0.56,2.21,3.12," "," "," "
2012,03070505,Walpole,"Walpole High",BIO,HS,270," "," ",0.88,0.83,0.87,0.89,0.99,0.88,0.77,0.41,0.86,0.6,0.78,2.77,0.87,0.93,0.82,0.9,0.85,0.83,0.89,0.61,0.78,0.7,1.76,0.96,0.81,0.68,0.86,0.96,0.89,0.73,0.85,2.13,0.91,0.81,0.83,0.96,0.85,0.89,0.7,0.67,0.86,0.89,0.82,2.15,2.61
2012,03070505,Walpole,"Walpole High",TEC,HS,24," "," ",1,0.83,0.63,0.63,0.46,0.71,0.25,0.71,0.67,0.79,3.29,0.92,0.79,0.71,0.5,0.67,0.54,0.92,1,0.96,0.5,0.54,1.75,0.46,0.83,0.83,0.67,0.92,0.25,0.17,0.92,0.71,2.54,0.46,0.67,0.88,0.54,0.83,0.58,0.75,0.79,0.58,0.54,2.63,1.88
2012,03080005,Waltham,"William F. Stanley Elementary School",ELA,03,51," "," ",0.76,0.84,0.8,0.9,0.8,0.67,0.78,0.8,0.82,0.57,1.41,1.33,0.88,0.69,0.78,0.67,0.76,0.78,0.82,0.94,0.82,0.75,0.78,0.78,0.71,0.71,0.76,2.14,0.9,0.47,0.75,0.71,0.9,1.51,0.84,0.75,0.47,0.88,0.8,0.82,1.1," "," "," "," "
2012,03080005,Waltham,"William F. Stanley Elementary School",MATH,03,51," "," ",0.84,0.94,0.39,0.9,1.18,0.65,0.78,0.45,0.75,1.27,0.75,0.98,0.76,0.59,0.67,0.84,0.84,0.37,0.8,0.69,0.61,0.84,0.88,0.63,0.75,0.86,0.84,0.78,0.67,0.9,1.35,0.84,0.69,0.84,0.73,1.39," "," "," "," "," "," "," "," "," "
2012,03080005,Waltham,"William F. Stanley Elementary School",ELA,04,57,7.4,6.86,0.91,0.84,0.67,0.72,0.86,1.98,0.91,0.7,0.68,0.82,0.82,0.77,0.81,0.77,0.77,0.84,2.26,0.86,0.81,0.93,0.98,0.86,0.77,2.44,0.91,0.77,0.81,0.68,0.75,0.67,0.74,0.75,0.77,0.7,1.82,0.89,0.88,0.7,0.56,0.6," "," "," "," "," "
2012,03080005,Waltham,"William F. Stanley Elementary School",MATH,04,57," "," ",0.95,0.72,0.7,0.56,0.86,0.82,2.11,0.35,0.56,0.72,0.68,0.86,0.58,0.61,0.37,0.88,0.88,0.4,3.23,0.86,0.58,0.95,0.61,0.72,0.88,0.65,0.46,0.74,0.68,2.65,0.84,0.47,0.63,0.51,0.65,0.91,0.7,0.63,0.6,0.54,0.63,3.02," "," "," "
2012,03080005,Waltham,"William F. Stanley Elementary School",ELA,05,48," "," ",0.96,0.83,0.77,0.67,0.96,0.94,2.83,0.71,0.83,0.85,0.44,0.65,0.92,0.96,0.98,0.63,0.92,2.56,0.69,0.96,0.63,0.65,0.6,2.31,0.81,0.81,0.92,0.52,0.69,0.63,0.63,0.83,0.96,0.67,2.38,0.54,0.65,0.58,0.56,0.52," "," "," "," "," "
2012,03080005,Waltham,"William F. Stanley Elementary School",MATH,05,48," "," ",0.79,0.83,0.56,0.48,2.08,0.85,0.94,0.67,0.81,0.4,0.92,0.46,0.67,0.69,0.85,0.38,0.42,0.52,0.52,0.88,1.73,0.94,0.63,0.44,0.92,0.71,0.31,0.33,0.48,0.67,0.79,2.25,0.71,0.88,0.58,0.63,0.88,0.85,0.75,2.5,0.85,0.5," "," "," "
2012,03080005,Waltham,"William F. Stanley Elementary School",SCI,05,48," "," ",0.94,0.79,0.5,0.88,0.92,0.77,1.88,0.92,0.38,0.81,0.63,0.71,0.9,0.56,0.83,0.92,0.77,0.9,0.63,0.63,1.48,0.6,0.5,0.73,0.94,0.4,0.4,0.98,0.58,0.79,0.9,0.83,2.42,0.96,0.65,0.83,0.98,0.92,0.77,0.9,0.96,1.4," "," "," "
2012,03080032,Waltham,"Douglas MacArthur Elementary School",ELA,03,45," "," ",0.6,0.78,0.58,0.78,0.73,0.56,0.71,0.8,0.89,0.62,1.16,0.98,0.8,0.62,0.76,0.51,0.64,0.89,0.71,0.96,0.71,0.73,0.71,0.78,0.6,0.64,0.73,1.87,0.89,0.49,0.64,0.49,0.76,1.31,0.82,0.78,0.53,0.87,0.56,0.71,1.33," "," "," "," "
2012,03080032,Waltham,"Douglas MacArthur Elementary School",MATH,03,45," "," ",0.71,0.87,0.36,0.93,1.31,0.42,0.76,0.42,0.89,1.04,0.67,0.93,0.62,0.58,0.67,0.8,0.82,0.27,0.78,0.62,0.64,0.71,0.78,0.62,0.76,0.82,0.76,0.89,0.67,0.87,1.29,0.78,0.64,0.8,0.73,1.22," "," "," "," "," "," "," "," "," "
2012,03080032,Waltham,"Douglas MacArthur Elementary School",ELA,04,50,6.9,6.44,0.92,0.72,0.72,0.74,0.8,1.66,0.78,0.66,0.68,0.82,0.7,0.76,0.72,0.74,0.74,0.82,1.94,0.76,0.74,0.88,0.94,0.86,0.7,2,0.8,0.62,0.7,0.66,0.74,0.58,0.66,0.68,0.64,0.8,1.72,0.86,0.92,0.66,0.58,0.6," "," "," "," "," "
2012,03080032,Waltham,"Douglas MacArthur Elementary School",MATH,04,50," "," ",0.9,0.74,0.74,0.54,0.86,0.7,2.22,0.42,0.68,0.74,0.7,0.78,0.74,0.68,0.54,0.72,0.92,0.44,3.04,0.78,0.42,0.82,0.6,0.62,0.84,0.8,0.4,0.66,0.7,2.4,0.84,0.6,0.62,0.68,0.6,0.9,0.74,0.7,0.7,0.56,0.5,3.16," "," "," "
2012,03080032,Waltham,"Douglas MacArthur Elementary School",ELA,05,55," "," ",0.85,0.89,0.64,0.73,0.95,0.87,2.71,0.8,0.8,0.8,0.64,0.62,0.89,0.91,0.96,0.67,0.85,2.36,0.65,0.93,0.75,0.6,0.62,2.18,0.89,0.8,0.87,0.73,0.69,0.64,0.65,0.89,0.84,0.76,2.27,0.53,0.6,0.71,0.75,0.51," "," "," "," "," "
2012,03080032,Waltham,"Douglas MacArthur Elementary School",MATH,05,55," "," ",0.93,0.85,0.64,0.64,2.71,0.96,0.96,0.78,0.8,0.56,0.98,0.35,0.78,0.78,0.91,0.71,0.38,0.87,0.64,0.85,2.13,0.91,0.93,0.62,0.91,0.87,0.69,0.8,0.71,0.71,0.93,2.55,0.87,0.89,0.56,0.71,0.95,0.93,0.95,3.31,0.76,0.71," "," "," "
2012,03080032,Waltham,"Douglas MacArthur Elementary School",SCI,05,55," "," ",0.96,0.78,0.78,0.84,0.96,0.89,2,0.91,0.42,0.84,0.49,0.67,0.87,0.36,0.89,0.84,0.8,0.82,0.75,0.71,1.8,0.64,0.71,0.8,0.91,0.65,0.6,0.96,0.58,0.91,0.82,0.84,2.25,0.93,0.49,0.69,0.96,0.8,0.6,0.93,0.78,1.62," "," "," "
2012,03080040,Waltham,"Northeast Elementary School",ELA,03,60," "," ",0.62,0.87,0.75,0.93,0.85,0.82,0.85,0.83,0.88,0.7,1.45,1.32,0.83,0.67,0.8,0.65,0.57,0.8,0.82,0.93,0.85,0.75,0.77,0.75,0.67,0.75,0.7,2.25,0.82,0.65,0.72,0.57,0.92,1.35,0.73,0.75,0.55,0.77,0.7,0.75,1.27," "," "," "," "
2012,03080040,Waltham,"Northeast Elementary School",MATH,03,60," "," ",0.9,0.93,0.43,0.97,1.25,0.75,0.82,0.72,0.87,1.03,0.92,0.92,0.78,0.6,0.78,0.78,0.87,0.48,0.9,0.7,0.73,0.9,0.85,0.83,0.83,0.93,0.85,0.85,0.57,0.85,1.35,0.78,0.72,0.83,0.8,1.35," "," "," "," "," "," "," "," "," "
2012,03080040,Waltham,"Northeast Elementary School",ELA,04,51,7.27,6.73,0.84,0.9,0.78,0.75,0.86,1.73,0.84,0.76,0.65,0.9,0.88,0.92,0.76,0.73,0.8,0.92,2,0.82,0.9,0.94,0.96,0.88,0.76,2.39,0.9,0.76,0.76,0.71,0.78,0.65,0.71,0.73,0.75,0.75,1.8,0.9,0.96,0.78,0.65,0.73," "," "," "," "," "
2012,03080040,Waltham,"Northeast Elementary School",MATH,04,55," "," ",0.95,0.85,0.71,0.6,0.82,0.76,2.18,0.4,0.53,0.78,0.62,0.89,0.64,0.53,0.58,0.69,0.98,0.64,2.84,0.98,0.44,0.85,0.64,0.76,0.93,0.87,0.4,0.62,0.8,2.45,0.8,0.65,0.71,0.55,0.69,0.91,0.65,0.65,0.58,0.49,0.67,2.69," "," "," "
2012,03080040,Waltham,"Northeast Elementary School",ELA,05,55," "," ",0.89,0.85,0.75,0.62,0.87,0.8,2.75,0.67,0.71,0.69,0.51,0.55,0.8,0.84,0.84,0.64,0.82,2.36,0.6,0.85,0.56,0.62,0.64,2.09,0.82,0.84,0.82,0.69,0.6,0.56,0.56,0.78,0.87,0.75,2.11,0.49,0.6,0.62,0.58,0.49," "," "," "," "," "
2012,03080040,Waltham,"Northeast Elementary School",MATH,05,56," "," ",0.8,0.77,0.64,0.43,2.05,0.84,0.86,0.66,0.79,0.43,0.82,0.27,0.71,0.57,0.57,0.3,0.32,0.73,0.64,0.75,2.05,0.98,0.88,0.5,0.71,0.79,0.52,0.52,0.55,0.63,0.66,2.13,0.84,0.82,0.61,0.57,0.77,0.84,0.79,1.98,0.8,0.59," "," "," "
2012,03080040,Waltham,"Northeast Elementary School",SCI,05,56," "," ",0.98,0.82,0.66,0.82,0.88,0.86,1.59,0.95,0.3,0.71,0.79,0.71,0.84,0.64,0.8,0.84,0.82,0.75,0.71,0.64,2.11,0.41,0.75,0.82,0.82,0.7,0.55,0.86,0.7,0.84,0.75,0.8,1.91,0.82,0.71,0.61,0.93,0.84,0.64,0.82,0.73,1.13," "," "," "
2012,03080050,Waltham,"Thomas R Plympton Elementary School",ELA,03,65," "," ",0.66,0.85,0.83,0.94,0.86,0.63,0.83,0.77,0.88,0.82,1.49,1.43,0.77,0.69,0.8,0.75,0.54,0.75,0.77,0.94,0.74,0.74,0.8,0.82,0.83,0.8,0.72,2.25,0.92,0.57,0.78,0.48,0.85,1.57,0.82,0.91,0.48,0.85,0.71,0.77,1.43," "," "," "," "
2012,03080050,Waltham,"Thomas R Plympton Elementary School",MATH,03,65," "," ",0.94,0.97,0.52,0.98,1.12,0.75,0.88,0.48,0.88,1.29,0.83,0.89,0.8,0.58,0.71,0.86,0.83,0.38,0.92,0.74,0.65,0.75,0.82,0.91,0.82,0.85,0.91,0.85,0.66,0.85,1.23,0.89,0.69,0.8,0.74,1.25," "," "," "," "," "," "," "," "," "
2012,03080050,Waltham,"Thomas R Plympton Elementary School",ELA,04,62,6.61,6.39,0.82,0.87,0.63,0.71,0.81,1.53,0.84,0.76,0.66,0.73,0.71,0.82,0.77,0.76,0.82,0.9,1.74,0.73,0.81,0.85,0.94,0.84,0.82,2.13,0.84,0.71,0.81,0.71,0.69,0.66,0.79,0.73,0.77,0.77,1.5,0.84,0.92,0.56,0.63,0.68," "," "," "," "," "
2012,03080050,Waltham,"Thomas R Plympton Elementary School",MATH,04,62," "," ",0.95,0.77,0.77,0.63,0.87,0.71,2.1,0.45,0.69,0.73,0.61,0.9,0.71,0.56,0.48,0.73,0.9,0.45,3.02,0.84,0.53,0.87,0.58,0.71,0.87,0.81,0.68,0.76,0.61,2.47,0.81,0.58,0.58,0.6,0.6,0.82,0.68,0.55,0.65,0.5,0.5,3.02," "," "," "
2012,03080050,Waltham,"Thomas R Plympton Elementary School",ELA,05,59," "," ",0.92,0.85,0.73,0.69,0.97,0.9,2.66,0.75,0.83,0.81,0.61,0.69,0.92,0.93,0.97,0.58,0.75,2.49,0.71,0.93,0.66,0.64,0.61,2.1,0.9,0.83,0.83,0.61,0.66,0.68,0.71,0.86,0.85,0.8,2.14,0.59,0.63,0.75,0.56,0.53," "," "," "," "," "
2012,03080050,Waltham,"Thomas R Plympton Elementary School",MATH,05,59," "," ",0.86,0.8,0.69,0.34,2.49,0.88,0.9,0.78,0.83,0.46,0.9,0.32,0.71,0.71,0.76,0.32,0.36,0.78,0.51,0.86,2.05,0.95,0.92,0.41,0.85,0.9,0.56,0.68,0.59,0.64,0.78,2.51,0.92,0.86,0.68,0.64,0.83,0.93,0.85,2.36,0.75,0.63," "," "," "
2012,03080050,Waltham,"Thomas R Plympton Elementary School",SCI,05,59," "," ",1,0.85,0.69,0.8,0.92,0.83,1.92,0.97,0.24,0.8,0.64,0.53,0.95,0.63,0.88,0.78,0.86,0.85,0.75,0.8,1.85,0.66,0.49,0.66,0.75,0.69,0.49,0.97,0.63,0.81,0.88,0.88,2.47,0.97,0.51,0.68,0.95,0.9,0.49,0.92,0.81,1.78," "," "," "
