,"Massachusetts School and District Profiles",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"2012 - 2013 Special Education Report",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,"NOTES: Special Education data are suppressed for enrollment counts fewer than 6.",,,,,,,,,,,,,,,,,,,,,
,"      NA = Not Applicable; NR = Not Reported; ""-"" = data suppressed.",,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
,,,"Indicator 1",,,"Indicator 2",,,"Indicator 5",,,"Indicator 6",,,"Indicator 7",,"Indicator 8",,,"Indicator 14",,
,,,"(Spec Ed. Grad Rate)",,,"(Spec Ed. Dropout)",,,"(LRE Ages 6-21)",,,"(LRE Ages 3-5)",,,"(Early Childhood Outcomes)",,"(Parent Involvement)",,,"(Post-School Outcomes for Students with IEPs)",,
,"Org Name","Org Code","Grad Cohort #","Grad #","Grad %","Enr #","Drop #","Drop %",Students,"Full Incl","Full Incl",Students,"Full Incl #","Full Incl %","Cohort Completion Year","Substantial growth of knowledge & skills","Survey Period","Surv Meet Std #","Surv Meet Std %","Sch Yr Rev","# of Students Engaged","Dist Rate"
Year,,,,,,,,,#,#,%,#,,,,,,,,,,
2012,Melrose,01780000,59,52,88.1,119,0,0,503,348,69.2,54,24,44.4,2012-13,90,"Spring 2013",NA,NA,2010-11,28,100
2012,Methuen,01810000,67,36,53.7,197,8,4.1,947,586,61.9,125,4,3.2,NA,NA,"Spring 2011",42,79.2,2012-13,NR,NR
2012,Middleborough,01820000,33,25,75.8,109,5,4.6,528,386,73.1,72,7,9.7,2010-11,89.3,"Spring 2011",33,71.7,2012-13,NR,NR
2012,Middleton,01840000,NA,NA,NA,NA,NA,NA,122,64,52.5,16,4,25,2013-14,-,"Spring 2012",21,91,2011-12,NA,NA
2012,Milford,01850000,46,36,78.3,155,1,0.6,615,326,53,59,0,0,2013-14,-,"Spring 2012",34,90,2011-12,7,19.4
2012,Millbury,01860000,30,21,70,100,0,0,299,126,42.1,39,35,89.7,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,Millis,01870000,11,9,81.8,36,0,0,173,139,80.3,33,0,0,2012-13,-,"Spring 2013",NA,NA,2010-11,1,100
2012,Milton,01890000,51,41,80.4,102,2,2,571,371,65,80,0,0,2013-14,-,"Spring 2012",53,90,2011-12,8,100
2012,Monson,01910000,15,9,60,34,0,0,167,107,64.1,20,16,80,2011-12,-,"Spring 2012",8,67,2009-10,0,0
2012,Nahant,01960000,NA,NA,NA,NA,NA,NA,9,8,88.9,0,-,-,2011-12,-,"Spring 2012",-,-,2009-10,NA,NA
2012,Nantucket,01970000,19,14,73.7,73,2,2.7,203,122,60.1,20,1,5,2011-12,-,"Spring 2012",12,75,2009-10,7,77.8
2012,Natick,01980000,60,51,85,181,6,3.3,657,345,52.5,61,4,6.6,2011-12,-,"Spring 2012",-,-,2009-10,39,75
2012,Needham,01990000,84,74,88.1,199,1,0.5,727,540,74.3,32,5,15.6,NA,NA,"Spring 2011",17,89.5,2012-13,NR,NR
2012,"New Bedford",02010000,144,46,31.9,458,45,9.8,2196,1362,62,461,10,2.2,2011-12,-,"Spring 2012",-,-,2009-10,5,71.4
2012,Newburyport,02040000,27,22,81.5,90,1,1.1,310,251,81,45,17,37.8,2011-12,-,"Spring 2012",-,-,2009-10,0,0
2012,Newton,02070000,241,210,87.1,738,10,1.4,2288,1711,74.8,185,70,37.8,2010-11,65.5,"Spring 2011",114,88.4,2012-13,NR,NR
2012,Norfolk,02080000,NA,NA,NA,NA,NA,NA,132,108,81.8,33,0,0,2012-13,-,"Spring 2013",NA,NA,2010-11,NA,NA
2012,"North Adams",02090000,33,22,66.7,92,10,10.9,333,218,65.5,66,2,3,2012-13,100,"Spring 2013",NA,NA,2010-11,16,40
2012,Northampton,02100000,57,40,70.2,132,6,4.5,524,250,47.7,46,21,45.7,2010-11,69.2,"Spring 2011",27,77.1,2012-13,NR,NR
2012,"North Andover",02110000,62,45,72.6,141,0,0,602,411,68.3,66,0,0,2013-14,-,"Spring 2012",-,-,2011-12,6,26.1
2012,"North Attleborough",02120000,44,36,81.8,145,3,2.1,657,393,59.8,87,61,70.1,2010-11,91.3,"Spring 2011",57,91.9,2012-13,NR,NR
2012,Northborough,02130000,NA,NA,NA,NA,NA,NA,238,185,77.7,30,1,3.3,2013-14,-,"Spring 2012",28,80,2011-12,NA,NA
2012,Northbridge,02140000,32,21,65.6,99,4,4,374,262,70.1,61,38,62.3,NA,NA,"Spring 2011",20,83.3,2012-13,NR,NR
2012,"North Brookfield",02150000,5,-,-,17,1,5.9,79,58,73.4,11,3,27.3,NA,NA,"Spring 2012",-,-,2011-12,5,83.3
2012,"North Reading",02170000,35,28,80,101,6,5.9,403,284,70.5,35,30,85.7,2012-13,-,"Spring 2013",NA,NA,2010-11,13,86.7
2012,Norton,02180000,39,29,74.4,100,10,10,477,241,50.5,43,0,0,2010-11,55.6,"Spring 2011",29,87.9,2012-13,NR,NR
2012,Norwell,02190000,41,37,90.2,98,0,0,309,291,94.2,33,2,6.1,2010-11,28.6,"Spring 2011",44,88,2012-13,NR,NR
2012,Norwood,02200000,56,40,71.4,147,3,2,509,306,60.1,61,42,68.9,2012-13,90.9,"Spring 2013",NA,NA,2010-11,7,31.8
2012,"Oak Bluffs",02210000,NA,NA,NA,NA,NA,NA,72,63,87.5,10,0,0,2012-13,-,"Spring 2013",NA,NA,2010-11,NA,NA
2012,Orange,02230000,NA,NA,NA,NA,NA,NA,104,81,77.9,17,1,5.9,2011-12,-,"Spring 2012",-,-,2009-10,NA,NA
2012,Orleans,02240000,NA,NA,NA,NA,NA,NA,46,30,65.2,6,0,0,2013-14,-,"Spring 2012",-,-,2011-12,NA,NA
2012,Oxford,02260000,29,10,34.5,88,13,14.8,271,141,52,38,16,42.1,2013-14,-,"Spring 2012",36,77,2011-12,3,100
2012,Palmer,02270000,37,19,51.4,51,4,7.8,289,112,38.8,32,9,28.1,2011-12,-,"Spring 2012",-,-,2009-10,1,100
2012,Peabody,02290000,107,62,57.9,334,22,6.6,1120,703,62.8,91,24,26.4,NA,NA,"Spring 2011",38,61.3,2012-13,NR,NR
2012,Pelham,02300000,NA,NA,NA,NA,NA,NA,23,21,91.3,0,-,-,NA,NA,"Spring 2012",-,-,2011-12,NA,NA
2012,Pembroke,02310000,33,28,84.8,122,0,0,383,286,74.7,30,7,23.3,2012-13,100,"Spring 2013",NA,NA,2010-11,12,100
2012,Petersham,02340000,NA,NA,NA,NA,NA,NA,14,11,78.6,1,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,Pittsfield,02360000,115,72,62.6,348,22,6.3,906,546,60.3,135,3,2.2,2013-14,-,"Spring 2012",63,83,2011-12,61,100
2012,Plainville,02380000,NA,NA,NA,NA,NA,NA,94,61,64.9,22,20,90.9,2010-11,84.6,"Spring 2011",12,85.7,2012-13,NR,NR
2012,Plymouth,02390000,132,95,72,434,15,3.5,1466,976,66.6,158,26,16.5,NA,NA,"Spring 2011",63,81.8,2012-13,NR,NR
2012,Plympton,02400000,NA,NA,NA,NA,NA,NA,29,27,93.1,4,-,-,NA,NA,"Spring 2012",-,-,2011-12,NA,NA
2012,Provincetown,02420000,2,-,-,2,-,-,13,12,92.3,1,-,-,2012-13,-,"Spring 2013",NA,NA,2010-11,4,100
2012,Quincy,02430000,140,104,74.3,386,19,4.9,1285,583,45.4,165,51,30.9,2010-11,100,"Spring 2011",51,81,2012-13,NR,NR
2012,Randolph,02440000,56,24,42.9,126,8,6.3,545,345,63.3,95,4,4.2,2013-14,-,"Spring 2012",-,-,2011-12,8,72.7
2012,Reading,02460000,69,64,92.8,238,1,0.4,708,440,62.1,60,7,11.7,2011-12,-,"Spring 2012",60,86,2009-10,15,93.8
2012,Revere,02480000,76,48,63.2,206,26,12.6,946,450,47.6,127,1,0.8,2011-12,-,"Spring 2012",61,88,2009-10,9,81.8
2012,Richmond,02490000,NA,NA,NA,NA,NA,NA,13,7,53.8,0,-,-,2012-13,-,"Spring 2013",NA,NA,2010-11,NA,NA
2012,Rochester,02500000,1,-,-,NA,NA,NA,71,66,93,13,2,15.4,2011-12,-,"Spring 2012",-,-,2009-10,NA,NA
2012,Rockland,02510000,28,18,64.3,58,4,6.9,330,163,49.4,40,0,0,2010-11,47.4,"Spring 2011",14,87.5,2012-13,NR,NR
2012,Rockport,02520000,25,21,84,56,2,3.6,157,122,77.7,17,4,23.5,2011-12,-,"Spring 2012",-,-,2009-10,9,100
2012,Rowe,02530000,NA,NA,NA,NA,NA,NA,9,7,77.8,1,-,-,2011-12,-,"Spring 2012",-,-,2009-10,NA,NA
2012,Salem,02580000,80,50,62.5,304,13,4.3,992,564,56.9,89,5,5.6,2012-13,83.3,"Spring 2013",NA,NA,2010-11,8,80
2012,Sandwich,02610000,58,50,86.2,182,7,3.8,473,344,72.7,21,2,9.5,2011-12,-,"Spring 2012",52,77,2009-10,14,100
2012,Saugus,02620000,27,14,51.9,74,6,8.1,325,195,60,78,29,37.2,2012-13,-,"Spring 2013",NA,NA,2010-11,7,100
2012,Savoy,02630000,NA,NA,NA,NA,NA,NA,4,-,-,1,-,-,2012-13,-,"Spring 2013",NA,NA,2010-11,NA,NA
2012,Scituate,02640000,39,28,71.8,111,2,1.8,385,305,79.2,37,3,8.1,2011-12,-,"Spring 2012",39,87,2009-10,12,100
2012,Seekonk,02650000,35,31,88.6,78,2,2.6,276,131,47.5,20,11,55,2012-13,-,"Spring 2013",NA,NA,2010-11,10,90.9
2012,Sharon,02660000,46,35,76.1,124,0,0,443,332,74.9,55,20,36.4,2012-13,83.3,"Spring 2013",NA,NA,2010-11,13,100
2012,Sherborn,02690000,NA,NA,NA,NA,NA,NA,44,43,97.7,10,1,10,2010-11,-,"Spring 2011",28,100,2012-13,NR,NR
2012,Shrewsbury,02710000,62,53,85.5,218,3,1.4,771,576,74.7,98,7,7.1,2013-14,-,"Spring 2012",127,83,2011-12,41,100
2012,Shutesbury,02720000,NA,NA,NA,NA,NA,NA,20,16,80,3,-,-,2013-14,-,"Spring 2012",-,-,2011-12,NA,NA
2012,Somerset,02730000,2,-,-,NA,NA,NA,256,176,68.8,44,2,4.5,2013-14,-,"Spring 2012",22,67,2011-12,NA,NA
2012,Somerville,02740000,125,77,61.6,261,22,8.4,939,605,64.4,155,65,41.9,2011-12,-,"Spring 2012",51,88,2009-10,3,60
2012,Southampton,02750000,NA,NA,NA,NA,NA,NA,75,65,86.7,20,0,0,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,Southborough,02760000,4,-,-,NA,NA,NA,166,122,73.5,20,0,0,2013-14,-,"Spring 2012",32,91,2011-12,NA,NA
2012,Southbridge,02770000,27,17,63,71,5,7,382,275,72,46,0,0,2013-14,-,"Spring 2012",-,-,2011-12,8,100
2012,"South Hadley",02780000,28,18,64.3,78,1,1.3,241,161,66.8,39,25,64.1,2011-12,-,"Spring 2012",23,79,2009-10,8,72.7
2012,Springfield,02810000,527,195,37,1493,200,13.4,4662,1364,29.3,597,204,34.2,2012-13,88.9,"Spring 2013",NA,NA,2010-11,3,100
2012,Stoneham,02840000,40,31,77.5,108,3,2.8,418,308,73.7,46,23,50,2013-14,-,"Spring 2012",37,73,2011-12,NA,NA
2012,Stoughton,02850000,48,39,81.3,168,4,2.4,593,399,67.3,56,3,5.4,NA,NA,"Spring 2011",18,62.1,2012-13,NR,NR
2012,Sturbridge,02870000,NA,NA,NA,NA,NA,NA,100,64,64,21,0,0,2011-12,-,"Spring 2012",9,75,2009-10,NA,NA
2012,Sudbury,02880000,NA,NA,NA,NA,NA,NA,376,265,70.5,51,22,43.1,2010-11,50,"Spring 2011",58,95.1,2012-13,NR,NR
2012,Sunderland,02890000,NA,NA,NA,NA,NA,NA,17,9,52.9,4,-,-,2011-12,-,"Spring 2012",-,-,2009-10,NA,NA
2012,Sutton,02900000,13,9,69.2,47,0,0,270,201,74.4,37,6,16.2,2011-12,-,"Spring 2012",-,-,2009-10,3,75
2012,Swampscott,02910000,39,34,87.2,74,0,0,242,148,61.2,42,28,66.7,2011-12,-,"Spring 2012",10,83,2009-10,19,90.5
2012,Swansea,02920000,23,20,87,52,3,5.8,214,117,54.7,23,0,0,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,Taunton,02930000,97,43,44.3,239,27,11.3,1286,459,35.7,214,62,29,2010-11,89.2,"Spring 2011",36,70.6,2012-13,NR,NR
2012,Tewksbury,02950000,38,27,71.1,108,0,0,646,313,48.5,93,52,55.9,2012-13,91.7,"Spring 2013",NA,NA,2010-11,9,100
2012,Tisbury,02960000,NA,NA,NA,NA,NA,NA,49,44,89.8,8,0,0,2012-13,-,"Spring 2013",NA,NA,2010-11,NA,NA
2012,Topsfield,02980000,NA,NA,NA,NA,NA,NA,102,61,59.8,18,14,77.8,2013-14,-,"Spring 2012",11,73,2011-12,NA,NA
2012,Truro,03000000,NA,NA,NA,NA,NA,NA,19,16,84.2,3,-,-,2013-14,-,"Spring 2012",-,-,2011-12,NA,NA
2012,Tyngsborough,03010000,12,9,75,39,1,2.6,203,148,72.9,28,26,92.9,2013-14,-,"Spring 2012",75,88,2011-12,5,83.3
2012,Uxbridge,03040000,21,15,71.4,65,4,6.2,248,168,67.7,31,0,0,2013-14,-,"Spring 2012",12,80,2011-12,2,66.7
2012,Wakefield,03050000,59,52,88.1,127,0,0,459,313,68.2,54,1,1.9,2011-12,-,"Spring 2012",-,-,2009-10,21,84
2012,Wales,03060000,NA,NA,NA,NA,NA,NA,19,18,94.7,7,1,14.3,2011-12,-,"Spring 2012",-,-,2009-10,NA,NA
2012,Walpole,03070000,49,38,77.6,NA,NA,NA,557,404,72.5,54,19,35.2,2011-12,-,"Spring 2012",71,84,2009-10,8,80
2012,Waltham,03080000,98,62,63.3,244,20,8.2,909,174,19.1,171,28,16.4,2010-11,64,"Spring 2011",10,71.4,2012-13,NR,NR
2012,Ware,03090000,19,9,47.4,45,3,6.7,176,134,76.1,43,0,0,2013-14,-,"Spring 2012",30,83,2011-12,5,71.4
2012,Wareham,03100000,66,41,62.1,154,18,11.7,531,294,55.4,82,13,15.9,2011-12,-,"Spring 2012",-,-,2009-10,9,60
2012,Watertown,03140000,39,29,74.4,99,1,1,469,302,64.4,65,10,15.4,2010-11,48.4,"Spring 2011",11,100,2012-13,NR,NR
2012,Wayland,03150000,53,49,92.5,NA,NA,NA,503,438,87.1,34,6,17.6,2013-14,-,"Spring 2012",48,86,2011-12,33,100
2012,Webster,03160000,21,11,52.4,53,7,13.2,307,218,71,52,1,1.9,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,Wellesley,03170000,62,57,91.9,187,2,1.1,760,560,73.7,103,48,46.6,2013-14,-,"Spring 2012",114,85,2011-12,15,100
2012,Wellfleet,03180000,NA,NA,NA,NA,NA,NA,11,2,18.2,7,0,0,2013-14,-,"Spring 2012",-,-,2011-12,NA,NA
2012,Westborough,03210000,39,36,92.3,118,3,2.5,451,238,52.8,69,8,11.6,2012-13,85.7,"Spring 2013",NA,NA,2010-11,5,100
2012,"West Boylston",03220000,11,5,45.5,31,1,3.2,123,51,41.5,20,2,10,2012-13,-,"Spring 2013",NA,NA,2010-11,3,100
2012,"West Bridgewater",03230000,17,15,88.2,38,0,0,129,97,75.2,15,10,66.7,2012-13,-,"Spring 2013",NA,NA,2010-11,5,100
2012,Westfield,03250000,91,59,64.8,304,14,4.6,944,423,44.8,103,5,4.9,2013-14,-,"Spring 2012",101,82,2011-12,32,94.1
2012,Westford,03260000,42,38,90.5,140,0,0,515,351,68.2,54,42,77.8,2011-12,-,"Spring 2012",-,-,2009-10,5,83.3
2012,Westhampton,03270000,NA,NA,NA,NA,NA,NA,23,15,65.2,5,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,Weston,03300000,31,25,80.6,NA,NA,NA,315,265,84.1,29,15,51.7,2013-14,-,"Spring 2012",84,77,2011-12,6,85.7
2012,Westport,03310000,19,11,57.9,64,5,7.8,219,159,72.6,26,0,0,2011-12,-,"Spring 2012",27,82,2009-10,NA,NA
2012,"West Springfield",03320000,57,31,54.4,211,13,6.2,759,289,38.1,80,0,0,2012-13,64.3,"Spring 2013",NA,NA,2010-11,19,95
2012,Westwood,03350000,46,42,91.3,137,0,0,509,378,74.3,35,18,51.4,2013-14,-,"Spring 2012",-,-,2011-12,9,100
2012,Weymouth,03360000,101,70,69.3,292,0,0,1048,543,51.8,152,7,4.6,2012-13,92.3,"Spring 2013",NA,NA,2010-11,18,78.3
2012,Whately,03370000,NA,NA,NA,NA,NA,NA,9,7,77.8,2,-,-,2011-12,-,"Spring 2012",-,-,2009-10,NA,NA
2012,Williamsburg,03400000,NA,NA,NA,NA,NA,NA,14,10,71.4,4,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,Williamstown,03410000,NA,NA,NA,NA,NA,NA,39,30,76.9,10,0,0,2012-13,-,"Spring 2013",NA,NA,2010-11,NA,NA
2012,Wilmington,03420000,34,23,67.6,104,6,5.8,540,360,66.7,69,33,47.8,2012-13,73.3,"Spring 2013",NA,NA,2010-11,19,90.5
2012,Winchendon,03430000,24,12,50,65,3,4.6,246,131,53.3,33,2,6.1,2013-14,-,"Spring 2012",15,79,2011-12,14,60.9
2012,Winchester,03440000,48,43,89.6,172,1,0.6,680,584,85.9,53,0,0,2011-12,-,"Spring 2012",-,-,2009-10,6,75
2012,Winthrop,03460000,30,17,56.7,79,2,2.5,318,102,32.1,38,2,5.3,2011-12,-,"Spring 2012",14,78,2009-10,6,100
2012,Woburn,03470000,65,45,69.2,212,13,6.1,767,469,61.1,67,0,0,2009-10,100,"Spring 2011",-,-,2012-13,NR,NR
2012,Worcester,03480000,468,265,56.6,1404,0,0,4443,1998,45,722,476,65.9,2013-14,100,"Spring 2012",271,86,2011-12,134,93.1
2012,Wrentham,03500000,NA,NA,NA,NA,NA,NA,157,136,86.6,35,10,28.6,2011-12,-,"Spring 2012",-,-,2009-10,NA,NA
2012,"Northampton-Smith Vocational Agricultural",04060000,48,44,91.7,174,3,1.7,174,174,100,0,-,-,NA,NA,"Spring 2013",NA,NA,2010-11,23,76.7
2012,"Alma del Mar Charter School (District)",04090000,NA,NA,NA,NA,NA,NA,5,-,-,1,-,-,NA,NA,"Spring 2011",NA,NA,2012-13,NR,NR
2012,"Excel Academy Charter (District)",04100000,NA,NA,NA,NA,NA,NA,30,30,100,0,-,-,NA,NA,"Spring 2013",NA,NA,2010-11,NA,NA
2012,"Boston Green Academy Horace Mann Charter School (Dist",04110000,17,10,58.8,82,0,0,82,12,14.6,0,-,-,NA,NA,"Spring 2012",-,-,2012-13,NR,NR
2012,"Academy Of the Pacific Rim Charter Public (District)",04120000,7,6,85.7,37,3,8.1,94,93,98.9,0,-,-,NA,NA,"Spring 2011",12,92.3,2012-13,NR,NR
2012,"Four Rivers Charter Public (District)",04130000,5,-,-,NA,NA,NA,33,32,97,0,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"Berkshire Arts and Technology Charter Public (Distric",04140000,6,4,66.7,21,0,0,55,36,65.5,0,-,-,NA,NA,"Spring 2012",-,-,2011-12,2,100
2012,"Amesbury Academy Charter Public (District)",04150000,11,4,36.4,21,1,4.8,21,12,57.1,0,-,-,NA,NA,"Spring 2013",NA,NA,2010-11,4,100
2012,"Boston Preparatory Charter Public (District)",04160000,3,-,-,28,0,0,53,53,100,0,-,-,NA,NA,"Spring 2013",NA,NA,2011-12,1,50
2012,"Bridge Boston Charter School (District)",04170000,NA,NA,NA,NA,NA,NA,1,-,-,3,-,-,2013-14,-,"Spring 2012",-,-,2011-12,NA,NA
2012,"Christa McAuliffe Regional Charter Public (District)",04180000,NA,NA,NA,NA,NA,NA,76,65,85.5,0,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"Smith Leadership Academy Charter Public (District)",04190000,NA,NA,NA,NA,NA,NA,29,21,72.4,0,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"Benjamin Banneker Charter Public (District)",04200000,NA,NA,NA,NA,NA,NA,34,34,100,2,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"Barnstable Horace Mann Charter (District)",04230000,NA,NA,NA,NA,NA,NA,114,73,64,0,-,-,NA,NA,"Spring 2011",-,-,2010-11,NA,NA
2012,"Boston Day and Evening Academy Charter (District)",04240000,21,3,14.3,40,4,10,40,40,100,0,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"Barnstable Community Horace Mann Charter Public (Dist",04270000,NA,NA,NA,NA,NA,NA,26,26,100,4,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"Edward Brooke Charter (District)",04280000,NA,NA,NA,NA,NA,NA,33,32,97,2,-,-,NA,NA,"Spring 2012",-,-,2011-12,NA,NA
2012,"KIPP Academy Lynn Charter (District)",04290000,NA,NA,NA,10,0,0,61,49,80.3,0,-,-,2011-12,NA,"Spring 2012",-,-,2009-10,NA,NA
2012,"Advanced Math and Science Academy Charter (District)",04300000,3,-,-,NA,NA,NA,40,38,95,0,-,-,NA,NA,"Spring 2012",11,69,2011-12,7,100
2012,"Cape Cod Lighthouse Charter (District)",04320000,NA,NA,NA,NA,NA,NA,28,18,64.3,0,-,-,NA,NA,"Spring 2012",9,82,2011-12,NA,NA
2012,"Innovation Academy Charter (District)",04350000,6,4,66.7,51,0,0,132,131,99.2,0,-,-,NA,NA,"Spring 2011",14,100,2012-13,NR,NR
2012,"Community Charter School of Cambridge (District)",04360000,2,-,-,31,0,0,57,56,98.2,0,-,-,2011-12,NA,"Spring 2012",-,-,2011-12,2,100
2012,"City On A Hill Charter Public (District)",04370000,13,5,38.5,51,1,2,51,32,62.7,0,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"Codman Academy Charter Public (District)",04380000,5,-,-,34,2,5.9,34,30,88.2,0,-,-,NA,NA,"Spring 2013",NA,NA,2010-11,2,100
2012,"Conservatory Lab Charter (District)",04390000,NA,NA,NA,NA,NA,NA,13,11,84.6,3,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"Community Day Charter Public (District)",04400000,NA,NA,NA,NA,NA,NA,44,43,97.7,2,-,-,NA,NA,"Spring 2012",-,-,2011-12,NA,NA
2012,"Sabis International Charter (District)",04410000,14,10,71.4,64,0,0,205,30,14.6,0,-,-,NA,NA,"Spring 2012",-,-,2011-12,9,100
2012,"Edward W. Brooke Charter School 2 (District)",04430000,NA,NA,NA,NA,NA,NA,16,12,75,0,-,-,NA,NA,"Spring 2012",-,-,2011-12,NA,NA
2012,"Neighborhood House Charter (District)",04440000,NA,NA,NA,NA,NA,NA,54,46,85.2,2,-,-,2013-14,-,"Spring 2012",-,-,2011-12,NA,NA
2012,"Abby Kelley Foster Charter Public (District)",04450000,12,10,83.3,33,0,0,154,149,96.8,6,0,0,NA,NA,"Spring 2013",NA,NA,2010-11,5,100
2012,"Foxborough Regional Charter (District)",04460000,5,-,-,20,1,5,121,120,99.2,2,-,-,NA,NA,"Spring 2011",8,61.5,2012-13,NR,NR
2012,"Benjamin Franklin Classical Charter Public (District)",04470000,NA,NA,NA,NA,NA,NA,29,29,100,2,-,-,2011-12,NA,"Spring 2012",14,88,2009-10,NA,NA
2012,"Gloucester Community Arts Charter (District)",04480000,NA,NA,NA,NA,NA,NA,32,32,100,0,-,-,NA,NA,"Spring 2012",-,-,2012-13,NR,NR
2012,"Boston Collegiate Charter (District)",04490000,10,4,40,30,2,6.7,94,72,76.6,0,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"Hilltown Cooperative Charter Public (District)",04500000,NA,NA,NA,NA,NA,NA,25,25,100,0,-,-,NA,NA,"Spring 2013",NA,NA,2010-11,NA,NA
2012,"Edward M. Kennedy Academy for Health Careers (Horace",04520000,8,7,87.5,NA,NA,NA,21,21,100,0,-,-,NA,NA,"Spring 2012",-,-,2010-11,1,100
2012,"Holyoke Community Charter (District)",04530000,NA,NA,NA,NA,NA,NA,62,14,22.6,4,-,-,NA,NA,"Spring 2012",-,-,2011-12,NA,NA
2012,"Lawrence Family Development Charter (District)",04540000,NA,NA,NA,NA,NA,NA,27,27,100,2,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"Hill View Montessori Charter Public (District)",04550000,NA,NA,NA,NA,NA,NA,61,60,98.4,0,-,-,NA,NA,"Spring 2013",NA,NA,2010-11,NA,NA
2012,"Lowell Community Charter Public (District)",04560000,NA,NA,NA,NA,NA,NA,90,90,100,6,0,0,NA,NA,"Spring 2012",21,88,2011-12,NA,NA
2012,"Lowell Middlesex Academy Charter (District)",04580000,11,2,18.2,34,12,35.3,34,29,85.3,0,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"Excel Academy Charter School - Chelsea (District)",04610000,NA,NA,NA,NA,NA,NA,5,-,-,0,-,-,NA,NA,"Spring 2012",NA,NA,2010-11,NA,NA
2012,"Grove Hall Preparatory Charter School (District)",04620000,NA,NA,NA,NA,NA,NA,10,10,100,0,-,-,2011-12,NA,"Spring 2012",-,-,2011-12,NA,NA
2012,"Marblehead Community Charter Public (District)",04640000,NA,NA,NA,NA,NA,NA,37,37,100,0,-,-,2011-12,NA,"Spring 2012",-,-,2009-10,NA,NA
2012,"MATCH Community Day Charter Public School (District)",04650000,NA,NA,NA,NA,NA,NA,8,7,87.5,2,-,-,NA,NA,"Spring 2012",NA,NA,2012-13,NR,NR
2012,"Martha's Vineyard Charter (District)",04660000,5,-,-,10,0,0,31,22,71,0,-,-,2011-12,NA,"Spring 2012",-,-,2009-10,4,100
2012,"Salem Community Charter School (District)",04670000,3,-,-,19,7,36.8,19,10,52.6,0,-,-,2011-12,NA,"Spring 2012",-,-,2009-10,NA,NA
2012,"Ma Academy for Math and Science",04680000,0,-,-,NA,NA,NA,0,-,-,0,-,-,NA,NA,"Spring 2012",-,-,2011-12,NA,NA
2012,"MATCH Charter Public School (District)",04690000,10,0,0,36,0,0,82,78,95.1,0,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"Mystic Valley Regional Charter (District)",04700000,10,9,90,29,1,3.4,158,158,100,7,0,0,NA,NA,"Spring 2011",63,95.5,2012-13,NR,NR
2012,"New Leadership Charter (District)",04710000,2,-,-,23,0,0,47,19,40.4,0,-,-,NA,NA,"Spring 2011",-,-,2012-13,NR,NR
2012,"North Central Charter Essential (District)",04740000,7,4,57.1,58,1,1.7,78,70,89.7,0,-,-,2011-12,NA,"Spring 2012",-,-,2009-10,1,100
2012,"Dorchester Collegiate Academy Charter (District)",04750000,NA,NA,NA,NA,NA,NA,11,11,100,0,-,-,NA,NA,"Spring 2012",-,-,2011-12,NA,NA
2012,"Spirit of Knowledge Charter School (District)",04760000,NA,NA,NA,7,1,14.3,22,17,77.3,0,-,-,NA,NA,"Spring 2013",NA,NA,2011-12,NA,NA
2012,"Silver Hill Horace Mann Charter (District)",04770000,NA,NA,NA,NA,NA,NA,83,16,19.3,3,-,-,2011-12,NA,"Spring 2012",-,-,2009-10,NA,NA
2012,"Francis W. Parker Charter Essential (District)",04780000,10,7,70,43,1,2.3,71,67,94.4,0,-,-,NA,NA,"Spring 2013",NA,NA,2010-11,4,100
2012,"Pioneer Valley Performing Arts Charter Public (Distri",04790000,8,8,100,30,1,3.3,30,26,86.7,0,-,-,NA,NA,"Spring 2013",NA,NA,2010-11,9,100
2012,"UP Academy Charter School of Boston (District)",04800000,NA,NA,NA,NA,NA,NA,135,108,80,0,-,-,2011-12,NA,"Spring 2012",-,-,2009-10,NA,NA
