FY_CODE,ORG_CODE,ORG_NAME,TECH_STU_PER_COMP_CNT,TECH_CLASS_COMP_NET_PCT
2010,02070000,Newton,3.2,99.9
2010,02070005,"A E Angier",2.6,100
2010,02070015,Bowen,4.1,100
2010,02070020,"C C Burr",3.3,100
2010,02070025,Cabot,3.6,100
2010,02070040,Countryside,4,100
2010,02070055,Franklin,3.3,96.3
2010,02070070,Lincoln-Eliot,3.1,100
2010,02070075,"Horace Mann",3.3,100
2010,02070080,Mason-Rice,3.1,100
2010,02070100,Peirce,2.6,100
2010,02070105,"Memorial Spaulding",4.3,100
2010,02070108,"Newton Early Childhood Center",11.3,100
2010,02070115,Underwood,3.3,100
2010,02070120,"John Ward",2.3,100
2010,02070125,Williams,2.4,100
2010,02070130,Zervas,3,100
2010,02070305,"Bigelow Middle",2.3,100
2010,02070310,"Charles E Brown Middle",2.9,100
2010,02070315,"F A Day Middle",3.2,100
2010,02070320,"Oak Hill Middle",3.2,100
2010,02070505,"Newton North High",3.6,100
2010,02070510,"Newton South High",3.2,100
2010,02080000,Norfolk,2.6,100
2010,02080005,Freeman-Centennial,2.5,100
2010,02080015,"H Olive Day",2.9,100
2010,02090000,"North Adams",1.5,100
2010,02090008,"J S Sullivan",1.2,100
2010,02090015,Greylock,1.3,100
2010,02090035,Brayton,1.5,100
2010,02090505,"Drury High",1.9,100
2010,02100000,Northampton,4,100
2010,02100005,"Bridge Street",5.6,100
2010,02100020,"Jackson Street",6,100
2010,02100025,Leeds,5.6,100
2010,02100029,"R. K. Finn Ryan Road",5.4,100
2010,02100410,"John F Kennedy Middle School",3.5,100
2010,02100505,"Northampton High",3.2,100
2010,02110000,"North Andover",7.3,100
2010,02110001,Atkinson,7.9,100
2010,02110010,Franklin,7.2,100
2010,02110015,Kittredge,11.7,100
2010,02110018,"Annie L Sargent School",5.8,100
2010,02110020,Thomson,5.3,100
2010,02110305,"North Andover Middle",6.2,100
2010,02110505,"North Andover High",9.8,100
2010,02120000,"North Attleborough",5.6,100
2010,02120005,"Allen Avenue",7.1,100
2010,02120007,"Amvet Boulevard",6.5,100
2010,02120010,Falls,11.7,100
2010,02120013,"Joseph W Martin Jr Elem",8,100
2010,02120015,"Roosevelt Avenue",14.6,100
2010,02120020,"North Attleborough ELC",23.8,100
2010,02120030,Community,4.4,100
2010,02120305,"North Attleborough Middle",3.9,100
2010,02120505,"North Attleboro High",5,100
2010,02130000,Northborough,2.3,100
2010,02130003,"Lincoln Street",2.3,100
2010,02130014,"Marguerite E Peaslee",2.1,100
2010,02130015,"Fannie E Proctor",2.6,100
2010,02130020,"Marion E Zeh",2.3,100
2010,02130305,"Robert E. Melican Middle School",2.2,100
2010,02140000,Northbridge,3.8,100
2010,02140001,"W Edward Balmer",5.3,100
2010,02140005,"Northbridge Elementary",5.4,100
2010,02140305,"Northbridge Middle",3.8,100
2010,02140505,"Northbridge High",2.5,100
2010,02150000,"North Brookfield",1.6,100
2010,02150015,"North Brookfield Elem",2.2,100
2010,02150505,"North Brookfield High",1.1,100
2010,02170000,"North Reading",2.8,100
2010,02170003,"E Ethel Little School",4.6,100
2010,02170005,"L D Batchelder",3.5,100
2010,02170010,"J Turner Hood",4.1,100
2010,02170305,"North Reading Middle",2.4,100
2010,02170505,"North Reading High",2,100
2010,02180000,Norton,3.1,100
2010,02180010,"L G Nourse Elementary",4.1,100
2010,02180015,"J C Solmonese",4.6,100
2010,02180060,"Henri A. Yelle",3.8,100
2010,02180305,"Norton Middle",2.3,100
2010,02180505,"Norton High",2.7,100
2010,02190000,Norwell,2.8,100
2010,02190005,"Grace Farrar Cole",3.3,100
2010,02190020,"William G Vinal",3.9,100
2010,02190405,"Norwell Middle School",2.2,100
2010,02190505,"Norwell High",2.5,100
2010,02200000,Norwood,4.6,100
2010,02200005,Balch,3.1,100
2010,02200010,"Cornelius M Callahan",3.6,100
2010,02200015,"F A Cleveland",3.8,100
2010,02200020,"John P Oldham",3,100
2010,02200025,"Charles J Prescott",3.6,100
2010,02200075,"George F. Willett",8.4,100
2010,02200305,"Dr. Philip O. Coakley Middle School",5.4,100
2010,02200505,"Norwood High",5.2,100
2010,02210000,"Oak Bluffs",3.2,100
2010,02210005,"Oak Bluffs Elementary",3.2,100
2010,02230000,Orange,2.1,100
2010,02230003,Butterfield,1.5,100
2010,02230010,"Dexter Park",2.7,100
2010,02230015,"Fisher Hill",2.3,100
2010,02240000,Orleans,2.6,100
2010,02240005,"Orleans Elementary",2.6,100
2010,02260000,Oxford,4.3,100
2010,02260005,"Clara Barton",5.4,100
2010,02260010,"Alfred M Chaffee",6.1,100
2010,02260405,"Oxford Middle",3.4,100
2010,02260505,"Oxford High",4.1,100
2010,02270000,Palmer,3.4,100
2010,02270008,"Old Mill Pond",7,100
2010,02270305,"Converse Middle",2.6,100
2010,02270505,"Palmer High",2.6,100
2010,02290000,Peabody,4,95.1
2010,02290005,"Captain Samuel Brown",2.2,100
2010,02290007,"John E Burke",4,100
2010,02290010,"Thomas Carroll",2.3,100
2010,02290015,Center,5.4,100
2010,02290016,"John E. McCarthy",4.2,100
2010,02290027,"William A Welch Sr",4.3,100
2010,02290035,"South Memorial",5.1,88.9
2010,02290045,"West Memorial",2.9,100
2010,02290305,"J Henry Higgins Middle",5.6,100
2010,02290510,"Peabody Veterans Memorial High",4.3,86.4
2010,02300000,Pelham,1.7,100
2010,02300005,"Pelham Elementary",1.7,100
2010,02310000,Pembroke,3.9,100
2010,02310003,"Bryantville Elementary",5.8,100
2010,02310010,"Hobomock Elementary",4.2,100
2010,02310015,"North Pembroke Elem",6.4,100
2010,02310305,"Pembroke Community Middle School",3,100
2010,02310505,"Pembroke High School",2.7,100
2010,02340000,Petersham,,
2010,02340005,"Petersham Center",,
2010,02360000,Pittsfield,3.1,100
2010,02360010,Allendale,5.6,100
2010,02360035,Egremont,6.5,100
2010,02360045,"Robert T. Capeless Elementary School",4.8,100
2010,02360055,"Morningside Comm Sch",3.5,100
2010,02360065,Crosby,4.1,100
2010,02360090,Stearns,3.4,100
2010,02360100,Williams,6.2,100
2010,02360105,"Silvio O Conte Community",4.2,100
2010,02360305,"John T Reid Middle",1.3,100
2010,02360310,"Theodore Herberg Middle",1.5,100
2010,02360505,"Pittsfield High",5.4,100
2010,02360510,"Taconic High",3.7,100
2010,02380000,Plainville,2,100
2010,02380005,"Beatrice H Wood Elem",1.7,100
2010,02380010,"Anna Ware Jackson",2.3,100
2010,02390000,Plymouth,2.6,100
2010,02390003,"Mount Pleasant",11.8,100
2010,02390005,"Cold Spring",3.6,100
2010,02390010,Hedge,1.8,100
2010,02390011,"Federal Furnace Sch",3.7,100
2010,02390012,"Indian Brook",5.1,100
2010,02390015,"Manomet Elementary",2.4,100
2010,02390030,"Nathaniel Morton Elem",2.3,100
2010,02390046,"South Elementary",3,100
2010,02390047,"West Elementary",2.6,100
2010,02390305,"Plymouth South Middle",1.5,100
2010,02390405,"Plymouth Commun Intermed",1.7,100
2010,02390505,"Plymouth North High",3.6,100
2010,02390515,"Plymouth South High",3.2,100
2010,02400000,Plympton,2,100
2010,02400010,"Dennett Elementary",2,100
2010,02420000,Provincetown,0.8,100
2010,02420010,"Veterans Memorial Elem",1,100
2010,02420505,"Provincetown High",0.6,100
2010,02430000,Quincy,3.7,100
2010,02430020,"Beechwood Knoll Elem",4.9,100
2010,02430025,"Charles A Bernazzani Elem",6.6,100
2010,02430035,"Lincoln-Hancock Comm Sch",6.5,100
2010,02430040,"Atherton Hough",4.8,100
2010,02430055,"Clifford H Marshall Elem",4.6,100
2010,02430060,Merrymount,5.1,100
2010,02430065,Montclair,6,100
2010,02430075,"Francis W Parker",4.1,100
2010,02430090,"Snug Harbor Comm School",4.1,100
2010,02430095,Squantum,4.8,100
2010,02430110,"Wollaston School",4.2,100
2010,02430305,"Atlantic Middle",5.1,100
2010,02430310,"Broad Meadows Middle",3.4,100
2010,02430315,"Central Middle",7.1,100
2010,02430320,"Reay E Sterling Middle",3.8,100
2010,02430325,"Point Webster Middle",3.8,100
2010,02430505,"Quincy High",1.9,100
2010,02430510,"North Quincy High",3.2,100
2010,02440000,Randolph,3.1,100
2010,02440015,"Margaret L Donovan",6,100
2010,02440018,"J F Kennedy Elem",4.1,100
2010,02440020,"Elizabeth G Lyons Elem",4.3,100
2010,02440040,"Martin E Young Elem",4.2,100
2010,02440410,"Randolph Community Middle",2.4,100
2010,02440505,"Randolph High",2,100
2010,02460000,Reading,3.9,100
2010,02460002,"Alice M Barrows",5.7,100
2010,02460005,"Birch Meadow",6.5,100
2010,02460010,"Joshua Eaton",6,100
2010,02460017,"J Warren Killam",5.9,100
2010,02460020,"Wood End Elementary School",4.8,100
2010,02460305,"Arthur W Coolidge Middle",2.6,100
2010,02460310,"Walter S Parker Middle",2.9,100
2010,02460505,"Reading Memorial High",3.2,100
2010,02480000,Revere,2.3,100
2010,02480003,"A. C. Whelan Elementary School",2.9,100
2010,02480013,"Beachmont Veterans Memorial School",1.3,100
2010,02480014,"Rumney Marsh Academy",2.1,100
2010,02480025,"Abraham Lincoln",2.8,100
2010,02480035,"William McKinley",3.3,100
2010,02480050,"Paul Revere",1.4,100
2010,02480056,"Garfield Elementary School",3.4,100
2010,02480057,"Garfield Middle School",1.5,100
2010,02480305,"Susan B. Anthony Middle School",2.2,100
2010,02480505,"Revere High",2.4,100
2010,02480520,"Seacoast School",1.7,100
2010,02490000,Richmond,2.6,100
2010,02490005,"Richmond Consolidated",2.6,100
2010,02500000,Rochester,4.7,100
2010,02500005,"Rochester Memorial",4.7,100
2010,02510000,Rockland,5.5,100
2010,02510020,"Memorial Park",4.9,100
2010,02510025,"R Stewart Esten",6.2,100
2010,02510060,"Jefferson Elementary School",9.1,100
2010,02510305,"John W Rogers Middle",6.1,100
2010,02510505,"Rockland Senior High",4.2,100
2010,02520000,Rockport,,
2010,02520005,"Rockport Elementary",,
2010,02520305,"Rockport Middle",,
2010,02520510,"Rockport High",,
2010,02530000,Rowe,1.9,100
2010,02530005,"Rowe Elem",1.9,100
2010,02580000,Salem,3.2,99.5
2010,02580001,"Salem Early Childhood",12.4,100
2010,02580003,Bates,4.3,100
2010,02580005,Bentley,4.6,100
2010,02580015,Carlton,2.4,100
2010,02580025,"Nathaniel Bowditch",3.9,100
2010,02580030,"Horace Mann Laboratory",3.7,100
2010,02580050,"Saltonstall School",4,100
2010,02580070,"Witchcraft Heights",1.8,100
2010,02580305,"Collins Middle",2.6,100
2010,02580505,"Salem High",3.4,98.3
2010,02610000,Sandwich,,
2010,02610005,"Henry T Wing",,
2010,02610010,Forestdale,,
2010,02610025,"Oak Ridge",,
2010,02610505,"Sandwich High",,
2010,02620000,Saugus,3.6,100
2010,02620040,Lynnhurst,7.3,100
2010,02620050,Oaklandvale,3.7,100
2010,02620065,"Veterans Memorial",4,100
2010,02620067,"Douglas Waybright",4.4,100
2010,02620305,"Belmonte Saugus Middle",3.7,100
2010,02620505,"Saugus High",2.7,100
2010,02630000,Savoy,4.2,100
2010,02630010,"Savoy Elem",4.2,100
2010,02640000,Scituate,3.3,100
2010,02640007,"Cushing Elementary",4.9,100
2010,02640010,"Hatherly Elementary",4.4,100
2010,02640015,"Jenkins Elementary School",4.3,100
2010,02640020,"Wampatuck Elementary",4.6,100
2010,02640305,"Gates Intermediate School",3,100
2010,02640505,"Scituate High School",2.2,100
2010,02650000,Seekonk,4.5,100
2010,02650007,"George R Martin",10.3,100
2010,02650015,"Mildred Aitken School",10.9,100
2010,02650405,"Dr. Kevin M. Hurley Middle School",2.9,100
2010,02650505,"Seekonk High",3.3,100
2010,02660000,Sharon,3.7,100
2010,02660005,"Cottage Street",3.6,100
2010,02660010,"East Elementary",4,100
2010,02660015,"Heights Elementary",3.2,100
2010,02660305,"Sharon Middle",4.1,100
2010,02660505,"Sharon High",3.6,100
2010,02690000,Sherborn,2.4,100
2010,02690010,"Pine Hill",2.4,100
2010,02700000,Shirley,2.4,100
2010,02700010,"Lura A White",4.3,100
2010,02700305,"Shirley Middle School",1.4,100
2010,02710000,Shrewsbury,4.1,100
2010,02710005,"Beal School",9.6,100
2010,02710015,"Calvin Coolidge",5.1,100
2010,02710020,"Floral Street School",6.1,100
2010,02710025,"Walter J Paton",7.5,100
2010,02710030,"Oak Middle School",2.1,100
2010,02710035,"Spring Street",6.6,100
2010,02710040,"Parker Road Preschool",6,100
2010,02710305,"Sherwood Middle School",7.2,100
2010,02710505,"Shrewsbury Sr High",3.3,100
2010,02720000,Shutesbury,3.3,100
2010,02720005,"Shutesbury Elementary",3.3,100
2010,02730000,Somerset,2.4,100
2010,02730005,"Chace Street",3.4,100
2010,02730008,"North Elementary",4.4,100
2010,02730015,South,3.1,100
2010,02730025,Wilbur,2.5,100
2010,02730305,"Somerset Middle School",2.3,100
2010,02730505,"Somerset High",1.8,100
2010,02740000,Somerville,2.3,100
2010,02740005,"Capuano ECC",3.4,100
2010,02740015,"Benjamin G Brown",2.2,100
2010,02740075,"Arthur D Healey",2.4,100
2010,02740083,"John F Kennedy",1.8,100
2010,02740087,"Albert F. Argenziano School at Lincoln Park",4.3,100
2010,02740111,"E Somerville Community",2.2,100
2010,02740115,"West Somerville Neighborhood",1.8,100
2010,02740120,"Winter Hill Community",1.9,100
2010,02740410,"Next Wave Junior High",0.6,100
2010,02740505,"Somerville High",2.3,100
2010,02740510,"Full Circle High School",1.1,100
2010,02750000,Southampton,4,100
2010,02750005,"William E Norris",4,100
2010,02760000,Southborough,2.1,100
2010,02760008,"Mary E Finn School",2.9,100
2010,02760020,"Margaret A Neary",2.1,100
2010,02760050,"Albert S. Woodward Memorial School",1.4,100
2010,02760305,"P Brent Trottier",2.3,100
2010,02770000,Southbridge,1.9,100
2010,02770005,"Charlton Street",1.6,100
2010,02770010,"Eastford Road",3.2,100
2010,02770020,"West Street",2.3,100
2010,02770305,"Mary E Wells Jr High",1.9,100
2010,02770505,"Southbridge High",1.3,100
2010,02780000,"South Hadley",3.5,100
2010,02780015,"Plains Elementary",6.6,100
2010,02780020,Mosier,4.4,100
2010,02780305,"Michael E. Smith Middle School",3.6,100
2010,02780505,"South Hadley High",2.5,100
2010,02810000,Springfield,4.3,100
2010,02810010,"Boland School",11.8,100
2010,02810015,"Thomas M Balliet",6.4,100
2010,02810020,"Samuel Bowles",4.8,100
2010,02810023,"Milton Bradley School",11.5,100
2010,02810025,Brightwood,8.2,100
2010,02810030,"Elias Brookings",2.1,100
2010,02810035,"Daniel B Brunton",8.4,100
2010,02810045,"William N. DeBerry",3.9,100
2010,02810050,"Hiram L Dorman",6.5,100
2010,02810055,"Rebecca M Johnson",4.7,100
2010,02810060,"Margaret C Ells",16.2,100
2010,02810065,Glenwood,3.8,100
2010,02810068,"Glickman Elementary",5.8,100
2010,02810075,"Frank H Freedman",2,100
2010,02810080,"Frederick Harris",,100
2010,02810085,"Homer Street",4.2,100
2010,02810095,"Alfred G Zanetti",4,100
2010,02810100,"Indian Orchard Elem",3.4,100
2010,02810110,"Kensington Avenue",3.7,100
2010,02810115,Liberty,3.5,100
2010,02810120,Lincoln,5.1,100
2010,02810125,"Dryden Memorial",5,100
2010,02810140,"Mary M Lynch",8.7,100
2010,02810145,"Mary O Pottenger",2.7,100
2010,02810155,"Mary M Walsh",9.5,100
2010,02810160,"Sumner Avenue",6.6,100
2010,02810165,"Arthur T Talmadge",8.3,100
2010,02810175,"Alice B Beal Elem",4.4,100
2010,02810180,Warner,5.6,100
2010,02810185,Washington,21.9,100
2010,02810190,"White Street",4.9,100
2010,02810195,Gerena,7.6,100
2010,02810205,"The Springfield Renaissance School",3.3,100
2010,02810310,"Chestnut Street Middle",1.5,100
2010,02810320,"John J Duggan Middle",1.6,100
2010,02810325,"Forest Park Middle",7.6,100
2010,02810328,"John F Kennedy Middle",4.1,100
2010,02810330,"M Marcus Kiley Middle",3.4,100
2010,02810340,"Van Sickle Middle School",9.1,100
2010,02810350,"STEM Middle Academy",2.1,100
2010,02810500,"Springfield Central High",11.2,100
2010,02810506,"Springfield Academy for Excellence",2.2,100
2010,02810510,"High School Of Commerce",7.4,100
2010,02810530,"High School/Science-Tech",3.9,100
2010,02810620,"Putnam Voc Tech High Sch",2.4,100
2010,02840000,Stoneham,5.1,100
2010,02840003,Central,,100
2010,02840005,"Colonial Park",2.4,100
2010,02840025,"Robin Hood",2.7,100
2010,02840030,South,10.8,100
2010,02840405,"Stoneham Middle School",19.2,100
2010,02840505,"Stoneham High",3.3,100
2010,02850000,Stoughton,2.4,100
2010,02850010,"Helen Hansen Elementary",2.5,100
2010,02850012,"Edwin A Jones ECC",3.1,100
2010,02850014,"Joseph R Dawe Jr Elem",2.4,100
2010,02850015,"South Elementary",2.2,100
2010,02850020,"West Elementary",3.1,100
2010,02850025,"Joseph H Gibbons",2.6,100
2010,02850405,"O'Donnell Middle School",3.4,100
2010,02850505,"Stoughton High",1.7,100
2010,02870000,Sturbridge,3.1,100
2010,02870005,"Burgess Elementary",3.1,100
2010,02880000,Sudbury,4.9,100
2010,02880010,"Josiah Haynes",3.4,100
2010,02880015,"Israel Loring School",4.1,100
2010,02880025,"General John Nixon Elem",5.7,100
2010,02880030,"Peter Noyes",7.4,100
2010,02880305,"Ephraim Curtis Middle",5.2,100
2010,02890000,Sunderland,2.5,100
2010,02890005,"Sunderland Elementary",2.5,100
2010,02900000,Sutton,2.2,100
2010,02900003,"Sutton Early Learning",4.2,100
2010,02900005,"Sutton Elementary",2.3,100
2010,02900305,"Sutton Middle School",1.8,100
2010,02900510,"Sutton High School",1.8,100
2010,02910000,Swampscott,2.8,100
2010,02910005,Clarke,3.7,100
2010,02910010,Hadley,3.4,100
2010,02910020,Stanley,3.8,100
2010,02910305,"Swampscott Middle",3.7,100
2010,02910505,"Swampscott High",1.9,100
2010,02920000,Swansea,3.2,100
2010,02920006,"Elizabeth S Brown",3,100
2010,02920015,Gardner,4.3,100
2010,02920017,"Mark G Hoyle Elem",4,100
2010,02920020,"Joseph G Luther",2.6,100
2010,02920305,"Joseph Case Jr High",3.2,100
2010,02920505,"Joseph Case High",2.9,100
2010,02930000,Taunton,3.2,99.8
2010,02930005,"Caleb Barnum",6.8,100
2010,02930007,"Edmund Hatch Bennett",3.5,100
2010,02930008,"Joseph C Chamberlain",2.1,100
2010,02930010,"East Taunton Elem",4,100
2010,02930027,"Elizabeth Pole",4.3,100
2010,02930035,Hopewell,3.1,100
2010,02930042,"Joseph H Martin",3.2,100
2010,02930045,"Lowell M Maxham",2.4,100
2010,02930050,"James L Mulcahey",3.1,100
2010,02930056,"Edward F Leddy",2.5,100
2010,02930057,"H H Galligan",2.2,100
2010,02930065,Walker,2.7,100
2010,02930305,"John F Parker Middle",2,97.4
2010,02930315,"Benjamin Friedman Middle",5.5,100
2010,02930505,"Taunton High",3.3,100
2010,02950000,Tewksbury,3.7,100
2010,02950001,"L F Dewing",6.9,100
2010,02950002,"Center School",28,100
2010,02950010,Heath-Brook,4.5,100
2010,02950020,"North Street",6.7,100
2010,02950023,"John F. Ryan",5.7,100
2010,02950025,"Louise Davy Trahan",6.6,100
2010,02950305,"John W. Wynn Middle",2.5,100
2010,02950505,"Tewksbury Memorial High",2.3,100
2010,02960000,Tisbury,2.5,100
2010,02960005,"Tisbury Elementary",2.5,100
2010,02980000,Topsfield,4.3,100
2010,02980005,"Proctor Elementary",4.2,100
2010,02980010,"Steward Elementary",4.4,100
2010,03000000,Truro,1.5,100
2010,03000005,"Truro Central",1.5,100
2010,03010000,Tyngsborough,5.4,100
2010,03010020,"Tyngsborough Elementary",8.2,100
2010,03010305,"Tyngsborough Middle",7.5,100
2010,03010505,"Tyngsborough High School",2.8,100
2010,03040000,Uxbridge,4.6,100
2010,03040005,"Earl D Taft",6.3,100
2010,03040015,"Whitin Middle",5.2,100
2010,03040505,"Uxbridge High",2.7,100
2010,03050000,Wakefield,5.1,87.4
2010,03050005,Dolbeare,18.4,0
2010,03050015,"Woodville School",4.2,100
2010,03050020,Greenwood,7.9,100
2010,03050040,Walton,6.6,100
2010,03050310,"Galvin Middle School",6.3,100
2010,03050505,"Wakefield Memorial High",3.2,100
2010,03060000,Wales,2.6,100
2010,03060005,"Wales Elementary",2.6,100
2010,03070000,Walpole,2.7,100
2010,03070002,"Daniel Feeney Preschool Center",16.4,100
2010,03070005,"Elm Street School",2.2,100
2010,03070010,Boyden,3.6,100
2010,03070015,Fisher,3.2,100
2010,03070018,"Old Post Road",3.6,100
2010,03070305,"Bird Middle",2.6,100
2010,03070310,"Eleanor N Johnson Middle",2.9,100
2010,03070505,"Walpole High",2.2,100
2010,03080000,Waltham,4.1,100
2010,03080005,"William F. Stanley Elementary School",,100
2010,03080032,"Douglas MacArthur Elementary School",4.1,100
2010,03080040,"Northeast Elementary School",4,100
2010,03080050,"Thomas R Plympton Elementary School",3.7,100
2010,03080060,"James Fitzgerald Elementary School",4.2,100
2010,03080065,"Henry Whittemore Elementary School",3.2,100
2010,03080404,"John F Kennedy Middle",2.8,100
2010,03080415,"John W. McDevitt Middle School",2.6,100
2010,03080505,"Waltham Sr High",4.9,100
2010,03090000,Ware,3.2,100
2010,03090020,"Stanley M Koziol Elem Sch",4.8,100
2010,03090305,"Ware Middle School",3.4,100
2010,03090505,"Ware Junior/Senior High School",2.4,100
2010,03100000,Wareham,3.4,100
2010,03100003,"John William Decas",6.4,100
2010,03100017,"Minot Forest",5.9,100
2010,03100020,"Ethel E Hammond",7.8,100
2010,03100025,"East Wareham School",7.9,100
2010,03100305,"Wareham Middle",1.9,100
2010,03100310,"West Wareham Academy",1.7,100
2010,03100315,"Wareham Cooperative Junior/Senior High School",2.8,100
2010,03100505,"Wareham Senior High",2.9,100
2010,03140000,Watertown,2.1,100
2010,03140015,Cunniff,1.6,100
2010,03140020,Hosmer,2.7,100
2010,03140025,"James Russell Lowell",1.9,100
2010,03140305,"Watertown Middle",2.7,100
2010,03140505,"Watertown High",1.8,100
2010,03150000,Wayland,2.5,100
2010,03150005,"Claypit Hill School",2.8,100
2010,03150015,"Happy Hollow School",2.2,100
2010,03150020,"Loker School",4.4,100
2010,03150305,"Wayland Middle School",2.2,100
2010,03150505,"Wayland High School",2.5,100
2010,03160000,Webster,3.4,100
2010,03160015,"Park Avenue Elementary",5.7,100
2010,03160305,"Webster Middle School",2.2,100
2010,03160505,"Bartlett Jr Sr High Sch",3.8,100
2010,03170000,Wellesley,2.5,100
2010,03170005,"Katharine Lee Bates",3.5,100
2010,03170015,"Joseph E Fiske",3.4,100
2010,03170020,"John D Hardy",2.7,100
2010,03170025,Hunnewell,3.1,100
2010,03170045,Schofield,3.1,100
2010,03170048,"Sprague Elementary School",3.1,100
2010,03170050,"Ernest F Upham",2.4,100
2010,03170305,"Wellesley Middle",2.1,100
2010,03170505,"Wellesley Sr High",2.2,100
2010,03180000,Wellfleet,1.9,100
2010,03180005,"Wellfleet Elementary",1.9,100
2010,03210000,Westborough,3,100
2010,03210005,"J Harding Armstrong",6.4,100
2010,03210010,"Annie E Fales",4.8,100
2010,03210025,"Elsie A Hastings Elem",7,100
2010,03210045,"Mill Pond School",2.8,100
2010,03210305,"Sarah W Gibbons Middle",2.4,100
2010,03210505,"Westborough High",2.3,100
2010,03220000,"West Boylston",1.9,100
2010,03220005,"Major Edwards Elementary",3.4,100
2010,03220505,"West Boylston Jr-Sr High",1.4,100
2010,03230000,"West Bridgewater",4.4,100
2010,03230003,"Rose L Macdonald",5.2,100
2010,03230005,"Spring Street School",6,100
2010,03230305,"Howard School",4.1,100
2010,03230505,"West Bridgewater Jr-Sr",3.9,100
2010,03250000,Westfield,4,100
2010,03250003,"Fort Meadow ECC",23.5,100
2010,03250015,"Franklin Ave",7.7,100
2010,03250020,"Abner Gibbs",14.5,100
2010,03250025,Highland,17.9,100
2010,03250033,"Munger Hill",12.7,100
2010,03250036,"Paper Mill",10.3,100
2010,03250040,"Southampton Road",36.2,100
2010,03250055,"Juniper Park",217,100
2010,03250305,"North Middle School",3,100
2010,03250310,"South Middle School",2.1,100
2010,03250505,"Westfield High",2.8,100
2010,03250515,"Academy High School",1.5,100
2010,03250605,"Westfield Voc Tech High",2.2,100
2010,03260000,Westford,3.7,100
2010,03260004,"Abbot Elem",4.4,100
2010,03260007,"Day Elementary",5.7,100
2010,03260013,"Millennium Elementary",18.4,100
2010,03260015,Nabnasset,5.9,100
2010,03260025,"Col John Robinson",5.4,100
2010,03260045,"John A. Crisafulli Elementary School",4.7,100
2010,03260055,"Rita E. Miller Elementary School",6.1,100
2010,03260310,"Blanchard Middle",2.2,100
2010,03260330,"Stony Brook School",2.6,100
2010,03260505,"Westford Academy",3.5,100
2010,03270000,Westhampton,5.2,100
2010,03270005,"Westhampton Elem School",5.2,100
2010,03300000,Weston,1.9,100
2010,03300010,Country,2,100
2010,03300012,"Field Elem School",1.8,100
2010,03300015,Woodland,2.2,100
2010,03300305,"Weston Middle",1.7,100
2010,03300505,"Weston High",1.9,100
2010,03310000,Westport,4.2,100
2010,03310015,"Alice A Macomber",5.1,100
2010,03310030,"Westport Elementary",6.8,100
2010,03310305,"Westport Middle",5.8,100
2010,03310505,"Westport High",2.3,100
2010,03320000,"West Springfield",4.5,100
2010,03320005,"John Ashley",4.9,100
2010,03320007,"Philip G Coburn",4.8,100
2010,03320010,"John R Fausey",5.9,100
2010,03320025,Memorial,4,100
2010,03320030,Mittineague,3.6,100
2010,03320040,Tatham,5,100
2010,03320305,"West Springfield Middle",4.1,100
2010,03320505,"West Springfield High",4.5,100
2010,03350000,Westwood,2.4,100
2010,03350010,"Deerfield School",2.4,100
2010,03350012,Downey,2.3,100
2010,03350015,"Paul Hanlon",2.3,100
2010,03350017,"Martha Jones",2.5,100
2010,03350025,"William E Sheehan",2.2,100
2010,03350050,"Westwood Integrated Preschool",7,100
2010,03350305,"E W Thurston Middle",2.7,100
2010,03350505,"Westwood High",2.1,100
2010,03360000,Weymouth,4.1,100
2010,03360003,"Johnson ECC",10.6,100
2010,03360005,"Academy Avenue",5.8,100
2010,03360020,"Maria Weston Chapman Middle School",5.5,100
2010,03360050,"Frederick C Murphy",9.2,100
2010,03360060,"Thomas V Nash",7.6,100
2010,03360065,"Lawrence W Pingree",4.4,100
2010,03360080,"William Seach",5.6,100
2010,03360085,"Ralph Talbot",5.7,100
2010,03360105,"Thomas W. Hamilton Primary School",7.6,100
2010,03360110,Wessagusset,7.4,100
2010,03360310,"Abigail Adams Middle School",4.8,100
2010,03360505,"Weymouth High School",2.4,100
2010,03370000,Whately,3.2,100
2010,03370005,"Whately Elementary",3.2,100
2010,03400000,Williamsburg,2.8,100
2010,03400005,"Anne T Dunphy",1.9,100
2010,03400015,"Helen James",4.4,100
2010,03410000,Williamstown,2.4,100
2010,03410010,"Williamstown Elementary",2.4,100
2010,03420000,Wilmington,3.3,100
2010,03420005,Boutwell,6.5,100
2010,03420015,Wildwood,5.1,100
2010,03420020,"Woburn Street",7.6,100
2010,03420025,"Shawsheen Elem",5.8,100
2010,03420060,"North Intermediate",5.6,100
2010,03420080,"West Intermediate",4.8,100
2010,03420330,"Wilmington Middle School",2.2,100
2010,03420505,"Wilmington High",2.5,100
2010,03430000,Winchendon,3.3,100
2010,03430010,"Marvin School",29,100
2010,03430040,Memorial,3.6,100
2010,03430050,"Toy Town Elem",2.8,100
2010,03430505,"Murdock Middle/High",3.2,100
2010,03440000,Winchester,3.4,100
2010,03440005,"Lincoln Elementary",3.4,100
2010,03440020,"Lynch Elementary",5.6,100
2010,03440025,"Vinson-Owen Elementary",3.6,100
2010,03440040,"Muraco Elementary",4.2,100
2010,03440045,"Ambrose Elementary",4.1,100
2010,03440305,"McCall Middle",3.3,100
2010,03440505,"Winchester High School",2.5,100
2010,03460000,Winthrop,,
