,"Massachusetts School and District Profiles",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,"2006 - 2011 Special Education Report",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,"NOTES: Special Education data are suppressed for enrollment counts fewer than 6.",,,,,,,,,,,,,,,,,,
,"      NA = Not Applicable; NR = Not Reported; ""-"" = data suppressed.",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
,,,"Indicator 1",,,"Indicator 2",,,"Indicator 5",,,"Indicator 7",,"Indicator 8",,,"Indicator 14",,
,,,"(Spec Ed. Grad Rate)",,,"(Spec Ed. Dropout)",,,"(LRE Ages 6-21)",,,"(Early Childhood Outcomes)",,"(Parent Involvement)",,,"(Post-School Outcomes for Students with IEPs)",,
,"Org Name","Org Code","Grad Cohort #","Grad #","Grad %","Enr #","Drop #","Drop %",Students,"Full Incl","Full Incl","Cohort Completion Year","Substantial growth of knowledge & skills","Survey Period","Surv Meet Std #","Surv Meet Std %","Sch Yr Rev","# of Students Engaged","Dist Rate"
YEAR,,,,,,,,,#,#,%,,,,,,,,
2008,"Shawsheen Valley Regional Vocational Technical",08710000,113,109,96.5,374,6,1.6,374,300,80.2,-,N/A,"Spring 2008",59,85.5,,-,-
2008,"Southeastern Regional Vocational Technical",08720000,67,52,77.6,285,10,3.5,285,258,90.5,-,N/A,"Spring 2007",25,78.1,,-,-
2008,"South Shore Regional Vocational Technical",08730000,42,38,90.5,178,2,1.1,178,50,28.1,-,N/A,"Spring 2008",23,82.1,,-,-
2008,"Southern Worcester County Regional Vocational Technic",08760000,48,44,91.7,196,2,1,196,129,65.8,-,N/A,"Spring 2009",NR,NR,,-,-
2008,"Tri County Regional Vocational Technical",08780000,78,68,87.2,292,6,2.1,292,247,84.6,-,N/A,"Spring 2009",NR,NR,,-,-
2008,"Upper Cape Cod Regional Vocational Technical",08790000,45,40,88.9,157,2,1.3,157,152,96.8,-,N/A,"Fall 2006",19,82.6,,-,-
2008,"Whittier Regional Vocational Technical",08850000,54,53,98.1,239,3,1.3,239,211,88.3,-,N/A,"Spring 2009",NR,NR,,-,-
2008,"Bristol County Agricultural",09100000,13,13,100,46,0,0,46,46,100,-,N/A,"Spring 2009",NR,NR,,-,-
2008,"Essex Agricultural Technical",09130000,27,26,96.3,101,1,1,101,67,66.3,-,N/A,"Spring 2009",NR,NR,,-,-
2008,"Norfolk County Agricultural",09150000,29,27,93.1,68,0,0,68,44,64.7,-,N/A,"Fall 2006",11,91.7,,-,-
2009,Abington,00010000,15,12,80,80,6,7.5,335,225,67.2,-,N/A,"Spring 2009",49,75.4,2007-08,17,100
2009,Acton,00020000,NA,NA,NA,NA,NA,NA,347,271,78.1,-,N/A,"Spring 2007",85,85,2008-09,NA,NA
2009,Acushnet,00030000,3,-,-,NA,NA,NA,189,138,73,-,N/A,"Fall 2006",47,90.4,2008-09,NA,NA
2009,Agawam,00050000,55,37,67.3,166,7,4.2,605,371,61.3,-,N/A,"Spring 2008",99,80.5,2006-07,-,-
2009,Amesbury,00070000,27,11,40.7,97,2,2.1,376,257,68.4,-,N/A,"Spring 2009",70,80.5,2007-08,-,-
2009,Amherst,00080000,NA,NA,NA,NA,NA,NA,220,115,52.3,-,N/A,"Fall 2006",11,73.3,2008-09,NA,NA
2009,Andover,00090000,76,59,77.6,230,5,2.2,935,640,68.4,-,N/A,"Spring 2008",185,83,2006-07,36,100
2009,Arlington,00100000,59,50,84.7,178,7,3.9,693,448,64.6,-,N/A,"Spring 2007",119,66.1,2008-09,31,93.9
2009,Ashland,00140000,30,26,86.7,77,1,1.3,331,272,82.2,-,N/A,"Spring 2008",84,80.8,2006-07,16,100
2009,Attleboro,00160000,84,52,61.9,257,26,10.1,923,620,67.2,-,N/A,"Spring 2008",124,77.5,2006-07,26,100
2009,Auburn,00170000,24,17,70.8,68,3,4.4,258,154,59.7,-,N/A,"Spring 2007",47,74.6,2008-09,-,-
2009,Avon,00180000,7,4,57.1,39,2,5.1,113,69,61.1,-,N/A,"Spring 2008",-,-,2006-07,-,-
2009,Ayer,00190000,20,7,35,39,2,5.1,216,160,74.1,-,N/A,"Spring 2009",42,72.4,2007-08,-,-
2009,Barnstable,00200000,76,51,67.1,184,1,0.5,546,304,55.7,-,N/A,"Spring 2007",84,74.3,2008-09,18,100
2009,Bedford,00230000,49,40,81.6,106,3,2.8,451,293,65,-,N/A,"Spring 2008",87,78.4,2006-07,16,100
2009,Belchertown,00240000,34,17,50,99,4,4,397,183,46.1,-,N/A,"Spring 2009",73,66.4,2007-08,14,100
2009,Bellingham,00250000,37,25,67.6,106,6,5.7,319,209,65.5,-,N/A,"Spring 2009",49,73.1,2007-08,-,-
2009,Belmont,00260000,35,27,77.1,111,2,1.8,436,322,73.9,-,N/A,"Spring 2009",103,81.7,2007-08,28,96.6
2009,Berkley,00270000,4,-,-,NA,NA,NA,120,27,22.5,-,N/A,"Spring 2008",21,87.5,2006-07,NA,NA
2009,Berlin,00280000,NA,NA,NA,NA,NA,NA,38,31,81.6,-,N/A,"Spring 2009",11,84.6,2007-08,NA,NA
2009,Beverly,00300000,87,51,58.6,201,7,3.5,846,507,59.9,-,N/A,"Spring 2009",151,79.5,2007-08,18,94.7
2009,Billerica,00310000,56,31,55.4,201,10,5,1028,580,56.4,-,N/A,"Spring 2007",178,73.3,2008-09,19,100
2009,Boston,00350000,993,407,41,3313,319,9.6,10708,3302,30.8,-,N/A,"Spring 2009",185,76.8,2008-09,166,88.8
2009,Bourne,00360000,30,17,56.7,96,6,6.3,369,268,72.6,-,N/A,"Fall 2006",55,73.3,2008-09,8,72.7
2009,Boxborough,00370000,NA,NA,NA,NA,NA,NA,56,38,67.9,-,N/A,"Spring 2007",18,85.7,2008-09,NA,NA
2009,Boxford,00380000,NA,NA,NA,NA,NA,NA,126,96,76.2,-,N/A,"Fall 2006",23,74.2,2008-09,NA,NA
2009,Boylston,00390000,NA,NA,NA,NA,NA,NA,35,30,85.7,-,N/A,"Spring 2009",10,83.3,2007-08,NA,NA
2009,Braintree,00400000,78,65,83.3,224,3,1.3,998,661,66.2,-,N/A,"Fall 2006",120,83.3,2008-09,44,97.8
2009,Brewster,00410000,NA,NA,NA,NA,NA,NA,48,43,89.6,-,N/A,"Fall 2006",NR,NR,2008-09,NA,NA
2009,Brimfield,00430000,NA,NA,NA,NA,NA,NA,39,22,56.4,-,N/A,"Spring 2008",-,-,2006-07,NA,NA
2009,Brockton,00440000,160,73,45.6,454,40,8.8,1993,1413,70.9,-,N/A,"Fall 2006",178,76.4,2008-09,22,75.9
2009,Brookfield,00450000,NA,NA,NA,NA,NA,NA,43,34,79.1,-,N/A,"Spring 2008",-,-,2006-07,NA,NA
2009,Brookline,00460000,121,95,78.5,308,6,1.9,1003,644,64.2,-,N/A,"Spring 2009",158,77.5,2007-08,63,98.4
2009,Burlington,00480000,43,36,83.7,93,0,0,450,328,72.9,-,N/A,"Spring 2009",108,78.8,2007-08,-,-
2009,Cambridge,00490000,107,77,72,260,1,0.4,1213,852,70.2,-,N/A,"Spring 2008",113,77.9,2006-07,49,98
2009,Canton,00500000,34,25,73.5,93,2,2.2,424,286,67.5,-,N/A,"Spring 2008",65,81.3,2008-09,17,100
2009,Carlisle,00510000,NA,NA,NA,NA,NA,NA,85,71,83.5,-,N/A,"Fall 2006",11,84.6,2008-09,NA,NA
2009,Carver,00520000,23,12,52.2,56,4,7.1,277,128,46.2,-,N/A,"Spring 2008",38,76,2006-07,-,-
2009,Chatham,00550000,7,4,57.1,23,0,0,79,37,46.8,-,N/A,"Spring 2009",19,65.5,2007-08,-,-
2009,Chelmsford,00560000,82,62,75.6,210,10,4.8,751,442,58.9,-,N/A,"Fall 2006",105,82,2008-09,30,100
2009,Chelsea,00570000,74,21,28.4,196,27,13.8,749,360,48.1,-,N/A,"Spring 2008",47,82.5,2006-07,-,-
2009,Chicopee,00610000,142,53,37.3,402,48,11.9,1098,527,48,-,N/A,"Fall 2006",109,76.8,2008-09,46,95.8
2009,Clarksburg,00630000,2,-,-,NA,NA,NA,26,21,80.8,-,N/A,"Spring 2009",-,-,2007-08,NA,NA
2009,Clinton,00640000,24,18,75,91,4,4.4,314,183,58.3,-,N/A,"Spring 2008",40,81.6,2006-07,11,91.7
2009,Cohasset,00650000,29,24,82.8,38,3,7.9,162,134,82.7,-,N/A,"Spring 2009",21,61.8,2007-08,-,-
2009,Concord,00670000,NA,NA,NA,NA,NA,NA,340,202,59.4,-,N/A,"Fall 2006",73,77.7,2008-09,NA,NA
2009,Conway,00680000,NA,NA,NA,NA,NA,NA,32,18,56.3,-,N/A,"Spring 2008",-,-,2006-07,NA,NA
2009,Danvers,00710000,42,19,45.2,132,3,2.3,502,365,72.7,-,N/A,"Spring 2008",67,69.1,2006-07,-,-
2009,Dartmouth,00720000,55,38,69.1,146,8,5.5,537,301,56.1,-,N/A,"Spring 2009",97,80.8,2007-08,-,-
2009,Dedham,00730000,45,35,77.8,132,3,2.3,543,342,63,-,N/A,"Spring 2007",74,71.8,2008-09,-,-
2009,Deerfield,00740000,NA,NA,NA,NA,NA,NA,67,39,58.2,-,N/A,"Spring 2008",15,88.2,2006-07,NA,NA
2009,Douglas,00770000,7,5,71.4,56,2,3.6,255,174,68.2,-,N/A,"Spring 2007",24,66.7,2008-09,-,-
2009,Dover,00780000,NA,NA,NA,NA,NA,NA,54,51,94.4,-,N/A,"Spring 2007",16,94.1,2008-09,NA,NA
2009,Dracut,00790000,51,26,51,110,11,10,450,270,60,-,N/A,"Spring 2008",51,57.3,2006-07,-,-
2009,Duxbury,00820000,33,26,78.8,107,0,0,388,297,76.5,-,N/A,"Spring 2008",44,61.1,2006-07,-,-
2009,"East Bridgewater",00830000,24,17,70.8,57,3,5.3,299,223,74.6,-,N/A,"Spring 2007",44,75.9,2008-09,-,-
2009,Eastham,00850000,NA,NA,NA,NA,NA,NA,30,19,63.3,-,N/A,"Fall 2006",NR,NR,2008-09,NA,NA
2009,Easthampton,00860000,30,17,56.7,77,3,3.9,276,162,58.7,-,N/A,"Fall 2006",41,75.9,2008-09,-,-
2009,"East Longmeadow",00870000,65,56,86.2,189,1,0.5,621,430,69.2,-,N/A,"Spring 2008",101,78.3,2006-07,-,-
2009,Easton,00880000,67,61,91,158,2,1.3,636,471,74.1,-,N/A,"Fall 2006",101,77.1,2008-09,13,100
2009,Edgartown,00890000,NA,NA,NA,NA,NA,NA,50,22,44,-,N/A,"Spring 2009",-,-,2007-08,NA,NA
2009,Erving,00910000,NA,NA,NA,NA,NA,NA,20,15,75,-,N/A,"Fall 2006",-,-,2008-09,NA,NA
2009,Everett,00930000,93,58,62.4,234,7,3,841,408,48.5,-,N/A,"Spring 2007",95,79.8,2008-09,12,92.3
2009,Fairhaven,00940000,28,15,53.6,73,7,9.6,304,232,76.3,-,N/A,"Spring 2007",48,67.6,2008-09,10,90.9
2009,"Fall River",00950000,114,41,36,386,38,9.8,1610,1019,63.3,-,N/A,"Spring 2009",176,73.9,2007-08,36,80
2009,Falmouth,00960000,56,39,69.6,127,9,7.1,588,339,57.7,-,N/A,"Spring 2009",79,71.2,2007-08,15,100
2009,Fitchburg,00970000,82,45,54.9,222,8,3.6,928,314,33.8,-,N/A,"Spring 2007",82,67.8,2008-09,15,100
2009,Florida,00980000,NA,NA,NA,NA,NA,NA,20,19,95,-,N/A,"Spring 2009",-,-,2007-08,NA,NA
2009,Foxborough,00990000,64,47,73.4,135,0,0,482,313,64.9,-,N/A,"Spring 2009",79,72.5,2007-08,14,93.3
2009,Framingham,01000000,126,82,65.1,359,7,1.9,1601,787,49.2,-,N/A,"Fall 2006",194,79.5,2008-09,48,90.6
2009,Franklin,01010000,82,68,82.9,259,1,0.4,923,591,64,-,N/A,"Spring 2007",174,82.5,2008-09,21,100
2009,Freetown,01020000,NA,NA,NA,NA,NA,NA,55,42,76.4,-,N/A,"Spring 2009",15,100,2007-08,NA,NA
2009,Gardner,01030000,45,18,40,93,4,4.3,445,134,30.1,-,N/A,"Spring 2009",66,76.7,2007-08,0,0
2009,Georgetown,01050000,13,12,92.3,60,0,0,203,167,82.3,-,N/A,"Spring 2008",26,68.4,2006-07,-,-
2009,Gloucester,01070000,66,51,77.3,211,14,6.6,666,495,74.3,-,N/A,"Spring 2007",90,75,2008-09,33,94.3
2009,Gosnold,01090000,1,-,-,NA,NA,NA,1,-,-,-,N/A,"Fall 2006",-,-,2006-07,NA,NA
2009,Grafton,01100000,40,26,65,100,6,6,441,174,39.5,-,N/A,"Spring 2007",86,79.6,2008-09,-,-
2009,Granby,01110000,14,12,85.7,62,2,3.2,183,62,33.9,-,N/A,"Fall 2006",58,89.2,2008-09,-,-
2009,Granville,01120000,NA,NA,NA,NA,NA,NA,24,16,66.7,-,N/A,"Spring 2009",-,-,2007-08,NA,NA
2009,Greenfield,01140000,28,9,32.1,54,9,16.7,274,57,20.8,-,N/A,"Spring 2007",32,66.7,2008-09,NA,NA
2009,Hadley,01170000,6,6,100,26,2,7.7,74,54,73,-,N/A,"Spring 2007",15,71.4,2008-09,-,-
2009,Halifax,01180000,2,-,-,NA,NA,NA,84,46,54.8,-,N/A,"Fall 2006",9,64.3,2008-09,NA,NA
2009,Hancock,01210000,NA,NA,NA,NA,NA,NA,5,-,-,-,N/A,"Spring 2009",-,-,2006-07,NA,NA
2009,Hanover,01220000,35,27,77.1,91,0,0,384,289,75.3,-,N/A,"Spring 2007",89,73.6,2008-09,11,100
2009,Harvard,01250000,16,15,93.8,58,0,0,214,180,84.1,-,N/A,"Spring 2007",37,74,2008-09,11,100
2009,Harwich,01260000,28,18,64.3,50,4,8,202,131,64.9,-,N/A,"Spring 2007",31,68.9,2008-09,12,100
2009,Hatfield,01270000,7,6,85.7,17,0,0,56,40,71.4,-,N/A,"Fall 2006",11,64.7,2008-09,-,-
2009,Haverhill,01280000,134,54,40.3,354,2,0.6,1246,532,42.7,-,N/A,"Fall 2006",125,71.8,2008-09,26,100
2009,Hingham,01310000,38,33,86.8,110,0,0,505,429,85,-,N/A,"Spring 2008",76,75.2,2006-07,16,100
2009,Holbrook,01330000,22,14,63.6,41,2,4.9,236,90,38.1,-,N/A,"Spring 2007",43,87.8,2008-09,-,-
2009,Holland,01350000,NA,NA,NA,NA,NA,NA,47,17,36.2,-,N/A,"Spring 2008",-,-,2006-07,NA,NA
2009,Holliston,01360000,32,25,78.1,115,1,0.9,425,258,60.7,-,N/A,"Spring 2009",103,88.8,2007-08,14,100
2009,Holyoke,01370000,139,32,23,365,48,13.2,1384,832,60.1,-,N/A,"Spring 2008",81,60.9,2006-07,23,85.2
2009,Hopedale,01380000,20,14,70,60,2,3.3,194,151,77.8,-,N/A,"Spring 2007",34,75.6,2008-09,NA,NA
2009,Hopkinton,01390000,37,32,86.5,101,2,2,405,339,83.7,-,N/A,"Fall 2006",55,72.4,2008-09,-,-
2009,Hudson,01410000,47,31,66,144,3,2.1,565,388,68.7,-,N/A,"Fall 2006",105,84,2008-09,12,92.3
2009,Hull,01420000,23,8,34.8,44,5,11.4,164,118,72,-,N/A,"Spring 2007",28,77.8,2008-09,16,100
2009,Ipswich,01440000,27,18,66.7,81,1,1.2,296,161,54.4,-,N/A,"Spring 2009",60,84.5,2007-08,-,-
2009,Kingston,01450000,2,-,-,NA,NA,NA,161,92,57.1,-,N/A,"Fall 2006",30,78.9,2008-09,NA,NA
2009,Lakeville,01460000,NA,NA,NA,NA,NA,NA,114,85,74.6,-,N/A,"Spring 2009",28,100,2007-08,NA,NA
2009,Lanesborough,01480000,NA,NA,NA,NA,NA,NA,38,10,26.3,-,N/A,"Spring 2009",12,100,2007-08,NA,NA
2009,Lawrence,01490000,163,36,22.1,533,76,14.3,2138,322,15.1,-,N/A,"Spring 2007",202,74.8,2008-09,18,72
2009,Lee,01500000,19,8,42.1,40,4,10,103,66,64.1,-,N/A,"Spring 2008",16,72.7,2006-07,-,-
2009,Leicester,01510000,24,17,70.8,65,4,6.2,297,153,51.5,-,N/A,"Spring 2008",58,87.9,2006-07,-,-
2009,Lenox,01520000,8,7,87.5,23,1,4.3,88,48,54.5,-,N/A,"Fall 2006",19,86.4,2008-09,NA,NA
2009,Leominster,01530000,75,49,65.3,268,14,5.2,996,403,40.5,-,N/A,"Spring 2008",122,78.7,2006-07,32,97
2009,Leverett,01540000,NA,NA,NA,NA,NA,NA,24,18,75,-,N/A,"Fall 2006",-,-,2008-09,NA,NA
2009,Lexington,01550000,104,84,80.8,303,1,0.3,1010,673,66.6,-,N/A,"Spring 2009",187,73.3,2007-08,40,100
2009,Lincoln,01570000,NA,NA,NA,NA,NA,NA,131,105,80.2,-,N/A,"Spring 2007",22,88,2008-09,NA,NA
2009,Littleton,01580000,23,18,78.3,57,2,3.5,278,198,71.2,-,N/A,"Spring 2009",57,87.7,2007-08,-,-
2009,Longmeadow,01590000,46,35,76.1,147,4,2.7,517,394,76.2,-,N/A,"Fall 2006",87,66.9,2008-09,40,100
2009,Lowell,01600000,95,23,24.2,374,36,9.6,1935,1205,62.3,-,N/A,"Spring 2009",210,76.9,2007-08,25,92.6
2009,Ludlow,01610000,65,40,61.5,167,3,1.8,493,122,24.7,-,N/A,"Spring 2008",59,63.4,2006-07,16,94.1
2009,Lunenburg,01620000,22,16,72.7,55,2,3.6,215,135,62.8,-,N/A,"Spring 2009",50,79.4,2007-08,-,-
2009,Lynn,01630000,201,95,47.3,574,73,12.7,2053,450,21.9,-,N/A,"Spring 2008",161,76.3,2006-07,11,50
2009,Lynnfield,01640000,24,22,91.7,71,1,1.4,261,191,73.2,-,N/A,"Spring 2009",50,78.1,2007-08,12,100
2009,Malden,01650000,79,43,54.4,214,16,7.5,854,554,64.9,-,N/A,"Spring 2009",97,77.6,2007-08,16,88.9
2009,Mansfield,01670000,66,59,89.4,265,2,0.8,844,77,9.1,-,N/A,"Spring 2009",169,75.4,2007-08,32,97
2009,Marblehead,01680000,56,44,78.6,182,1,0.5,490,319,65.1,-,N/A,"Spring 2009",79,73.1,2007-08,19,90.5
2009,Marion,01690000,NA,NA,NA,NA,NA,NA,56,52,92.9,-,N/A,"Spring 2008",13,76.5,2006-07,NA,NA
2009,Marlborough,01700000,47,26,55.3,169,7,4.1,906,498,55,-,N/A,"Spring 2008",131,77.1,2008-09,26,92.9
2009,Marshfield,01710000,63,52,82.5,214,1,0.5,744,484,65.1,-,N/A,"Spring 2009",147,81.2,2007-08,30,96.8
2009,Mashpee,01720000,47,31,66,75,4,5.3,260,155,59.6,-,N/A,"Spring 2007",45,69.2,2008-09,-,-
2009,Mattapoisett,01730000,NA,NA,NA,NA,NA,NA,61,59,96.7,-,N/A,"Spring 2008",-,-,2006-07,NA,NA
2009,Maynard,01740000,21,16,76.2,52,4,7.7,201,147,73.1,-,N/A,"Spring 2008",28,87.5,2006-07,-,-
2009,Medfield,01750000,37,35,94.6,90,0,0,343,280,81.6,-,N/A,"Spring 2009",59,77.6,2007-08,18,100
2009,Medford,01760000,99,72,72.7,293,11,3.8,863,375,43.5,-,N/A,"Fall 2006",85,66.4,2008-09,71,88.8
2009,Medway,01770000,27,27,100,123,0,0,479,301,62.8,-,N/A,"Fall 2006",69,74.2,2008-09,16,94.1
2009,Melrose,01780000,45,38,84.4,138,0,0,557,366,65.7,-,N/A,"Spring 2009",111,72.5,2007-08,28,96.6
2009,Methuen,01810000,79,41,51.9,167,11,6.6,897,538,60,-,N/A,"Spring 2007",107,65.6,2008-09,19,70.4
2009,Middleborough,01820000,46,25,54.3,128,8,6.3,554,394,71.1,-,N/A,"Spring 2007",69,75,2008-09,10,71.4
2009,Middleton,01840000,NA,NA,NA,NA,NA,NA,138,76,55.1,-,N/A,"Fall 2006",17,73.9,2008-09,NA,NA
2009,Milford,01850000,54,34,63,152,7,4.6,573,262,45.7,-,N/A,"Fall 2006",76,73.8,2008-09,17,89.5
2009,Millbury,01860000,33,25,75.8,111,3,2.7,309,188,60.8,-,N/A,"Spring 2007",42,80.8,2008-09,17,100
2009,Millis,01870000,13,8,61.5,21,2,9.5,176,147,83.5,-,N/A,"Spring 2009",44,81.5,2007-08,-,-
2009,Milton,01890000,50,41,82,93,1,1.1,515,249,48.3,-,N/A,"Fall 2006",57,68.7,2008-09,-,-
2009,Monson,01910000,20,14,70,37,3,8.1,171,93,54.4,-,N/A,"Spring 2008",24,68.6,2006-07,-,-
2009,Nahant,01960000,NA,NA,NA,NA,NA,NA,28,21,75,-,N/A,"Spring 2008",-,-,2006-07,NA,NA
2009,Nantucket,01970000,22,17,77.3,56,4,7.1,158,58,36.7,-,N/A,"Spring 2008",20,50,2006-07,-,-
2009,Natick,01980000,72,57,79.2,212,2,0.9,663,410,61.8,-,N/A,"Spring 2008",119,81,2007-08,48,100
2009,Needham,01990000,47,40,85.1,181,3,1.7,620,486,78.4,-,N/A,"Spring 2007",107,67.7,2008-09,28,100
2009,"New Bedford",02010000,157,41,26.1,502,54,10.8,2065,1335,64.6,-,N/A,"Spring 2008",143,76.1,2006-07,24,85.7
2009,Newburyport,02040000,26,23,88.5,102,4,3.9,354,276,78,-,N/A,"Spring 2008",63,74.1,2006-07,24,88.9
2009,Newton,02070000,252,220,87.3,715,11,1.5,2077,1584,76.3,-,N/A,"Spring 2007",377,80.4,2008-09,77,91.7
2009,Norfolk,02080000,NA,NA,NA,NA,NA,NA,170,145,85.3,-,N/A,"Spring 2009",43,71.7,2007-08,NA,NA
2009,"North Adams",02090000,42,21,50,103,14,13.6,322,201,62.4,-,N/A,"Spring 2009",38,86.4,2007-08,13,76.5
2009,Northampton,02100000,42,32,76.2,127,3,2.4,572,289,50.5,-,N/A,"Spring 2007",95,74.2,2008-09,-,-
2009,"North Andover",02110000,53,49,92.5,135,1,0.7,578,423,73.2,-,N/A,"Fall 2006",93,74.4,2008-09,-,-
2009,"North Attleborough",02120000,58,35,60.3,131,8,6.1,717,405,56.5,-,N/A,"Spring 2007",129,81.6,2008-09,12,100
2009,Northborough,02130000,1,-,-,NA,NA,NA,242,206,85.1,-,N/A,"Fall 2006",59,83.1,2008-09,-,-
2009,Northbridge,02140000,25,19,76,80,9,11.3,338,228,67.5,-,N/A,"Spring 2007",49,77.8,2008-09,13,92.9
2009,"North Brookfield",02150000,9,7,77.8,22,0,0,103,60,58.3,-,N/A,"Fall 2006",12,70.6,2008-09,-,-
2009,"North Reading",02170000,30,25,83.3,94,0,0,382,291,76.2,-,N/A,"Spring 2009",64,80,2007-08,24,100
2009,Norton,02180000,43,30,69.8,111,4,3.6,511,279,54.6,-,N/A,"Spring 2007",126,75.9,2008-09,21,95.5
2009,Norwell,02190000,43,41,95.3,101,0,0,341,313,91.8,-,N/A,"Spring 2008",75,84.3,2008-09,-,-
2009,Norwood,02200000,53,36,67.9,149,6,4,639,361,56.5,-,N/A,"Spring 2009",87,76.3,2007-08,22,95.7
2009,"Oak Bluffs",02210000,NA,NA,NA,NA,NA,NA,83,71,85.5,-,N/A,"Spring 2009",15,88.2,2007-08,NA,NA
2009,Orange,02230000,NA,NA,NA,NA,NA,NA,110,74,67.3,-,N/A,"Spring 2008",18,85.7,2006-07,NA,NA
2009,Orleans,02240000,NA,NA,NA,NA,NA,NA,41,7,17.1,-,N/A,"Fall 2006",NR,NR,2008-09,NA,NA
2009,Oxford,02260000,47,24,51.1,81,8,9.9,277,138,49.8,-,N/A,"Fall 2006",44,81.5,2008-09,-,-
2009,Palmer,02270000,12,4,33.3,70,9,12.9,307,140,45.6,-,N/A,"Spring 2008",34,69.4,2006-07,-,-
2009,Peabody,02290000,101,62,61.4,334,24,7.2,1075,640,59.5,-,N/A,"Spring 2007",179,77.8,2008-09,27,100
2009,Pelham,02300000,NA,NA,NA,NA,NA,NA,26,18,69.2,-,N/A,"Fall 2006",-,-,2008-09,NA,NA
2009,Pembroke,02310000,31,24,77.4,96,1,1,408,273,66.9,-,N/A,"Spring 2009",71,78,2007-08,-,-
2009,Petersham,02340000,NA,NA,NA,NA,NA,NA,9,5,55.6,-,N/A,"Spring 2007",-,-,2008-09,NA,NA
2009,Pittsfield,02360000,110,59,53.6,376,32,8.5,961,556,57.9,-,N/A,"Fall 2006",41,68.3,2008-09,42,82.4
2009,Plainville,02380000,NA,NA,NA,NA,NA,NA,96,55,57.3,-,N/A,"Spring 2007",16,80,2008-09,NA,NA
2009,Plymouth,02390000,121,82,67.8,406,16,3.9,1319,854,64.7,-,N/A,"Spring 2007",223,81.1,2008-09,45,95.7
2009,Plympton,02400000,NA,NA,NA,NA,NA,NA,32,28,87.5,-,N/A,"Fall 2006",-,-,2008-09,NA,NA
2009,Provincetown,02420000,9,6,66.7,21,2,9.5,38,25,65.8,-,N/A,"Spring 2009",7,100,2007-08,-,-
2009,Quincy,02430000,143,99,69.2,409,14,3.4,1277,617,48.3,-,N/A,"Spring 2007",174,79.5,2008-09,43,93.5
2009,Randolph,02440000,53,28,52.8,133,20,15,600,226,37.7,-,N/A,"Fall 2006",76,75.2,2008-09,14,100
2009,Reading,02460000,74,61,82.4,205,6,2.9,730,457,62.6,-,N/A,"Spring 2008",133,79.6,2006-07,15,100
2009,Revere,02480000,70,29,41.4,177,20,11.3,804,247,30.7,-,N/A,"Spring 2008",90,78.9,2006-07,16,84.2
2009,Richmond,02490000,1,-,-,NA,NA,NA,17,9,52.9,-,N/A,"Spring 2009",9,100,2007-08,NA,NA
2009,Rochester,02500000,NA,NA,NA,NA,NA,NA,79,73,92.4,-,N/A,"Spring 2008",11,84.6,2006-07,NA,NA
2009,Rockland,02510000,19,11,57.9,65,8,12.3,371,207,55.8,-,N/A,"Spring 2007",48,82.8,2008-09,-,-
2009,Rockport,02520000,21,19,90.5,71,1,1.4,180,136,75.6,-,N/A,"Spring 2008",33,91.7,2006-07,-,-
2009,Rowe,02530000,NA,NA,NA,NA,NA,NA,2,-,-,-,N/A,"Spring 2008",-,-,2006-07,NA,NA
2009,Salem,02580000,96,53,55.2,249,26,10.4,994,568,57.1,-,N/A,"Spring 2009",117,77,2007-08,-,-
2009,Sandwich,02610000,44,35,79.5,134,4,3,518,321,62,-,N/A,"Spring 2008",84,77.1,2008-09,NR,NR
2009,Saugus,02620000,42,23,54.8,103,8,7.8,385,212,55.1,-,N/A,"Spring 2009",49,67.1,2007-08,10,90.9
2009,Savoy,02630000,NA,NA,NA,NA,NA,NA,2,-,-,-,N/A,"Spring 2009",-,-,2007-08,NA,NA
2009,Scituate,02640000,38,22,57.9,107,1,0.9,380,312,82.1,-,N/A,"Spring 2008",72,83.7,2006-07,19,100
2009,Seekonk,02650000,27,14,51.9,76,5,6.6,250,78,31.2,-,N/A,"Spring 2009",61,82.4,2007-08,-,-
2009,Sharon,02660000,43,33,76.7,95,1,1.1,448,316,70.5,-,N/A,"Spring 2009",73,76,2007-08,27,93.1
2009,Sherborn,02690000,NA,NA,NA,NA,NA,NA,50,47,94,-,N/A,"Spring 2007",12,66.7,2008-09,NA,NA
2009,Shirley,02700000,1,-,-,NA,NA,NA,95,53,55.8,-,N/A,"Spring 2009",18,78.3,2007-08,0,0
2009,Shrewsbury,02710000,89,78,87.6,236,5,2.1,910,897,98.6,-,N/A,"Fall 2006",139,75.1,2008-09,31,96.9
2009,Shutesbury,02720000,NA,NA,NA,NA,NA,NA,18,15,83.3,-,N/A,"Fall 2006",-,-,2008-09,NA,NA
2009,Somerset,02730000,20,14,70,65,0,0,296,195,65.9,-,N/A,"Fall 2006",53,86.9,2008-09,-,-
2009,Somerville,02740000,117,79,67.5,297,21,7.1,1032,645,62.5,-,N/A,"Spring 2008",81,84.4,2006-07,31,88.6
2009,Southampton,02750000,NA,NA,NA,NA,NA,NA,86,68,79.1,-,N/A,"Spring 2007",18,78.3,2008-09,NA,NA
