FY_CODE,SCHOOL_NAME,DISTRICT_CODE,SCHOOL_CODE,PSR_GRD_PK_CNT,PSR_GRD_K_CNT,PSR_GRD_1_CNT,PSR_GRD_2_CNT,PSR_GRD_3_CNT,PSR_GRD_4_CNT,PSR_GRD_5_CNT,PSR_GRD_6_CNT,PSR_GRD_7_CNT,PSR_GRD_8_CNT,PSR_GRD_9_CNT,PSR_GRD_10_CNT,PSR_GRD_11_CNT,PSR_GRD_12_CNT,PSR_GRD_13_CNT,PSR_GRD_SP_CNT,PSR_GRD_TOTAL_CNT
2006,"The Learning Center for Deaf Childr",0244,02440840,10,7,5,2,6,9,0,0,0,0,0,0,0,0,0,0,39
2006,"Austin Prep",0246,02460805,0,0,0,0,0,0,0,70,74,86,113,114,107,116,0,0,680
2006,"Cedar Brook SDA School",0247,02470805,4,2,2,3,1,2,1,1,0,0,0,0,0,0,0,0,16
2006,"Immaculate Conception Elementary",0248,02480810,35,29,29,30,23,24,24,20,25,20,0,0,0,0,0,0,259
2006,"Eagle Heights Academy",0248,02480815,49,31,19,25,13,19,20,15,19,14,0,0,0,0,0,0,224
2006,"Holy Family School",0251,02510815,0,56,52,51,50,50,45,57,55,39,0,0,0,0,0,0,455
2006,Solstice,0254,02540810,0,0,0,0,0,0,0,0,0,0,8,8,12,14,0,0,42
2006,"The Village School",0255,02550850,8,5,6,9,4,7,8,3,0,0,0,0,0,0,0,0,50
2006,Devereux,0257,02570805,0,0,0,2,1,1,4,7,11,8,14,30,18,11,0,15,122
2006,"St Joseph",0258,02580825,9,9,15,17,14,11,13,16,18,18,0,0,0,0,0,0,140
2006,Phoenix,0258,02580855,0,2,6,2,6,1,5,0,2,3,0,0,0,0,0,0,27
2006,"The Greenhouse School",0258,02580870,13,10,2,7,1,2,3,2,2,1,0,0,0,0,0,0,43
2006,Riverview,0261,02610805,0,0,0,0,0,0,0,1,2,6,17,12,24,46,0,72,180
2006,"Inly School",0264,02640815,88,30,15,25,22,17,12,14,15,10,0,0,0,0,0,0,248
2006,"Chabad Day School",0266,02660815,12,4,7,3,3,8,0,6,3,0,0,0,0,0,0,0,46
2006,"Islamic Academy of N.E.",0266,02660820,7,18,22,20,19,16,16,0,0,0,0,0,0,0,0,0,118
2006,"Victory Christian Academy",0266,02660830,0,1,3,2,0,3,1,5,6,0,3,2,2,6,0,0,34
2006,"Striar Hebrew Academy",0266,02660840,15,18,17,13,12,20,12,15,0,0,0,0,0,0,0,0,122
2006,Berkshire,0267,02670805,0,0,0,0,0,0,0,0,0,0,52,90,110,104,16,0,372
2006,"Seven Hills Academy",0270,02700850,0,0,0,2,3,1,1,2,2,2,0,2,5,3,0,8,31
2006,"Lilliput School",0271,02710812,222,43,10,0,0,0,0,0,0,0,0,0,0,0,0,0,275
2006,"Montessori Elementary",0271,02710815,66,25,20,18,15,11,14,6,0,0,0,0,0,0,0,0,175
2006,"Al-Hamra Academy",0271,02710816,23,16,18,14,10,12,9,10,6,5,0,0,0,0,0,0,123
2006,"St John's High",0271,02710820,0,0,0,0,0,0,0,0,0,0,265,259,256,244,0,0,1024
2006,"St Mary",0271,02710825,50,27,28,17,24,28,24,24,30,19,0,0,0,0,0,0,271
2006,"St Anthony Elementray",0274,02740820,0,24,19,18,17,17,20,26,26,24,0,0,0,0,0,0,191
2006,"St Catherine Of Genoa",0274,02740825,22,47,25,21,22,20,22,21,23,24,0,0,0,0,0,0,247
2006,"Tufts Educational Day Care Center",0274,02740830,65,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81
2006,Fay,0276,02760805,0,0,16,18,25,29,30,45,67,93,59,0,0,0,0,0,382
2006,"N. E. Center for Children",0276,02760820,11,16,8,11,3,10,17,17,18,14,19,16,12,9,12,13,206
2006,"St Mark",0276,02760825,0,0,0,0,0,0,0,0,0,0,76,96,88,73,0,0,333
2006,"Trinity Catholic Academy",0277,02770830,43,26,25,25,25,18,25,25,25,23,0,0,0,0,0,0,260
2006,"Stonybrook Children's Center",0278,02780805,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19
2006,"Canal Village School",0278,02780810,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
2006,"Valley Christian Academy",0278,02780830,5,5,4,7,2,4,3,5,4,5,5,11,6,2,0,0,68
2006,"Southwick Baptist School",0279,02790810,0,7,7,7,7,5,9,9,6,5,0,0,0,0,0,0,62
2006,"Open Arms Child Care Center",0279,02790815,50,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65
2006,"Cathedral High",0281,02810815,0,0,0,0,0,0,0,0,0,0,189,193,174,165,0,0,721
2006,"Mill Pond",0281,02810816,0,0,0,0,0,0,0,0,6,8,15,8,6,9,0,0,52
2006,"Holy Cross",0281,02810825,21,43,39,39,37,41,42,48,46,42,0,0,0,0,0,0,398
2006,"Holy Name",0281,02810835,22,26,26,15,16,16,22,31,28,17,0,0,0,0,0,0,219
2006,"Kathleen Thornton School",0281,02810845,0,0,1,2,1,3,7,9,1,0,0,0,0,0,0,0,24
2006,"Curtis Blake Day School",0281,02810850,0,0,0,2,4,11,12,11,19,17,0,0,0,0,0,0,76
2006,"The Macduffie School",0281,02810855,0,0,0,0,0,0,0,12,23,28,39,40,47,35,1,0,225
2006,"Mount Carmel",0281,02810863,18,14,8,15,11,13,9,17,14,16,0,0,0,0,0,0,135
2006,"Our Lady of Hope",0281,02810865,28,41,33,29,34,39,30,31,50,44,0,0,0,0,0,0,359
2006,"Orchard Children's Corner",0281,02810868,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
2006,"Our Lady Sacred Heart",0281,02810880,16,48,50,39,43,45,38,47,34,53,0,0,0,0,0,0,413
2006,"Pioneer Valley Christian",0281,02810883,19,12,15,13,13,12,17,22,14,21,40,29,24,29,0,0,280
2006,"Pioneer Valley Montessori",0281,02810975,41,13,10,5,4,5,5,0,0,0,0,0,0,0,0,0,83
2006,"Sterling Nursery School",0282,02820805,99,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106
2006,"Berkshire Country Day School",0283,02830803,19,13,18,15,24,22,31,32,26,28,14,24,11,16,0,0,293
2006,"Edgewood/Gtr Boston Academy",0284,02840815,3,3,9,5,7,13,1,5,10,7,12,13,7,12,0,0,107
2006,"St Patrick Elementary",0284,02840830,25,30,30,25,29,28,29,29,29,26,0,0,0,0,0,0,280
2006,"Steppingstones School",0286,02860805,32,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55
2006,"Willow Hill",0288,02880805,0,0,0,0,0,0,0,3,7,11,11,8,12,9,0,0,61
2006,"Corwin-Russell School/Broccoli Hall",0288,02880810,0,0,0,0,0,0,0,3,5,6,10,10,7,8,0,0,49
2006,"Crossroads Center for Children",0288,02880815,5,4,8,8,7,2,0,1,1,1,0,0,0,0,0,0,37
2006,"N E Christian Academy",0292,02920805,12,8,15,16,15,20,14,18,16,17,21,18,15,18,0,0,223
2006,"Steven's Children's Home",0292,02920810,0,0,0,0,0,0,0,0,1,3,7,7,6,3,3,0,30
2006,"Meadowridge Behavior Ctr",0292,02920813,0,0,0,0,0,0,0,0,4,3,3,9,4,3,0,1,27
2006,"Cornerstone Christian Academy",0292,02920815,4,3,4,4,4,2,3,1,2,3,0,0,0,0,0,0,30
2006,"Swansea Wood School",0292,02920820,0,0,0,0,0,0,0,0,0,1,5,1,6,7,0,6,26
2006,"Coyle Cassidy High School",0293,02930805,0,0,0,0,0,0,0,0,0,0,230,196,195,178,0,0,799
2006,"Taunton Catholic Middle",0293,02930815,0,0,0,0,0,0,11,72,92,87,0,0,0,0,0,0,262
2006,"Our Lady Of Lourdes",0293,02930820,0,30,24,30,29,24,26,0,0,0,0,0,0,0,0,0,163
2006,"St Mary Primary",0293,02930850,7,40,32,32,36,24,26,0,0,0,0,0,0,0,0,0,197
2006,"Vineyard Montessori",0296,02960825,30,9,5,4,3,0,0,0,0,0,0,0,0,0,0,0,51
2006,"Acad of Notre Dame Elem",0301,03010804,0,53,42,48,48,52,50,57,56,63,0,0,0,0,0,0,469
2006,"Academy of Notre Dame H S",0301,03010805,0,0,0,0,0,0,0,0,0,0,45,61,37,51,0,0,194
2006,"Integritas Academy",0303,03030810,0,3,2,2,3,0,5,3,2,5,5,1,1,1,0,0,33
2006,"Our Lady Of The Valley",0304,03040805,0,22,24,20,27,23,15,20,12,19,0,0,0,0,0,0,182
2006,"Our Lady of Nazareth Academy",0305,03050805,0,0,0,0,0,0,0,0,0,0,57,54,40,46,0,0,197
2006,"St Joseph Elementary",0305,03050810,28,26,24,29,22,28,26,19,29,10,0,0,0,0,0,0,241
2006,"Odyssey Day School",0305,03050820,80,13,5,7,6,4,4,4,4,2,0,0,0,0,0,0,129
2006,"Blessed Sacrament Elem",0307,03070805,32,51,51,52,48,47,52,54,47,32,0,0,0,0,0,0,466
2006,"Longview Farm and Clifford School",0307,03070830,0,0,0,0,0,0,1,0,6,8,11,7,2,0,0,0,35
2006,"League School",0307,03070840,1,0,2,1,5,3,4,7,10,7,6,13,11,15,0,0,85
2006,"Chapel Hill Chauncy Hall",0308,03080805,0,0,0,0,0,0,0,0,0,0,23,42,41,38,0,0,144
2006,"Protestant Guild Learning Center",0308,03080815,0,0,0,0,1,0,2,3,1,4,4,5,4,7,0,25,56
2006,"St Jude Elementary",0308,03080825,0,22,29,28,28,27,26,29,11,21,0,0,0,0,0,0,221
2006,"Bartlett School",0308,03080830,20,14,20,20,16,16,15,7,0,0,0,0,0,0,0,0,128
2006,"Our Lady Comforter",0308,03080840,0,31,37,33,33,36,26,36,23,19,0,0,0,0,0,0,274
2006,"School for Accelerated Learning",0308,03080850,0,0,0,0,0,0,2,1,2,0,1,0,0,0,0,0,6
2006,"Gann Academy-The New Jewish High Sc",0308,03080865,0,0,0,0,0,0,0,0,0,0,85,65,82,58,0,0,290
2006,"St Mary",0309,03090805,0,20,14,19,18,20,17,14,11,13,0,0,0,0,0,0,146
2006,Atrium,0314,03140810,0,21,19,16,20,18,15,4,0,0,0,0,0,0,0,0,113
2006,"St Stephen's Armenian",0314,03140830,69,22,23,19,17,16,12,0,0,0,0,0,0,0,0,0,178
2006,"Perkins Sch for Blind",0314,03140890,14,5,2,3,4,7,4,8,17,20,15,17,19,21,0,36,192
2006,"St Anne",0316,03160805,19,22,22,26,21,25,26,22,22,18,0,0,0,0,0,0,223
2006,"St Joseph",0316,03160815,8,18,15,18,16,16,19,22,13,23,0,0,0,0,0,0,168
2006,"St Louis",0316,03160820,0,23,30,28,25,22,21,28,15,21,0,0,0,0,0,0,213
2006,"Dana Hall",0317,03170815,0,0,0,0,0,0,0,32,48,47,86,85,81,90,0,0,469
2006,"St John the Evangelist",0317,03170820,30,28,26,28,23,25,25,5,0,0,0,0,0,0,0,0,190
2006,"St Paul Elementary",0317,03170825,15,20,21,18,20,18,18,18,12,16,0,0,0,0,0,0,176
2006,"Tenacre Country Day",0317,03170830,18,24,24,25,26,26,26,24,0,0,0,0,0,0,0,0,193
2006,"Lake Grove/Maple Valley",0319,03190805,0,0,0,0,0,0,0,0,7,7,6,2,7,6,13,4,52
2006,"Notre Dame Childrns Class",0320,03200815,24,21,8,7,0,0,0,0,0,0,0,0,0,0,0,0,60
2006,"N E Baptist Academy",0323,03230825,9,16,9,15,10,9,9,15,12,14,9,9,5,14,0,0,155
2006,"St Mary",0325,03250810,0,23,23,17,21,25,28,26,14,26,0,0,0,0,0,0,203
2006,"St Mary High",0325,03250815,0,0,0,0,0,0,0,0,0,0,40,44,29,34,0,0,147
2006,"The White Oak School",0325,03250840,0,0,0,0,0,0,4,4,11,10,31,22,26,14,0,0,122
2006,"Nashoba Learning Group",0326,03260830,2,0,3,4,3,1,2,3,5,4,1,0,0,0,0,0,28
2006,"The Center for Education",0328,03280810,0,0,0,0,1,1,0,0,0,1,1,1,2,0,0,2,9
2006,Cambridge,0330,03300805,0,0,0,0,0,0,0,0,0,0,77,79,95,73,0,0,324
2006,"The Meadowbrook",0330,03300810,18,24,24,24,24,32,33,33,33,32,0,0,0,0,0,0,277
2006,"The Rivers School",0330,03300815,0,0,0,0,0,0,0,21,45,32,79,82,77,81,0,0,417
2006,"Margaret Gifford",0330,03300840,0,0,0,0,0,0,9,7,9,14,20,20,11,13,0,0,103
2006,"Montessori Sch of Angels",0331,03310883,28,14,7,12,12,10,6,11,5,4,0,0,0,0,0,0,109
2006,Brightside,0332,03320805,0,0,0,0,3,0,3,7,12,20,19,13,14,8,3,0,102
2006,"St Thomas The Apostle",0332,03320810,15,42,52,48,55,55,45,38,41,35,0,0,0,0,0,0,426
2006,Pace,0332,03320815,0,0,0,0,0,0,0,0,0,0,1,9,7,1,0,0,18
2006,"May Center School/West Springfield",0332,03320830,6,0,0,5,6,0,0,4,0,1,0,0,0,0,0,0,22
2006,"Montessori Children's",0332,03320840,38,6,6,2,3,2,0,0,0,0,0,0,0,0,0,0,57
2006,"Xaverian Brothers High",0335,03350805,0,0,0,0,0,0,0,0,0,0,267,243,268,256,0,0,1034
2006,"First Baptist Christian",0336,03360815,28,14,12,10,8,12,12,6,0,0,0,0,0,0,0,0,102
2006,"Sacred Heart Elementary",0336,03360885,37,30,29,23,28,27,28,30,23,29,0,0,0,0,0,0,284
2006,"South Shore Christian",0336,03360887,28,15,18,23,19,10,14,15,18,13,7,28,19,16,0,0,243
2006,"St Francis Xavier",0336,03360890,24,45,48,38,45,51,52,51,50,44,0,0,0,0,0,0,448
2006,"St Jerome Elementary",0336,03360895,0,23,31,30,18,28,19,14,17,24,0,0,0,0,0,0,204
2006,"Hope Christian School",0338,03380805,4,3,3,5,3,4,0,6,2,4,1,0,0,0,0,0,35
2006,"Wilbraham + Monson Acdmy",0339,03390850,0,0,0,0,0,0,0,11,11,25,41,67,67,79,13,0,314
2006,"Pine Cobble",0341,03410830,33,12,9,12,10,8,11,13,24,12,8,0,0,0,0,0,152
2006,"Buxton School Inc",0341,03410890,0,0,0,0,0,0,0,0,0,0,12,25,31,20,0,0,88
2006,"Abundant Life Chr School",0342,03420805,57,24,20,17,13,12,20,14,17,16,0,0,0,0,0,0,210
2006,Winchendon,0343,03430810,0,0,0,0,0,0,0,0,0,4,3,11,12,13,10,0,53
2006,"Cottage Hill Academy",0343,03430820,0,0,0,0,0,0,0,3,1,1,9,11,3,2,0,0,30
2006,"Agape Christian Academy",0344,03440801,26,11,16,11,12,7,10,7,8,3,0,0,0,0,0,0,111
2006,"St Mary Elementary",0344,03440825,41,45,23,19,28,22,25,0,0,0,0,0,0,0,0,0,203
2006,"St Charles Elementary",0347,03470805,32,35,34,29,33,36,42,50,45,42,0,0,0,0,0,0,378
2006,"May Institute (Woburn)",0347,03470810,0,1,0,3,2,3,1,1,0,0,0,0,0,0,0,0,11
2006,"Melmark New England",0347,03470830,3,3,1,7,4,7,8,5,9,2,7,7,8,2,6,0,79
2006,"The Nativity School of Worcester",0348,03480805,0,0,0,0,0,0,11,13,15,10,0,0,0,0,0,0,49
2006,"First Assembly Chr Acad",0348,03480810,15,17,11,4,5,7,9,4,8,11,10,10,13,8,0,0,132
2006,"Bancroft School",0348,03480815,0,29,26,31,34,33,34,47,48,57,61,60,57,64,0,0,581
2006,"G Stanley Hall School/The Bridge of",0348,03480820,0,0,0,0,0,3,0,2,3,7,9,6,7,12,0,0,49
2006,"Happy Day Child Care Ctr",0348,03480825,18,3,1,4,1,0,0,0,0,0,0,0,0,0,0,0,27
2006,"Holy Name Cen Cath High",0348,03480830,0,0,0,0,0,0,0,0,69,94,134,150,173,180,0,0,800
2006,"Solomon Schechter Day",0348,03480840,0,8,6,13,9,12,5,6,6,9,0,0,0,0,0,0,74
2006,"St Peter Marian",0348,03480850,0,0,0,0,0,0,0,0,94,137,191,190,177,182,0,0,971
2006,"Notre Dame Academy",0348,03480855,0,0,0,0,0,0,0,0,0,0,72,72,65,73,0,0,282
2006,"Our Lady of the Angels",0348,03480860,37,32,21,30,25,27,26,28,27,24,0,0,0,0,0,0,277
2006,"Mercy Center",0348,03480865,0,0,0,0,0,1,0,2,3,2,3,2,3,0,0,18,34
2006,"St Peter Central Catholic",0348,03480875,38,40,33,28,41,50,38,38,35,44,0,0,0,0,0,0,385
2006,"St Mary's Central Elem",0348,03480895,0,27,19,17,15,16,17,19,0,0,0,0,0,0,0,0,130
2006,"St Mary's Central Cath HS",0348,03480896,0,0,0,0,0,0,0,0,34,37,24,32,25,19,0,0,171
2006,"St Stephen Elem",0348,03480919,30,27,23,23,27,20,23,24,27,27,0,0,0,0,0,0,251
2006,"Venerini Academy",0348,03480930,30,32,38,35,40,40,41,39,38,37,0,0,0,0,0,0,370
2006,"Worcester SDA School",0348,03480945,0,0,3,4,1,4,5,2,5,3,0,0,0,0,0,0,27
2006,"Yeshiva Hebrew Day Acad",0348,03480950,5,11,7,7,7,7,10,11,5,8,1,5,3,0,0,0,87
2006,"Worcester Academy",0348,03480955,0,0,0,0,0,0,0,30,59,62,96,121,128,109,26,0,631
2006,"Kathleen Burns Prep",0348,03480960,0,0,0,0,0,0,3,2,4,2,11,9,12,4,0,0,47
2006,"Saint Pius X School",0351,03510805,20,23,17,26,26,24,13,0,0,0,0,0,0,0,0,0,149
2007,"State Totals",0000,00000000,9466,8301,7800,7489,7643,7566,7746,8340,8681,8904,11085,11110,11447,10795,274,521,127168
2007,"St Bridget",0001,00010815,31,30,28,28,26,26,19,21,28,25,0,0,0,0,0,0,262
2007,"The Victor School",0002,00020830,0,0,0,0,0,0,0,0,0,1,7,11,10,15,0,1,45
2007,"St Francis Xavier",0003,00030810,50,20,19,19,19,25,24,15,15,21,0,0,0,0,0,0,227
2007,"St Stanislaus Kostka",0004,00040810,26,9,14,18,15,11,13,11,15,18,0,0,0,0,0,0,150
2007,Harbor,0007,00070830,0,0,0,0,0,0,0,0,2,2,9,10,9,11,0,0,43
2007,"Amherst Montessori School",0008,00080805,32,9,3,4,3,0,0,0,0,0,0,0,0,0,0,0,51
2007,"The Common",0008,00080850,34,20,8,12,11,13,8,10,0,0,0,0,0,0,0,0,116
2007,"Andover Sch of Montessori",0009,00090805,76,32,10,16,17,9,19,11,9,7,1,0,0,0,0,0,207
2007,"Phillips Academy",0009,00090820,0,0,0,0,0,0,0,0,0,0,203,285,279,301,26,0,1094
2007,"The Pike School Inc",0009,00090825,18,33,36,38,38,41,42,60,57,61,4,0,0,0,0,0,428
2007,"Saint Augustine",0009,00090835,39,41,42,47,52,51,51,50,43,46,0,0,0,0,0,0,462
2007,"Arlington Catholic HS",0010,00100805,0,0,0,0,0,0,0,0,0,0,209,168,196,216,0,0,789
2007,"St Agnes Elementary",0010,00100810,0,33,28,44,37,44,43,41,52,49,0,0,0,0,0,0,371
2007,"Covenant School",0010,00100812,0,15,2,7,5,5,8,6,3,2,0,0,0,0,0,0,53
2007,"Dearborn Academy",0010,00100815,0,0,0,1,3,3,2,5,9,12,19,16,17,17,0,0,104
2007,"Germaine Lawrence",0010,00100820,0,0,0,0,0,0,0,1,7,5,23,10,8,3,0,0,57
2007,"Ecole Bilingue",0010,00100838,79,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133
2007,"Lesley Ellis",0010,00100842,99,13,21,7,8,9,6,0,0,0,0,0,0,0,0,0,163
2007,"Arlington Children's Center",0010,00100860,94,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108
2007,"Cushing Academy",0011,00110805,0,0,0,0,0,0,0,0,0,0,58,114,124,120,23,0,439
2007,"MetroWest Christian Acad",0014,00140830,30,25,10,12,11,10,7,5,8,5,0,0,0,0,0,0,123
2007,"Pincushion Hill Mont",0014,00140860,48,19,10,13,5,0,0,0,0,0,0,0,0,0,0,0,95
2007,"Bishop Feehan High School",0016,00160805,0,0,0,0,0,0,0,0,0,0,256,254,227,221,0,0,958
2007,"Dayspring Christian",0016,00160806,43,28,46,34,37,42,35,21,18,12,0,0,0,0,0,0,316
2007,"St John The Evangelist",0016,00160810,0,30,30,28,31,29,31,31,28,28,0,0,0,0,0,0,266
2007,"Grace Baptist Christian Academy",0016,00160812,9,7,8,10,9,9,13,11,18,7,15,9,8,16,0,0,149
2007,"Academy of Early Learning",0020,00200805,39,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,54
2007,"Bayberry Christian School",0020,00200810,0,0,1,1,1,3,1,3,1,0,0,0,0,0,0,0,11
2007,"Cape Cod Academy",0020,00200830,0,10,16,16,19,16,20,36,33,36,49,45,58,37,0,0,391
2007,"St Francis Xavier Prep",0020,00200840,0,0,0,0,0,0,69,67,61,63,0,0,0,0,0,0,260
2007,"Southeast Alternative School-Cape C",0020,00200850,0,0,0,0,0,0,0,0,0,1,2,5,1,4,0,0,13
2007,"Trinity Christian Academy",0020,00200860,8,6,7,11,11,6,7,4,11,10,5,1,4,3,0,0,94
2007,"Veritas Academy",0020,00200870,0,7,5,4,3,8,3,3,4,0,0,0,0,0,0,0,37
2007,"Stetson School Inc",0021,00210810,0,0,0,0,0,0,3,6,6,13,21,15,28,8,1,6,107
2007,"Tender Loving Care ELC",0025,00250850,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
2007,"Arlington School",0026,00260805,0,0,0,0,0,0,0,0,0,0,1,9,15,10,0,0,35
2007,"Belmont Day",0026,00260810,22,25,24,24,25,24,30,33,32,29,0,0,0,0,0,0,268
2007,"Belmont Hill",0026,00260815,0,0,0,0,0,0,0,0,51,64,85,80,73,72,0,0,425
2007,"CNS/Pathways Academy",0026,00260870,0,0,0,0,0,1,1,1,3,2,4,6,5,1,0,0,24
2007,"Southeast Alternative School-Berkle",0027,00270880,0,0,0,0,0,0,1,1,2,4,1,0,0,0,0,0,9
2007,"Full Circle",0029,00290805,7,13,4,6,2,8,3,6,0,0,0,0,0,0,0,0,49
2007,"Beverly Sch for the Deaf",0030,00300805,12,0,0,0,2,2,4,4,2,0,0,3,2,2,0,2,35
2007,"Bright Horizons",0030,00300807,13,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
2007,"Shore Country Day",0030,00300810,12,34,41,44,42,43,50,51,48,52,22,0,0,0,0,0,439
2007,"Stoneridge Children's Montessori",0030,00300812,66,20,7,7,10,14,12,4,3,6,0,0,0,0,0,0,149
2007,"St John the Evangelist",0030,00300815,18,20,25,26,18,30,30,30,30,29,0,0,0,0,0,0,256
2007,"Beacon Christian Academy",0030,00300820,11,14,2,11,7,3,9,4,3,8,0,0,0,0,0,0,72
2007,"Cape Ann Waldorf School",0030,00300822,11,38,16,16,21,10,11,16,11,7,0,0,0,0,0,0,157
2007,"St Mary Star of the Sea",0030,00300825,37,19,20,12,21,13,16,24,19,17,0,0,0,0,0,0,198
2007,"Harborlight Montessori School",0030,00300830,95,25,15,16,18,18,3,8,5,5,0,0,0,0,0,0,208
2007,"Waring School",0030,00300835,0,0,0,0,0,0,0,20,15,17,29,22,22,25,0,0,150
2007,"New England Academy",0030,00300845,0,0,0,0,0,0,0,1,3,1,9,4,9,1,0,0,28
2007,"Glen Urquhart",0030,00300850,0,20,22,22,22,23,22,32,33,33,0,0,0,0,0,0,229
2007,Landmark,0030,00300920,0,0,0,0,0,0,0,0,0,3,71,78,77,83,0,0,312
2007,Advent,0035,00350702,14,14,22,18,14,21,14,13,0,0,0,0,0,0,0,0,130
2007,"Berea SDA Acad",0035,00350705,19,16,17,12,8,12,8,11,7,9,0,0,0,0,0,0,119
2007,"Boston College High",0035,00350710,0,0,0,0,0,0,0,0,0,0,348,377,342,273,0,0,1340
2007,"Cathedral Elementary",0035,00350714,0,14,24,28,25,25,14,14,23,28,0,0,0,0,0,0,195
2007,"Cathedral High",0035,00350716,0,0,0,0,0,0,0,0,0,0,64,54,54,53,0,0,225
2007,"Catholic Memorial",0035,00350718,0,0,0,0,0,0,0,0,91,102,149,159,168,119,0,0,788
2007,Commonwealth,0035,00350724,0,0,0,0,0,0,0,0,0,0,36,44,35,37,0,0,152
2007,"Compass Inc.",0035,00350725,0,0,0,0,0,0,0,1,1,0,3,5,5,8,0,0,23
2007,"Epiphany School",0035,00350729,0,0,0,0,0,0,19,22,22,18,0,0,0,0,0,0,81
2007,"E Boston Central Catholic",0035,00350732,23,24,25,17,25,21,23,29,27,31,0,0,0,0,0,0,245
2007,"Gate Of Heaven Elementary",0035,00350736,12,20,37,24,28,28,13,28,17,29,0,0,0,0,0,0,236
2007,"Holden School Inc",0035,00350738,0,0,0,0,0,0,0,0,0,0,3,4,8,6,0,0,21
2007,"Hollow Reed School",0035,00350740,36,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52
2007,"Holy Name Elementary",0035,00350746,76,61,64,70,64,57,64,52,7,14,0,0,0,0,0,0,529
2007,"Italian Home For Children",0035,00350749,0,0,1,6,8,6,8,8,6,1,0,0,0,0,0,0,44
2007,"Kennedy Day School",0035,00350758,3,1,1,3,6,7,5,4,5,7,6,5,8,3,6,9,79
2007,"Kids Are People",0035,00350759,24,14,9,8,2,9,3,9,4,1,1,5,1,5,0,2,97
2007,"The Kingsley",0035,00350760,78,28,26,17,22,8,7,3,0,0,0,0,0,0,0,0,189
2007,"The Learning Project",0035,00350765,0,10,14,15,17,15,17,16,0,0,0,0,0,0,0,0,104
2007,Manville,0035,00350768,0,0,2,2,3,7,11,6,13,17,15,9,0,0,0,0,85
2007,"O L Perpetual Help Elem",0035,00350770,0,23,27,22,28,15,21,24,16,15,0,0,0,0,0,0,191
2007,"Mother Caroline Academy",0035,00350778,0,0,0,0,0,0,15,16,15,14,0,0,0,0,0,0,60
2007,"Nativity Prep School",0035,00350782,0,0,0,0,0,0,8,16,14,12,0,0,0,0,0,0,50
2007,"Dr. Frederick H. Knight Children's",0035,00350791,0,0,0,2,6,7,6,13,4,2,0,0,0,0,0,0,40
2007,"Newman School",0035,00350794,0,0,0,0,0,0,0,0,0,0,36,48,45,79,0,0,208
2007,"New Beginnings Academy",0035,00350795,33,25,3,4,3,2,1,2,0,0,0,1,0,14,0,0,88
2007,"Our Lady Of Lourdes",0035,00350800,18,23,25,20,22,25,21,25,21,16,0,0,0,0,0,0,216
2007,"Park Street School",0035,00350805,0,22,20,19,16,11,0,0,0,0,0,0,0,0,0,0,88
2007,"Roxbury Latin",0035,00350808,0,0,0,0,0,0,0,0,42,44,53,53,49,49,0,0,290
2007,"Seaport Campus",0035,00350809,0,0,0,0,0,0,0,0,0,0,5,4,4,5,0,0,18
2007,"Sacred Heart Elementary",0035,00350810,16,54,40,39,46,49,40,50,31,44,0,0,0,0,0,0,409
2007,"Paige Academy",0035,00350812,30,22,10,0,0,0,0,0,0,0,0,0,0,0,0,0,62
2007,"Boston University Academy",0035,00350813,0,0,0,0,0,0,0,0,0,0,38,38,37,42,0,0,155
2007,"St Angela Elementary",0035,00350820,0,24,23,22,20,19,20,21,15,23,0,0,0,0,0,0,187
2007,"St Ann Elementary",0035,00350822,29,34,35,34,30,28,19,28,16,16,0,0,0,0,0,0,269
2007,"St Anne Elementary",0035,00350824,0,13,21,14,17,20,11,10,8,8,0,0,0,0,0,0,122
2007,"St Brendan Elementary",0035,00350834,24,27,31,18,29,23,20,25,10,13,0,0,0,0,0,0,220
2007,"St Brigid Elementary",0035,00350836,30,23,31,21,24,18,15,0,0,0,0,0,0,0,0,0,162
2007,"St Columbkille Elem",0035,00350844,61,21,24,28,25,24,29,27,29,18,0,0,0,0,0,0,286
2007,"Savio Prep",0035,00350848,0,0,0,0,0,0,0,0,0,0,23,22,42,72,0,0,159
2007,"St Gregory Elementary",0035,00350856,23,25,21,31,28,28,19,23,19,19,0,0,0,0,0,0,236
2007,"St John Elementary",0035,00350862,23,16,22,21,21,14,19,21,7,7,0,0,0,0,0,0,171
2007,"St Kevin Elementary",0035,00350868,20,20,20,20,28,24,20,26,18,20,0,0,0,0,0,0,216
