FY_CODE	ORG_CODE	SPA_GENR_EDU_CNT	SPA_SPED_CNT	SPA_CAREER_VOC_CNT	SPA_ENG_LNR_CNT	SPA_TOTAL	SPA_GENR_EDU_PCT	SPA_SPED_PCT	SPA_CAREER_VOC_PCT	SPA_ENG_LNR_PCT	SPA_TOTAL_PCT
2014	00880025	21.7	7.7	0	.2	29.6	73.4	26.1	0	.6	100
2014	00880030	22.5	6	0	.3	28.8	78.1	20.8	0	1	100
2014	00880405	61.1	9.9	0	.2	71.1	85.9	13.8	0	.2	100
2014	00880505	69.7	7.7	.1	.5	78	89.3	9.9	.2	.6	100
2014	00890000	31.4	6.1	0	1	38.5	81.5	15.9	0	2.6	100
2014	00890005	31.4	6.1	0	1	38.5	81.5	15.9	0	2.6	100
2014	00910000	11.6	5	0	0	16.6	70	30	0	0	100
2014	00910030	11.6	5	0	0	16.6	70	30	0	0	100
2014	00930000	386.7	73.6	0	24.7	484.9	79.7	15.2	0	5.1	100
2014	00930003	8	0	0	0	8	100	0	0	0	100
2014	00930010	34.4	4	0	5	43.4	79.2	9.2	0	11.5	100
2014	00930015	22.1	10.8	0	1	33.8	65.3	31.8	0	3	100
2014	00930018	48.3	24	0	2.3	74.5	64.8	32.2	0	3	100
2014	00930028	47.8	5.1	0	2	54.9	87.1	9.3	0	3.6	100
2014	00930030	9.7	4	0	0	13.7	70.9	29.1	0	0	100
2014	00930038	55.4	8.6	0	2	66	83.9	13	0	3	100
2014	00930058	42.8	6	0	4	52.8	81.1	11.4	0	7.6	100
2014	00930505	118.3	11.1	0	8.4	137.9	85.8	8.1	0	6.1	100
2014	00940000	131.3	11.3	0	0	142.6	92.1	7.9	0	0	100
2014	00940010	24	3	0	0	27	88.9	11.1	0	0	100
2014	00940020	0	0	0	0	0	0	0	0	0	0
2014	00940030	27	3	0	0	30	90	10	0	0	100
2014	00940305	32	3	0	0	35	91.4	8.6	0	0	100
2014	00940505	48.3	2.3	0	0	50.7	95.4	4.6	0	0	100
2014	00950000	547.2	140.9	16.2	12.8	717.1	76.3	19.6	2.3	1.8	100
2014	00950005	36.5	9.4	0	0	45.9	79.6	20.4	0	0	100
2014	00950009	35.7	11.2	0	0	46.9	76.1	23.9	0	0	100
2014	00950011	38.1	5.2	0	0	43.3	88	12	0	0	100
2014	00950013	32.1	7.2	0	0	39.3	81.7	18.3	0	0	100
2014	00950045	30.4	6.3	0	1	37.7	80.6	16.8	0	2.6	100
2014	00950055	.3	4.1	0	0	4.3	6.6	93.4	0	0	100
2014	00950065	37.2	11.2	0	0	48.4	76.9	23.1	0	0	100
2014	00950130	26.8	8	0	0	34.8	77	23	0	0	100
2014	00950140	15	3	0	0	18	83.4	16.6	0	0	100
2014	00950145	14.5	3	0	0	17.5	82.8	17.2	0	0	100
2014	00950305	53.9	9.3	0	.8	64	84.2	14.6	0	1.3	100
2014	00950315	45.2	8.2	0	0	53.3	84.7	15.3	0	0	100
2014	00950320	50.6	9.8	0	0	60.4	83.8	16.2	0	0	100
2014	00950325	13.8	2.6	0	0	16.4	84.1	15.9	0	0	100
2014	00950326	0	8.8	0	0	8.8	0	100	0	0	100
2014	00950505	117.2	33.6	16.2	11	178	65.8	18.9	9.1	6.2	100
2014	00960000	237.5	39.7	2.2	3	282.3	84.1	14	.8	1.1	100
2014	00960005	23.3	3.5	0	0	26.8	86.9	13.1	0	0	100
2014	00960015	22.4	5	0	0	27.4	81.8	18.2	0	0	100
2014	00960020	30.2	6.9	0	1	38.1	79.2	18.1	0	2.6	100
2014	00960030	22.2	5	0	0	27.2	81.6	18.4	0	0	100
2014	00960305	33.8	10	0	.5	44.3	76.3	22.6	0	1.1	100
2014	00960405	48.7	3.8	0	.5	53	91.9	7.2	0	.9	100
2014	00960505	56.9	5.4	2.2	1	65.5	86.9	8.3	3.3	1.5	100
2014	00970000	278.6	55.2	5.5	18	357.3	78	15.5	1.5	5	100
2014	00970016	31	5	0	3	39	79.5	12.8	0	7.7	100
2014	00970043	33.9	6	0	3	43	79	14	0	7	100
2014	00970048	41.4	3.4	0	4	48.8	84.8	7	0	8.2	100
2014	00970060	35	8	0	3	46	76.1	17.4	0	6.5	100
2014	00970315	32	11.2	0	1	44.2	72.4	25.4	0	2.3	100
2014	00970340	39	11	0	2	52	75	21.1	0	3.8	100
2014	00970505	59.4	9.9	5.5	2	76.8	77.4	12.9	7.2	2.6	100
2014	00970510	6.8	.7	0	0	7.5	90.5	9.5	0	0	100
2014	00980000	10.6	1.4	0	0	12	88.3	11.7	0	0	100
2014	00980005	10.6	1.4	0	0	12	88.3	11.7	0	0	100
2014	00990000	184.7	22.5	1	1	209.1	88.3	10.7	.5	.5	100
2014	00990015	22.6	2.5	0	0	25.1	90	10	0	0	100
2014	00990020	26.2	4	0	0	30.2	86.7	13.3	0	0	100
2014	00990050	19.1	2.5	0	0	21.6	88.4	11.6	0	0	100
2014	00990405	60.9	4.1	0	.8	65.8	92.6	6.2	0	1.2	100
2014	00990505	55.9	9.4	1	.2	66.5	84.1	14.1	1.5	.3	100
2014	01000000	563.9	73.5	0	10.2	647.6	87.1	11.3	0	1.6	100
2014	01000003	16.9	0	0	0	16.9	100	0	0	0	100
2014	01000006	28.6	6.1	0	0	34.7	82.4	17.6	0	0	100
2014	01000007	26.6	2.9	0	2.3	31.8	83.6	9.1	0	7.3	100
2014	01000015	33.6	3.7	0	0	37.3	90.1	9.9	0	0	100
2014	01000035	31.9	6.8	0	0	38.8	82.4	17.6	0	0	100
2014	01000039	29.9	3.3	0	0	33.2	90	10	0	0	100
2014	01000045	31.6	1.3	0	0	32.9	96.2	3.8	0	0	100
2014	01000050	40.2	3	0	0	43.3	93	7	0	0	100
2014	01000055	25.2	14.1	0	7.9	47.2	53.4	29.9	0	16.7	100
2014	01000302	39.5	8.5	0	0	48.1	82.2	17.8	0	0	100
2014	01000305	44.8	2.4	0	0	47.1	95	5	0	0	100
2014	01000310	55.9	12.6	0	0	68.5	81.5	18.5	0	0	100
2014	01000515	159.3	8.7	0	0	168	94.8	5.2	0	0	100
2014	01010000	318.1	83.9	.2	3	405.2	78.5	20.7	0	.7	100
2014	01010003	6	0	0	0	6	100	0	0	0	100
2014	01010010	20.7	10.4	0	0	31.2	66.6	33.4	0	0	100
2014	01010012	26.1	8	0	0	34.1	76.5	23.5	0	0	100
2014	01010013	25.6	6	0	0	31.6	81	19	0	0	100
2014	01010030	13.3	8	0	0	21.3	62.4	37.6	0	0	100
2014	01010032	21.2	5.5	0	1	27.7	76.6	19.8	0	3.6	100
2014	01010035	11.7	6	0	1	18.7	62.6	32	0	5.3	100
2014	01010040	28.4	8.5	0	0	36.9	77	23	0	0	100
2014	01010310	29.9	9.6	0	0	39.5	75.7	24.3	0	0	100
2014	01010405	32.2	9	0	0	41.2	78.2	21.8	0	0	100
2014	01010505	102.9	13	.2	1	117.1	87.9	11.1	.2	.9	100
2014	01030000	141.3	32	0	5	178.3	79.3	17.9	0	2.8	100
2014	01030001	25	9	0	1	35	71.4	25.7	0	2.9	100
2014	01030015	13.2	3	0	1	17.2	76.7	17.5	0	5.8	100
2014	01030020	19.8	9	0	1	29.8	66.4	30.2	0	3.4	100
2014	01030405	35.2	7	0	1	43.2	81.5	16.2	0	2.3	100
2014	01030505	40.8	4	0	.8	45.6	89.5	8.8	0	1.8	100
2014	01030515	7.4	0	0	.2	7.6	97.4	0	0	2.6	100
2014	01050000	91.4	15.6	1.6	0	108.6	84.2	14.3	1.4	0	100
2014	01050005	10.8	6	0	0	16.8	64.3	35.7	0	0	100
2014	01050010	21	4.5	0	0	25.5	82.4	17.6	0	0	100
2014	01050305	29.5	2.5	0	0	32	92.1	7.9	0	0	100
2014	01050505	30.1	2.5	1.6	0	34.2	88	7.4	4.6	0	100
2014	01070000	202.8	36	13.3	.5	252.6	80.3	14.3	5.3	.2	100
2014	01070010	23.5	3	0	0	26.5	88.7	11.3	0	0	100
2014	01070020	14.8	4	0	0	18.8	78.7	21.3	0	0	100
2014	01070025	5	0	0	0	5	100	0	0	0	100
2014	01070042	15.9	1	0	0	16.9	94.1	5.9	0	0	100
2014	01070045	23.4	.8	0	0	24.2	96.7	3.3	0	0	100
2014	01070050	21.5	5	0	0	26.5	81.1	18.9	0	0	100
2014	01070305	42.8	10	0	0	52.8	81	19	0	0	100
2014	01070505	56	12.2	13.3	.5	82	68.3	14.9	16.2	.6	100
2014	01090000	1	0	0	0	1	100	0	0	0	100
2014	01090005	1	0	0	0	1	100	0	0	0	100
2014	01100000	187.4	19.3	.1	1.6	208.3	89.9	9.3	.1	.7	100
2014	01100005	20.7	0	0	.8	21.5	96.5	0	0	3.5	100
2014	01100025	14.2	0	0	0	14.2	100	0	0	0	100
2014	01100030	32.8	3.8	0	.7	37.3	87.8	10.3	0	1.9	100
2014	01100200	38	8	0	0	46	82.6	17.4	0	0	100
2014	01100305	32.9	.6	0	0	33.5	98.3	1.7	0	0	100
2014	01100505	48.7	6.9	.1	.1	55.8	87.2	12.4	.2	.2	100
2014	01110000	57.8	10.9	0	.8	69.5	83.2	15.7	0	1.1	100
2014	01110004	13.6	2	0	.3	15.9	85.7	12.6	0	1.7	100
2014	01110010	17	1.6	0	.5	19.1	89	8.4	0	2.6	100
2014	01110505	27.3	7.3	0	0	34.6	78.8	21.2	0	0	100
2014	01140000	113.3	18.8	0	4	136.1	83.3	13.8	0	2.9	100
2014	01140005	5	1	0	0	6	83.3	16.7	0	0	100
2014	01140010	12.4	2	0	.5	14.9	83.2	13.4	0	3.4	100
2014	01140025	13.9	1	0	.5	15.4	90.2	6.5	0	3.3	100
2014	01140030	0	1	0	0	1	0	100	0	0	100
2014	01140035	13	1	0	1.5	15.5	83.8	6.5	0	9.7	100
2014	01140305	34.3	5	0	.5	39.8	86.2	12.5	0	1.3	100
2014	01140505	34.7	7.8	0	1	43.5	79.9	17.8	0	2.3	100
2014	01170000	43	4.4	0	1	48.4	89	9.1	0	2	100
2014	01170015	20	2	0	.6	22.6	88.5	8.9	0	2.7	100
2014	01170505	23.1	2.4	0	.4	25.8	89.4	9.2	0	1.4	100
2014	01180000	31.7	4	0	0	35.7	88.8	11.2	0	0	100
2014	01180005	31.7	4	0	0	35.7	88.8	11.2	0	0	100
2014	01210000	5.3	.6	0	0	5.9	89.9	10.1	0	0	100
2014	01210005	5.3	.6	0	0	5.9	89.9	10.1	0	0	100
2014	01220000	156.9	31.7	0	0	188.6	83.2	16.8	0	0	100
2014	01220004	22.8	8.5	0	0	31.3	72.9	27.1	0	0	100
2014	01220005	19.2	4.5	0	0	23.7	81	19	0	0	100
2014	01220015	11	3	0	0	14	78.6	21.4	0	0	100
2014	01220305	48	13	0	0	61	78.7	21.3	0	0	100
2014	01220505	55.9	2.7	0	0	58.6	95.4	4.6	0	0	100
2014	01250000	82.1	4.4	0	0	86.5	94.9	5.1	0	0	100
2014	01250005	31	4	0	0	35	88.6	11.4	0	0	100
2014	01250505	51.1	.4	0	0	51.4	99.3	.7	0	0	100
2014	01270000	37.9	6.1	0	0	44	86.1	13.9	0	0	100
2014	01270005	19	2.4	0	0	21.4	88.8	11.2	0	0	100
2014	01270505	18.9	3.7	0	0	22.7	83.6	16.4	0	0	100
2014	01280000	433.3	68.8	0	0	502.1	86.3	13.7	0	0	100
2014	01280005	6	.3	0	0	6.3	96	4	0	0	100
2014	01280008	37.3	2.9	0	0	40.2	92.9	7.1	0	0	100
2014	01280020	4.4	0	0	0	4.4	100	0	0	0	100
2014	01280026	30.7	4.8	0	0	35.5	86.4	13.6	0	0	100
2014	01280027	13.8	.3	0	0	14.1	98.2	1.8	0	0	100
2014	01280033	4	5.3	0	0	9.3	43.4	56.6	0	0	100
2014	01280035	19.6	4	0	0	23.6	83.1	16.9	0	0	100
2014	01280045	11.1	1.5	0	0	12.6	88	12	0	0	100
2014	01280050	33.3	6	0	0	39.3	84.7	15.3	0	0	100
2014	01280054	37.7	3	0	0	40.7	92.7	7.3	0	0	100
2014	01280073	0	6	0	0	6	0	100	0	0	100
2014	01280075	30.1	6	0	0	36.1	83.4	16.6	0	0	100
2014	01280080	7.6	0	0	0	7.6	100	0	0	0	100
2014	01280085	25.3	4	0	0	29.3	86.4	13.6	0	0	100
2014	01280100	50.3	7	0	0	57.3	87.8	12.2	0	0	100
2014	01280505	121.9	17.8	0	0	139.7	87.2	12.8	0	0	100
2014	01310000	240.2	35.1	0	.9	276.2	87	12.7	0	.3	100
2014	01310005	28.1	6.4	0	.1	34.6	81.3	18.4	0	.3	100
2014	01310010	26.3	4.7	0	.4	31.3	83.9	14.9	0	1.3	100
2014	01310019	24.2	5.1	0	0	29.3	82.7	17.3	0	0	100
2014	01310020	27.3	5.1	0	.4	32.8	83.3	15.4	0	1.2	100
2014	01310410	59.7	7.5	0	0	67.1	88.8	11.2	0	0	100
2014	01310505	74.5	6.5	0	0	81	92	8	0	0	100
2014	01330000	72.3	16.4	0	2.3	91	79.5	18	0	2.5	100
2014	01330018	19.5	9	0	1	29.5	66.1	30.5	0	3.4	100
2014	01330025	16.7	5	0	.8	22.5	74.2	22.2	0	3.6	100
2014	01330505	36.1	2.4	0	.5	39	92.6	6.1	0	1.3	100
2014	01350000	13.4	5	0	0	18.4	72.8	27.2	0	0	100
2014	01350005	13.4	5	0	0	18.4	72.8	27.2	0	0	100
2014	01360000	177.8	33.3	0	1.7	212.8	83.6	15.6	0	.8	100
2014	01360007	40.1	9	0	0	49.1	81.7	18.3	0	0	100
2014	01360010	38	6	0	1	45	84.4	13.3	0	2.2	100
2014	01360305	41	11	0	0	52	78.8	21.2	0	0	100
2014	01360505	58.8	7.3	0	.7	66.7	88.1	10.9	0	1	100
2014	01370000	356.7	79.4	26.3	37.3	499.7	71.4	15.9	5.3	7.5	100
2014	01370003	8	3	0	0	11	72.7	27.3	0	0	100
2014	01370015	23	6	0	3	32	71.9	18.7	0	9.4	100
2014	01370025	29.8	4	0	5	38.8	76.8	10.3	0	12.9	100
2014	01370030	27.5	13.8	0	4	45.2	60.8	30.4	0	8.8	100
2014	01370040	38	10.3	0	6	54.3	69.9	19	0	11	100
2014	01370045	32	5	0	3	40	80	12.5	0	7.5	100
2014	01370055	36.5	7	0	4	47.5	76.9	14.7	0	8.4	100
2014	01370060	36.2	9.2	0	3	48.4	74.7	19.1	0	6.2	100
2014	01370070	20.7	5	0	3	28.7	72.1	17.4	0	10.5	100
2014	01370505	79.5	10.9	0	3.8	94.3	84.4	11.6	0	4	100
2014	01370605	25.5	4.7	26.3	2.5	59	43.2	8	44.6	4.2	100
2014	01380000	72.1	14.8	0	.5	87.4	82.5	16.9	0	.6	100
2014	01380003	1.6	2	0	0	3.6	44.4	55.6	0	0	100
2014	01380010	35.5	7	0	.3	42.8	83	16.4	0	.6	100
2014	01380505	35	5.8	0	.3	41	85.3	14.1	0	.6	100
2014	01390000	203.1	38.3	0	2.4	243.7	83.3	15.7	0	1	100
2014	01390003	0	3	0	0	3	0	100	0	0	100
2014	01390005	22.5	3.8	0	.6	26.9	83.6	14.1	0	2.2	100
2014	01390010	28.1	6	0	.6	34.7	81	17.3	0	1.7	100
2014	01390015	31.5	6.5	0	.4	38.4	82	16.9	0	1	100
2014	01390305	51.9	9	0	.4	61.3	84.7	14.7	0	.7	100
2014	01390505	69.1	10	0	.4	79.4	87	12.5	0	.5	100
2014	01410000	202.6	29.7	1.7	4	238	85.1	12.5	.7	1.7	100
2014	01410007	19.1	3.9	0	0	23	83.1	16.9	0	0	100
2014	01410015	18	4	0	1	23	78.3	17.4	0	4.3	100
2014	01410030	36.5	4	0	2	42.5	85.9	9.4	0	4.7	100
2014	01410410	49	8	0	0	57	86	14	0	0	100
2014	01410505	80	9.8	1.7	1	92.5	86.5	10.6	1.8	1.1	100
2014	01420000	71.4	16.9	1.3	.4	90	79.3	18.8	1.4	.4	100
2014	01420015	30	8.6	0	0	38.6	77.7	22.3	0	0	100
2014	01420305	16	3.4	0	0	19.4	82.7	17.3	0	0	100
2014	01420505	25.4	4.9	1.3	.4	32.1	79.3	15.4	4.1	1.2	100
2014	01440000	128.9	18.4	.8	.6	148.7	86.7	12.4	.5	.4	100
2014	01440007	27	3.8	0	.6	31.5	85.9	12.2	0	1.9	100
2014	01440015	28.6	5.6	0	0	34.2	83.7	16.3	0	0	100
2014	01440305	31	6	0	0	37	83.8	16.2	0	0	100
2014	01440505	42.2	3	.8	0	46	91.8	6.6	1.6	0	100
2014	01450000	50.8	10.2	0	1	62.1	81.9	16.5	0	1.6	100
2014	01450005	20.9	4	0	1	25.9	80.7	15.4	0	3.9	100
2014	01450020	29.9	6.3	0	0	36.2	82.7	17.3	0	0	100
2014	01480000	16.7	4	0	0	20.7	80.7	19.3	0	0	100
2014	01480005	16.7	4	0	0	20.7	80.7	19.3	0	0	100
2014	01490000	825.4	172.6	0	54.4	1052.3	78.4	16.4	0	5.2	100
2014	01490001	6	8	0	0	14	42.9	57.1	0	0	100
2014	01490002	8	1	0	1	10	80	10	0	10	100
2014	01490003	16	2	0	0	18	88.9	11.1	0	0	100
2014	01490004	35.1	6	0	1.7	42.8	82.1	14	0	3.9	100
2014	01490009	54	6	0	0	60	90	10	0	0	100
2014	01490015	37	6	0	2	45	82.2	13.3	0	4.4	100
2014	01490016	18.3	4	0	1	23.3	78.5	17.2	0	4.3	100
2014	01490017	29.1	4	0	4	37.1	78.5	10.8	0	10.8	100
2014	01490018	30	4	0	2	36	83.3	11.1	0	5.6	100
2014	01490020	20	2	0	1	23	87	8.7	0	4.3	100
2014	01490022	33.5	7	0	2	42.5	78.8	16.5	0	4.7	100
2014	01490025	27.1	6	0	4	37.1	73	16.2	0	10.8	100
2014	01490027	31	5	0	1	37	83.8	13.5	0	2.7	100
2014	01490040	31	4	0	4	39	79.5	10.3	0	10.3	100
2014	01490048	27	5	0	2	34	79.4	14.7	0	5.9	100
2014	01490049	7.3	2.8	0	.7	10.8	67.7	26.2	0	6.1	100
2014	01490050	16	1.5	0	1.4	18.9	84.5	7.9	0	7.6	100
2014	01490053	34	6	0	1	41	82.9	14.6	0	2.4	100
2014	01490075	20	2	0	1	23	87	8.7	0	4.3	100
2014	01490080	35.2	7.6	0	3	45.7	76.9	16.5	0	6.6	100
2014	01490085	15.9	3.2	0	2	21.1	75.5	15	0	9.5	100
2014	01490090	23.7	3.3	0	2.5	29.5	80.2	11.3	0	8.5	100
2014	01490525	26.4	4.3	0	1	31.7	83.2	13.7	0	3.2	100
2014	01490530	48.7	4.2	0	2	54.9	88.7	7.6	0	3.6	100
2014	01490531	24.5	9.1	0	2.5	36.1	68	25.2	0	6.8	100
2014	01490532	34.8	5.8	0	.5	41	84.8	14	0	1.2	100
2014	01490533	29	6.3	0	.7	36	80.6	17.6	0	1.8	100
2014	01490534	47.6	3	0	8.2	58.8	81	5.1	0	13.9	100
2014	01490535	31	7.2	0	.8	39	79.4	18.6	0	2.1	100
2014	01490536	17.1	1	0	.9	19	90	5.3	0	4.7	100
2014	01490537	.3	33.2	0	0	33.5	1	99	0	0	100
2014	01490540	10.6	2	0	.6	13.2	80.4	15.1	0	4.5	100
2014	01500000	60.1	6.8	3.1	1	71	84.6	9.6	4.4	1.4	100
2014	01500025	31	3	0	0	34	91.2	8.8	0	0	100
2014	01500505	29.1	3.8	3.1	1	37	78.6	10.3	8.4	2.7	100
2014	01510000	111.8	0	0	0	111.8	100	0	0	0	100
2014	01510005	23	0	0	0	23	100	0	0	0	100
2014	01510010	24	0	0	0	24	100	0	0	0	100
2014	01510015	25.1	0	0	0	25.1	100	0	0	0	100
2014	01510505	39.8	0	0	0	39.8	100	0	0	0	100
2014	01520000	68.2	8	0	1	77.2	88.3	10.4	0	1.3	100
2014	01520015	24.3	3	0	0	27.3	89	11	0	0	100
2014	01520505	43.9	5	0	1	49.9	88	10	0	2	100
2014	01530000	352.7	55	27.9	17	452.6	77.9	12.1	6.2	3.8	100
2014	01530003	5	0	0	0	5	100	0	0	0	100
2014	01530005	5	0	0	0	5	100	0	0	0	100
2014	01530007	36.9	5.6	0	4	46.5	79.4	12	0	8.6	100
2014	01530010	37.8	5	0	2	44.8	84.4	11.2	0	4.5	100
2014	01530025	40	7.5	0	2	49.5	80.8	15.2	0	4	100
2014	01530030	45	2.1	0	2	49.1	91.7	4.2	0	4.1	100
2014	01530040	9	1	0	0	10	90	10	0	0	100
2014	01530045	27.6	9	0	3	39.6	69.7	22.7	0	7.6	100
2014	01530320	48.1	6.7	0	2	56.8	84.6	11.8	0	3.5	100
2014	01530505	57.2	9.7	2.5	1.3	70.7	80.8	13.8	3.5	1.9	100
2014	01530515	4	0	0	0	4	100	0	0	0	100
2014	01530605	37.2	8.3	25.4	.7	71.7	52	11.6	35.5	.9	100
2014	01540000	11.7	3	0	0	14.7	79.5	20.5	0	0	100
2014	01540005	11.7	3	0	0	14.7	79.5	20.5	0	0	100
2014	01550000	438.7	95.9	0	11	545.6	80.4	17.6	0	2	100
2014	01550006	33.7	5.2	0	2	40.8	82.5	12.6	0	4.9	100
2014	01550008	35.6	8.7	0	2	46.4	76.9	18.8	0	4.3	100
2014	01550010	29	4.1	0	2	35.1	82.6	11.7	0	5.7	100
2014	01550015	29.3	7.7	0	1	38	77.1	20.3	0	2.6	100
2014	01550030	25.7	9.5	0	.8	36	71.4	26.3	0	2.2	100
2014	01550035	28	8	0	1	37	75.7	21.6	0	2.7	100
2014	01550305	63.9	16	0	.8	80.7	79.2	19.8	0	1	100
2014	01550310	60.1	12.4	0	.8	73.3	82	16.9	0	1	100
2014	01550505	133.4	24.4	0	.7	158.4	84.2	15.4	0	.4	100
2014	01570000	105.2	15.2	0	3	123.4	85.3	12.3	0	2.4	100
2014	01570006	23.9	3	0	.5	27.4	87.2	10.9	0	1.8	100
2014	01570025	56.8	7.8	0	2	66.5	85.3	11.7	0	3	100
2014	01570305	24.6	4.4	0	.5	29.5	83.4	14.9	0	1.7	100
2014	01580000	86.5	5.7	0	.6	92.7	93.3	6.1	0	.6	100
2014	01580005	22	0	0	0	22	100	0	0	0	100
2014	01580015	16.9	0	0	0	16.9	100	0	0	0	100
2014	01580305	19.1	4.3	0	.4	23.7	80.4	18	0	1.6	100
2014	01580505	28.5	1.4	0	.2	30.1	94.7	4.7	0	.7	100
2014	01590000	194.1	33.3	0	2.8	230.2	84.3	14.5	0	1.2	100
2014	01590005	32.3	5.3	0	.9	38.5	84	13.8	0	2.2	100
2014	01590010	25.8	3.1	0	0	28.9	89.4	10.6	0	0	100
2014	01590017	20.9	4.9	0	.3	26.1	80.2	18.6	0	1.2	100
2014	01590025	23	5.9	0	.6	29.5	78	20	0	2	100
2014	01590305	26.4	5.4	0	.1	31.9	82.9	17	0	.2	100
2014	01590505	65.7	8.8	0	1	75.5	87	11.7	0	1.3	100
2014	01600000	776.9	164.9	1	40.8	983.7	79	16.8	.1	4.2	100
2014	01600002	26	5	0	0	31	83.9	16.1	0	0	100
2014	01600005	6.2	2.3	0	0	8.5	73.2	26.8	0	0	100
2014	01600010	24	6	0	3	33	72.7	18.2	0	9.1	100
2014	01600015	28.9	7	0	0	35.9	80.5	19.5	0	0	100
2014	01600018	28.5	5.8	0	1	35.3	80.7	16.5	0	2.8	100
2014	01600020	27	7	0	2	36	75	19.5	0	5.6	100
2014	01600027	11.3	1	0	4	16.3	69.3	6.1	0	24.5	100
2014	01600030	28	4	0	1	33	84.8	12.1	0	3	100
2014	01600036	28.5	5	0	0	33.5	85.1	14.9	0	0	100
2014	01600040	25.7	7	0	5	37.7	68.2	18.6	0	13.3	100
2014	01600050	26	6	0	1	33	78.8	18.2	0	3	100
2014	01600055	15	4	0	0	19	78.9	21.1	0	0	100
2014	01600075	28	5	0	0	33	84.8	15.2	0	0	100
2014	01600080	26	7	0	2	35	74.3	20	0	5.7	100
2014	01600085	1	5	0	0	6	16.6	83.4	0	0	100
2014	01600090	29.2	5	0	0	34.2	85.4	14.6	0	0	100
2014	01600310	29	6	0	3	38	76.3	15.8	0	7.9	100
2014	01600315	36.3	8.7	0	1.6	46.6	77.9	18.7	0	3.4	100
2014	01600320	.8	5.2	0	0	6	13.8	86.2	0	0	100
2014	01600330	40.5	8.8	0	2	51.3	79	17.1	0	3.9	100
2014	01600340	37.2	9.6	0	1.3	48.1	77.4	20	0	2.6	100
2014	01600345	36.4	5.5	0	3.6	45.5	79.9	12.2	0	7.9	100
2014	01600360	39	5.8	0	1.2	46	84.7	12.6	0	2.7	100
2014	01600505	175.9	29.6	1	8.8	215.3	81.7	13.8	.5	4.1	100
2014	01610000	175.2	45.6	0	3.5	224.3	78.1	20.3	0	1.5	100
2014	01610010	24.5	5.9	0	1	31.4	78.1	18.8	0	3.2	100
2014	01610020	24.1	4.6	0	1	29.8	81.1	15.5	0	3.4	100
2014	01610023	24.3	6.3	0	.9	31.5	77.2	19.9	0	2.9	100
2014	01610305	43	13.8	0	.5	57.3	75.1	24.1	0	.9	100
2014	01610505	59.1	15	0	.1	74.2	79.6	20.3	0	.1	100
2014	01620000	92	8	.6	0	100.6	91.5	7.9	.6	0	100
2014	01620010	26.1	1.8	0	0	27.9	93.5	6.5	0	0	100
2014	01620020	26.8	1.5	0	0	28.3	94.7	5.3	0	0	100
2014	01620505	39.1	4.7	.6	0	44.4	88.1	10.5	1.4	0	100
2014	01630000	694.5	190.8	31.8	67.4	984.5	70.5	19.4	3.2	6.8	100
2014	01630004	12.4	2.1	0	0	14.5	85.6	14.4	0	0	100
2014	01630005	18.2	2.1	0	1	21.3	85.5	9.8	0	4.7	100
2014	01630011	13.5	1	0	0	14.5	93.1	6.9	0	0	100
2014	01630016	25.2	8.1	0	2	35.3	71.5	22.8	0	5.7	100
2014	01630020	17.9	2.1	0	1	20.9	85.4	9.8	0	4.8	100
2014	01630030	21.1	9.2	0	1	31.3	67.3	29.5	0	3.2	100
2014	01630035	30.6	7.1	0	4	41.7	73.3	17.1	0	9.6	100
2014	01630040	28.9	5.2	0	3	37	78	13.9	0	8.1	100
2014	01630045	30.6	11.3	0	7	48.9	62.6	23.1	0	14.3	100
2014	01630050	25.7	4	0	2	31.7	81.1	12.6	0	6.3	100
2014	01630055	20.2	5.1	0	1	26.3	76.7	19.5	0	3.8	100
2014	01630060	29.4	9.3	0	5	43.7	67.3	21.2	0	11.5	100
2014	01630070	12.4	2.1	0	1	15.5	80	13.5	0	6.4	100
2014	01630075	7.5	3.1	0	0	10.6	71	29	0	0	100
2014	01630080	1.1	9	0	0	10.1	11.1	88.9	0	0	100
2014	01630085	15.9	6.2	0	0	22.1	71.9	28.1	0	0	100
2014	01630090	13.2	9.2	0	0	22.4	59	41	0	0	100
2014	01630095	22.4	4.2	0	0	26.6	84.1	15.9	0	0	100
2014	01630100	20	2	0	2	24	83.3	8.3	0	8.3	100
2014	01630305	50.5	13.1	0	8	71.6	70.6	18.3	0	11.2	100
2014	01630405	61.7	15.1	0	6.4	83.2	74.2	18.2	0	7.7	100
2014	01630420	34.6	11.2	0	0	45.7	75.6	24.4	0	0	100
2014	01630505	62	13.8	0	9.5	85.3	72.8	16.1	0	11.1	100
2014	01630510	77.7	13.5	0	7.8	98.9	78.5	13.6	0	7.9	100
2014	01630525	17	7.2	0	0	24.2	70.2	29.8	0	0	100
2014	01630605	25	14.8	31.8	5.7	77.3	32.3	19.1	41.2	7.4	100
2014	01640000	137.3	27	0	0	164.2	83.6	16.4	0	0	100
2014	01640005	0	1.8	0	0	1.8	0	100	0	0	100
2014	01640010	24.1	6.3	0	0	30.4	79.4	20.6	0	0	100
2014	01640020	24.7	5	0	0	29.7	83.2	16.8	0	0	100
2014	01640405	43.4	9.1	0	0	52.5	82.7	17.3	0	0	100
2014	01640505	45	4.8	0	0	49.8	90.3	9.7	0	0	100
2014	01650000	323.1	95.6	2	32.8	453.4	71.2	21.1	.4	7.2	100
