FY_CODE,PARENT_ORG_CODE,ORG_CODE,ORG_NAME,TEACHER_COUNT,LICENSED_PCT,CORE_COUNT,HQ_PCT,STAFF_TEASTU_PCT
2005,02400000,02400010,"Dennett Elementary",17.1,94.2,16,93.8,13.8
2005,02420000,02420000,Provincetown,40.7,99.4,31.7,96.9,6.1
2005,02420000,02420010,"Veterans Memorial Elem",14.6,98.3,10.7,100,7.1
2005,02420000,02420505,"Provincetown High",26.1,100,21,95.2,5.5
2005,02430000,02430000,Quincy,659.8,92.4,553.6,94.1,13.3
2005,02430000,02430020,"Beechwood Knoll Elem",18.8,92.6,17.8,92.1,17.1
2005,02430000,02430025,"Charles A Bernazzani Elem",18.5,91.9,17.5,91.4,16.8
2005,02430000,02430035,"Lincoln-Hancock Comm Sch",48.5,100,38.5,100,10.9
2005,02430000,02430040,"Atherton Hough",17.8,100,15.8,100,12.6
2005,02430000,02430055,"Clifford H Marshall Elem",35.6,100,34,97.1,12.3
2005,02430000,02430060,Merrymount,20.7,100,17.9,100,14.5
2005,02430000,02430065,Montclair,24.4,100,20.7,95.2,14.4
2005,02430000,02430075,"Francis W Parker",20.3,100,18.2,100,13.4
2005,02430000,02430090,"Snug Harbor Comm School",34.6,96.8,30.6,98,13.4
2005,02430000,02430095,Squantum,22.4,100,16.4,93.9,12.3
2005,02430000,02430110,"Wollaston School",20.5,100,18.7,100,13.7
2005,02430000,02430305,"Atlantic Middle",42.9,89.5,37,91.9,11.5
2005,02430000,02430310,"Broad Meadows Middle",35.7,93.8,26.6,91.7,10
2005,02430000,02430315,"Central Middle",39.5,77.2,36,83.3,14.7
2005,02430000,02430320,"Reay E Sterling Middle",31.6,100,23.2,99.1,9.8
2005,02430000,02430325,"Point Webster Middle",28,82.1,23.5,78.7,11.4
2005,02430000,02430505,"Quincy High",101,88.1,83,88,14
2005,02430000,02430510,"North Quincy High",99,86.1,78.2,100,15.7
2005,02440000,02440000,Randolph,267,93,241.6,94.2,13.6
2005,02440000,02440010,"Charles G Devine",22.2,91,21.7,90.8,12.8
2005,02440000,02440015,"Margaret L Donovan",29.4,99.7,27.5,100,12.1
2005,02440000,02440018,"J F Kennedy Elem",35.1,100,31.7,100,13
2005,02440000,02440020,"Elizabeth G Lyons Elem",23.7,95.8,22.3,95.5,13.3
2005,02440000,02440035,"Tower Hill Ecc",11,90.9,10,90,18.9
2005,02440000,02440040,"Martin E Young Elem",27.3,97.4,25.6,100,13
2005,02440000,02440410,"Randolph Community Middle",48.4,85.5,44.4,88.7,13.7
2005,02440000,02440505,"Randolph High",69.9,90,58.4,91.4,14.2
2005,02460000,02460000,Reading,292.8,95.6,254.7,94.8,14.7
2005,02460000,02460002,"Alice M Barrows",25.7,98.1,20.4,97.6,15.9
2005,02460000,02460005,"Birch Meadow",33.8,94.1,31.2,93.6,15.7
2005,02460000,02460010,"Joshua Eaton",28.6,100,25.5,100,18.4
2005,02460000,02460017,"J Warren Killam",32.6,96.9,29.8,96.6,16.7
2005,02460000,02460305,"Arthur W Coolidge Middle",38.6,97.4,31.5,88.9,12.2
2005,02460000,02460310,"Walter S Parker Middle",41.9,91.7,35.6,87.4,12.7
2005,02460000,02460505,"Reading Memorial High",91.6,94.8,80.7,97.8,14
2005,02480000,02480000,Revere,376.8,97.8,323.7,98.4,14.9
2005,02480000,02480003,"Augustine C Whelan Mem",31.1,100,24.1,100,15.2
2005,02480000,02480012,Beachmont,58.5,100,48,100,13.5
2005,02480000,02480025,"Abraham Lincoln",39,100,35.4,100,17.2
2005,02480000,02480035,"William McKinley",22.2,100,20,100,18.8
2005,02480000,02480050,"Paul Revere",24,100,22.1,100,15.8
2005,02480000,02480055,"Garfield Magnet",95.8,99.5,83.9,99.4,14
2005,02480000,02480505,"Revere High",91.2,93.6,80.2,95.3,15.1
2005,02480000,02480520,"Seacoast School",15,86.7,10,90,10.9
2005,02490000,02490000,Richmond,19,96.8,16.8,100,10.3
2005,02490000,02490005,"Richmond Consolidated",19,96.8,16.8,100,10.3
2005,02500000,02500000,Rochester,42.8,99.5,34.7,100,13
2005,02500000,02500005,"Rochester Memorial",42.8,99.5,34.7,100,13
2005,02510000,02510000,Rockland,161.8,99.9,127,97.6,16.4
2005,02510000,02510020,"Memorial Park",25.5,100,19.9,100,12.7
2005,02510000,02510025,"R Stewart Esten",25.7,100,20.8,85.6,16.2
2005,02510000,02510060,"Jefferson Elementary School",19.3,100,15.9,100,15.1
2005,02510000,02510305,"John W Rogers Middle",38.8,100,30.6,100,16.2
2005,02510000,02510505,"Rockland Senior High",52.6,99.6,39.8,100,18.9
2005,02520000,02520000,Rockport,84.9,93.1,63.2,93.5,12.2
2005,02520000,02520005,"Rockport Elementary",33.7,100,24.4,100,13
2005,02520000,02520305,"Rockport Middle",24.2,87.2,17,92.4,11.7
2005,02520000,02520510,"Rockport High",27,89.6,21.8,87.2,11.6
2005,02530000,02530000,Rowe,8.8,95.5,8.1,95.1,6.9
2005,02530000,02530005,"Rowe Elem",8.8,95.5,8.1,95.1,6.9
2005,02580000,02580000,Salem,414.5,93.7,323.9,97.1,11.4
2005,02580000,02580001,"Salem Early Childhood",11.4,100,11.2,100,14.9
2005,02580000,02580003,Bates,30.1,100,26.8,100,11.1
2005,02580000,02580005,Bentley,30.3,87.5,25.4,96.9,9.9
2005,02580000,02580015,Carlton,15.6,100,12.9,100,8.4
2005,02580000,02580025,"Nathaniel Bowditch",41.4,95.2,33.4,97,11.8
2005,02580000,02580030,"Horace Mann Laboratory",25.7,92.2,22.2,91,10.6
2005,02580000,02580050,"Saltonstall School",26.3,100,21.8,95.4,11.3
2005,02580000,02580070,"Witchcraft Heights",37.8,94.7,32.3,96.9,11.2
2005,02580000,02580305,"Collins Middle",88.4,83.6,63.4,96.1,10.5
2005,02580000,02580505,"Salem High",107.6,98.1,74.6,98.7,12.8
2005,02610000,02610000,Sandwich,263.2,100,208.7,100,15.4
2005,02610000,02610005,"Henry T Wing",64.9,100,45.9,100,14.3
2005,02610000,02610010,Forestdale,61,100,57.5,100,15.6
2005,02610000,02610025,"Oak Ridge",58.7,100,45.2,100,17.2
2005,02610000,02610505,"Sandwich High",78.6,100,60.1,100,14.9
2005,02620000,02620000,Saugus,203.3,99.6,173.2,95.7,15.7
2005,02620000,02620040,Lynnhurst,15.6,100,14.4,100,22.7
2005,02620000,02620050,Oaklandvale,15.9,100,14.6,100,16.9
2005,02620000,02620065,"Veterans Memorial",43,100,37.4,100,15.6
2005,02620000,02620067,"Douglas Waybright",18.3,100,15.6,100,14.4
2005,02620000,02620305,"Belmonte Saugus Middle",54.5,98.4,42.2,82.5,14.8
2005,02620000,02620505,"Saugus High",56,100,49,100,14.7
2005,02630000,02630000,Savoy,5.9,96.6,5.4,100,12
2005,02630000,02630010,"Savoy Elem",5.9,96.6,5.4,100,12
2005,02640000,02640000,Scituate,219.7,100,175,99.5,14.7
2005,02640000,02640007,"Cushing Elementary",27.5,100,22.1,100,13.6
2005,02640000,02640010,"Hatherly Elementary",26.5,100,21.1,100,14
2005,02640000,02640015,"Jenkins Elementary School",40.3,100,33.5,100,14.8
2005,02640000,02640020,"Wampatuck Elementary",29.2,100,23,100,14.7
2005,02640000,02640305,"Gates Intermediate School",40.3,100,28.3,97.2,12.4
2005,02640000,02640505,"Scituate High School",55.9,100,47,100,17.2
2005,02650000,02650000,Seekonk,151,95.3,120.7,91.2,15.4
2005,02650000,02650007,"George R Martin",25.2,100,19.8,100,14.8
2005,02650000,02650015,"Mildred Aitken School",16.9,100,13.6,100,16.7
2005,02650000,02650020,North,23.7,97.9,18.1,94.5,16
2005,02650000,02650405,"Dr. Kevin M. Hurley Middle School",39.5,97.5,30,90,14
2005,02650000,02650505,"Seekonk High",45.7,87.8,39.2,83.2,16.2
2005,02660000,02660000,Sharon,258.3,97.3,210.3,95.4,13.6
2005,02660000,02660005,"Cottage Street",32.7,100,26.4,98.5,14.3
2005,02660000,02660010,"East Elementary",29.9,100,24.4,98.4,14.6
2005,02660000,02660015,"Heights Elementary",43.3,97.7,34.8,97.7,14.7
2005,02660000,02660305,"Sharon Middle",63.2,90.5,51.4,86.4,12.7
2005,02660000,02660505,"Sharon High",89.2,100,73.3,98.6,13.2
2005,02690000,02690000,Sherborn,32.3,100,24.4,100,15.1
2005,02690000,02690010,"Pine Hill",32.3,100,24.4,100,15.1
2005,02700000,02700000,Shirley,59.1,94.3,46.7,96,12.2
2005,02700000,02700005,Center,0,0,0,0,0
2005,02700000,02700010,"Lura A White",33.1,97.3,26.7,96.7,11.9
2005,02700000,02700305,"Shirley Middle School",26,90.4,20,95,10.9
2005,02710000,02710000,Shrewsbury,389.5,93.8,316.5,93.7,14.7
2005,02710000,02710005,"Beal School",23.6,91.5,17.8,91.6,19.9
2005,02710000,02710015,"Calvin Coolidge",28.6,100,23.4,100,12.5
2005,02710000,02710020,"Floral Street School",50.3,89.1,41.3,89.1,14.9
2005,02710000,02710025,"Walter J Paton",24.3,95.9,20.6,95.2,14.3
2005,02710000,02710030,"Oak Middle School",63.1,95.3,50.6,94.1,14
2005,02710000,02710035,"Spring Street",27.6,100,21.9,100,13.2
2005,02710000,02710040,"Parker Road Preschool",7.6,86.8,5,80,22.5
2005,02710000,02710305,"Sherwood Middle School",73.6,89.8,61.4,89.4,13
2005,02710000,02710505,"Shrewsbury Sr High",90.8,95.4,74.5,96.5,15.8
2005,02720000,02720000,Shutesbury,17.2,85.5,14.2,89.4,9.5
2005,02720000,02720005,"Shutesbury Elementary",17.2,85.5,14.2,89.4,9.5
2005,02730000,02730000,Somerset,228.4,99.6,194.1,97.9,12.6
2005,02730000,02730005,"Chace Street",22.1,100,20.3,95.1,15.7
2005,02730000,02730008,"North Elementary",39.4,100,35.5,100,12.6
2005,02730000,02730015,South,19.3,100,17.9,94.4,11.6
2005,02730000,02730025,Wilbur,13.6,100,12.1,91.7,11.4
2005,02730000,02730305,"Somerset Middle School",46.9,100,39.9,97.5,13.4
2005,02730000,02730505,"Somerset High",87.2,98.9,68.6,100,11.7
2005,02740000,02740000,Somerville,427.3,99.3,347.3,99.1,12.6
2005,02740000,02740005,"Capuano ECC",29.6,100,26.8,100,13
2005,02740000,02740015,"Benjamin G Brown",16.3,100,14,100,13.5
2005,02740000,02740040,Cummings,12.3,100,9.8,100,14.2
2005,02740000,02740075,"Arthur D Healey",44.1,97.7,41.2,97.6,13.2
2005,02740000,02740083,"John F Kennedy",41.2,100,33.6,100,11.7
2005,02740000,02740087,"Lincoln Park Community",33.5,97,30.8,93.5,13.3
2005,02740000,02740111,"E Somerville Community",47.1,100,40.8,100,13.1
2005,02740000,02740115,"West Somerville Neighborhood ",25.9,100,23.2,100,13.7
2005,02740000,02740120,"Winter Hill Community",37.2,100,30.1,100,12.3
2005,02740000,02740410,"Next Wave Junior High",4.5,100,4,100,6.2
2005,02740000,02740505,"Somerville High",128.1,99.1,86,99.8,12.4
2005,02740000,02740510,"Full Circle High School",7.5,100,7,100,6.5
2005,02750000,02750000,Southampton,35.5,100,29.5,100,14.5
2005,02750000,02750005,"William E Norris",35.5,100,29.5,100,14.5
2005,02760000,02760000,Southborough,118.1,98.6,91.3,98.9,13.8
2005,02760000,02760008,"Mary E Finn School",24.2,100,19.6,100,15.7
2005,02760000,02760020,"Margaret A Neary",28.1,100,20.1,100,12.8
2005,02760000,02760050,"Albert S. Woodward Memorial School",25.8,100,20.8,100,14.5
2005,02760000,02760305,"P Brent Trottier",40,96,30.8,96.8,12.9
2005,02770000,02770000,Southbridge,228,92.5,162,91.4,11
2005,02770000,02770005,"Charlton Street",36,97.2,23,100,11.3
2005,02770000,02770010,"Eastford Road",38,94.7,32,93.8,11.3
2005,02770000,02770020,"West Street",43,97.7,27,96.3,11.4
2005,02770000,02770305,"Mary E Wells Jr High",53,77.4,36,77.8,12
2005,02770000,02770505,"Southbridge High",58,98.3,44,93.2,9.6
2005,02780000,02780000,"South Hadley",163.6,87.7,138.2,84.1,14.3
2005,02780000,02780015,"Plains Elementary",27.8,100,24.3,100,12.4
2005,02780000,02780020,Mosier,37,100,29.5,100,13.5
2005,02780000,02780305,"Michael E. Smith Middle School",46.8,85.5,42.8,84.1,16.6
2005,02780000,02780505,"South Hadley High",52,74.2,41.6,63.5,13.6
2005,02810000,02810000,Springfield,2234.8,86.1,1680.1,87,11.6
2005,02810000,02810010,"Boland School",60.5,88.4,49.5,85.9,9.7
2005,02810000,02810015,"Thomas M Balliet",19.5,100,14.5,100,12.2
2005,02810000,02810020,"Samuel Bowles",32,93.8,26,96.2,11.5
2005,02810000,02810023,"Milton Bradley School",55,94.6,43,93,11.1
2005,02810000,02810025,Brightwood,36,77.8,26,80.8,9.9
2005,02810000,02810030,"Elias Brookings",47,93.6,36,94.4,10.6
2005,02810000,02810035,"Daniel B Brunton",53.5,98.1,44,100,10.1
2005,02810000,02810045,"William N Deberry",32,87.5,26,84.6,8.5
2005,02810000,02810050,"Hiram L Dorman",21,95.2,16,100,12.7
2005,02810000,02810055,"Rebecca M Johnson",58,77.6,45,77.8,12.8
2005,02810000,02810060,"Margaret C Ells",23,91.3,19,89.5,12.1
2005,02810000,02810065,Glenwood,30.5,90.2,25,88,12.1
2005,02810000,02810068,"Glickman Elementary",27.5,96.4,23.5,95.7,9.5
2005,02810000,02810075,"Frank H Freedman",25.5,58.8,21,66.7,8.7
2005,02810000,02810080,"Frederick Harris",44.6,91,38.1,92.1,14.1
2005,02810000,02810085,"Homer Street",38,84.2,33,84.9,10.9
2005,02810000,02810095,"Alfred G Zanetti",42.7,74.2,32,78.1,11.3
2005,02810000,02810100,"Indian Orchard Elem",49.5,93.9,43,93,12.5
2005,02810000,02810110,"Kensington Avenue",36.5,89,29.5,86.4,10.5
2005,02810000,02810115,Liberty,24,91.7,18,100,11.7
2005,02810000,02810120,Lincoln,29.5,96.6,24.5,95.9,12.9
2005,02810000,02810125,"Dryden Memorial",28.5,87.7,23.5,85.1,9.6
2005,02810000,02810140,"Mary M Lynch",30.5,90.2,26,88.5,9.1
2005,02810000,02810145,"Mary O Pottenger",34.6,97.1,29.6,96.6,12.8
2005,02810000,02810155,"Mary M Walsh",42,83.3,36.5,86.3,10.6
2005,02810000,02810160,"Sumner Avenue",40.5,90.1,37.5,89.3,12.2
2005,02810000,02810165,"Arthur T Talmadge",21.6,95.4,17.6,100,14.4
2005,02810000,02810175,"Alice B Beal Elem",25,96,20,95,12.2
2005,02810000,02810180,Warner,24,100,19,100,12.2
2005,02810000,02810185,Washington,36.6,80.9,29.6,83.1,8.8
2005,02810000,02810190,"White Street",37.7,94.7,29.7,93.3,11.8
2005,02810000,02810195,Gerena,71,92.3,63.5,91.3,9.1
2005,02810000,02810310,"Chestnut Street Middle",102,78.4,80,78.8,11.9
2005,02810000,02810320,"John J Duggan Middle",62,71,46,67.4,14
2005,02810000,02810325,"Forest Park Middle",72,83.3,55,87.3,12.8
2005,02810000,02810328,"John F Kennedy Middle",55,78.2,37,78.4,13.2
2005,02810000,02810330,"M Marcus Kiley Middle",87,85.1,63,81,11.8
2005,02810000,02810340,"Van Sickle Middle School",86.4,82.6,67.4,79.2,12.2
2005,02810000,02810500,"Springfield Central High",128,89.1,89,89.9,15.5
2005,02810000,02810510,"High School Of Commerce",121,81,79,87.3,13.8
2005,02810000,02810520,"Bridge Academy",8,62.5,4,50,7.5
2005,02810000,02810522,S.A.G.E.,8,100,6,100,6.9
2005,02810000,02810530,"High School/Science-Tech",132,85.6,88,89.8,14
2005,02810000,02810535,"Springfield Academy",41.1,75.7,30.6,77.1,4.7
2005,02810000,02810540,"Springfield H S",23,78.3,17,88.2,9.7
2005,02810000,02810600,"Mass Career Dev Institute",12,83.3,12,83.3,8
2005,02810000,02810620,"Putnam Voc Tech High Sch",119.5,84.9,41,82.9,8.3
2005,02840000,02840000,Stoneham,192.7,97.4,151.3,97.6,15.5
2005,02840000,02840003,Central,28.9,100,21.7,100,13.3
2005,02840000,02840005,"Colonial Park",16.5,100,13.5,99.3,18.6
2005,02840000,02840025,"Robin Hood",26.2,96.2,23.6,95.8,14.2
2005,02840000,02840030,South,22.1,100,19.8,100,16.9
2005,02840000,02840405,"Stoneham Middle School",43.1,95.4,30.5,93.4,15.7
2005,02840000,02840505,"Stoneham High",55.9,96.4,42.2,98.8,15.7
2005,02850000,02850000,Stoughton,287.1,98.8,239.6,98.9,14
2005,02850000,02850010,"Helen Hansen Elementary",21,100,17,100,13.1
2005,02850000,02850012,"Edwin A Jones ECC",7.4,100,4,100,11.6
2005,02850000,02850014,"Joseph R Dawe Jr Elem",35,100,29,100,11.5
2005,02850000,02850015,"South Elementary",18,100,18,100,16.4
2005,02850000,02850020,"West Elementary",24,100,19,100,12
2005,02850000,02850025,"Joseph H Gibbons",29.5,100,25,100,15.1
2005,02850000,02850405,"O'Donnell Middle School",69,100,56,100,14.5
2005,02850000,02850505,"Stoughton High",83.2,95.9,71.6,96.4,14.8
2005,02870000,02870000,Sturbridge,67.2,100,54.8,99.6,12.7
2005,02870000,02870005,"Burgess Elementary",67.2,100,54.8,99.6,12.7
2005,02880000,02880000,Sudbury,220.6,99.2,166.8,98.9,14.6
2005,02880000,02880010,"Josiah Haynes",32.8,97,23.9,95.8,13.6
2005,02880000,02880015,"Israel Loring School",38.1,100,29.8,100,15.8
2005,02880000,02880025,"General John Nixon Elem",33.4,100,26.5,100,14.7
2005,02880000,02880030,"Peter Noyes",42.6,100,33.3,100,15.7
2005,02880000,02880305,"Ephraim Curtis Middle",73.6,98.9,53.4,98.5,13.7
2005,02890000,02890000,Sunderland,24.5,100,20.4,100,10
2005,02890000,02890005,"Sunderland Elementary",24.5,100,20.4,100,10
2005,02900000,02900000,Sutton,126.8,96.5,100.8,96.5,13.2
2005,02900000,02900003,"Sutton Early Learning",24,100,20.4,100,12.1
2005,02900000,02900005,"Sutton Elementary",37.8,100,30.6,100,14.6
2005,02900000,02900305,"Sutton Middle School",30.6,88.6,23.4,89.3,14.4
2005,02900000,02900510,"Sutton High School",34.4,97.1,26.4,96.2,11.5
2005,02910000,02910000,Swampscott,184.2,97,143.1,95.8,13.1
2005,02910000,02910005,Clarke,18.4,100,14.5,100,12.6
2005,02910000,02910010,Hadley,30.6,100,20.3,100,9.4
2005,02910000,02910015,Machon,14.8,100,11.2,94.1,12.2
2005,02910000,02910020,Stanley,21,83,17.1,80.6,15.1
2005,02910000,02910305,"Swampscott Middle",40.6,99.5,34.1,99.4,13.8
2005,02910000,02910505,"Swampscott High",58.8,96.9,45.8,96.1,14.2
2005,02920000,02920000,Swansea,174.8,95.9,139.6,95.1,12
2005,02920000,02920006,"Elizabeth S Brown",19.8,100,16.2,95.1,12.7
2005,02920000,02920015,Gardner,20.2,100,16.4,100,11.8
2005,02920000,02920017,"Mark G Hoyle Elem",23,99.1,17.9,98.9,10.2
2005,02920000,02920020,"Joseph G Luther",19,99,15.6,97.4,12.8
2005,02920000,02920305,"Joseph Case Jr High",41.3,97.6,32.8,97,12.1
2005,02920000,02920505,"Joseph Case High",51.6,88.7,40.7,89.2,12.1
2005,02930000,02930000,Taunton,505,98.2,407.8,97.9,16.6
2005,02930000,02930003,"Summer Street School",4.2,100,4,100,22.6
2005,02930000,02930005,"Caleb Barnum",11.6,96.6,9,100,19.3
2005,02930000,02930007,"Edmund Hatch Bennett",21.3,100,19.8,100,19.4
2005,02930000,02930008,"Joseph C Chamberlain",28.5,100,25.7,100,18.6
2005,02930000,02930010,"East Taunton Elem",33.7,100,31.2,100,17.5
2005,02930000,02930027,"Elizabeth Pole",25.8,96.1,20,95,14.9
2005,02930000,02930035,Hopewell,19,100,14.7,100,19.9
2005,02930000,02930042,"Joseph H Martin",49.5,98,41.5,95.2,15.5
2005,02930000,02930045,"Lowell M Maxham",15,95.6,10.7,96.9,15
2005,02930000,02930050,"James L Mulcahey",42,92.9,34,91.2,14
2005,02930000,02930056,"Edward F Leddy",14.5,97.7,9.7,96.6,13.8
2005,02930000,02930057,"H H Galligan",21.7,100,14.7,100,13.3
2005,02930000,02930065,Walker,19.1,100,14.7,100,10.3
2005,02930000,02930305,"John F Parker Middle",37,97.3,29.5,96.6,13.8
2005,02930000,02930315,"Benjamin Friedman Middle",55.4,99.1,47.5,99,17
2005,02930000,02930505,"Taunton High",106.8,98.8,81.3,99.3,19.2
2005,02950000,02950000,Tewksbury,277.5,99.6,244,99.6,17.4
2005,02950000,02950001,"L F Dewing",32.4,100,30.8,100,21.5
2005,02950000,02950002,"Center School",4,100,3,100,28.3
2005,02950000,02950010,Heath-Brook,28.4,100,26.3,100,16.7
2005,02950000,02950020,"North Street",21.6,100,20.2,100,18.8
2005,02950000,02950023,"John F. Ryan",53.1,100,46.4,100,15.7
2005,02950000,02950025,"Louise Davy Trahan",20.6,95.2,19.2,94.8,16.7
2005,02950000,02950305,"John W. Wynn Middle",48.6,100,42.3,100,16.7
2005,02950000,02950505,"Tewksbury Memorial High",68.8,100,55.8,100,16.9
2005,02960000,02960000,Tisbury,34,93.2,27.5,91.6,9.2
2005,02960000,02960005,"Tisbury Elementary",34,93.2,27.5,91.6,9.2
2005,02980000,02980000,Topsfield,58,95.9,49.6,96.6,12.7
2005,02980000,02980005,"Proctor Elementary",27,99.6,22.8,100,11.6
2005,02980000,02980010,"Steward Elementary",31,92.6,26.9,93.7,13.6
2005,03000000,03000000,Truro,14.9,100,12.2,100,7.7
2005,03000000,03000005,"Truro Central",14.9,100,12.2,100,7.7
2005,03010000,03010000,Tyngsborough,162.8,83.1,117.7,87.9,14
2005,03010000,03010015,"Tyngsborough ECC",14.3,93,6.8,100,17
2005,03010000,03010020,"Tyngsborough Elementary",59.5,90.8,45,95.6,15.1
2005,03010000,03010305,"Tyngsborough Middle",36,86,27.8,82.2,13.5
2005,03010000,03010505,"Tyngsborough High School",53,69.9,38.1,80.8,12.4
2005,03040000,03040000,Uxbridge,160.4,95.5,123.7,80.4,13.3
2005,03040000,03040005,"Earl D Taft",67.4,93.8,53.7,94,13.6
2005,03040000,03040015,"Whitin Intermediate",47,100,36,44.4,14.6
2005,03040000,03040505,"Uxbridge High",46,93.5,34,97.1,11.5
2005,03050000,03050000,Wakefield,258.7,96.7,215.9,62.2,13.5
2005,03050000,03050005,Dolbeare,37.7,97.6,31.4,77.1,12.8
2005,03050000,03050015,"Woodville School",33.4,99.4,29,70.3,14.1
2005,03050000,03050020,Greenwood,21,90.5,17.2,36.1,12.2
2005,03050000,03050040,Walton,11.9,100,10.8,79.2,13.9
2005,03050000,03050310,"Galvin Middle School",78.7,99.4,67.7,71.2,14
2005,03050000,03050505,"Wakefield Memorial High",76,93.4,59.8,44.8,13.3
2005,03060000,03060000,Wales,12.3,90.2,10.6,86.8,15
2005,03060000,03060005,"Wales Elementary",12.3,90.2,10.6,86.8,15
2005,03070000,03070000,Walpole,264.6,93.4,217.6,90.9,14.3
2005,03070000,03070005,"Elm Street School",34.4,94.2,30.2,93.4,15.1
2005,03070000,03070010,Boyden,25.9,100,21.7,100,14.9
2005,03070000,03070015,Fisher,33,97,29.8,93.3,13.5
2005,03070000,03070018,"Old Post Road",29.7,98.7,22.9,88.7,16.1
2005,03070000,03070305,"Bird Middle",34.1,100,29.1,98.6,13
2005,03070000,03070310,"Eleanor N Johnson Middle",34.5,97.1,25.5,96.9,13.6
2005,03070000,03070505,"Walpole High",73,82.2,58.4,79.5,14.3
2005,03080000,03080000,Waltham,436.8,99.1,352.6,98.4,10.7
2005,03080000,03080005,"William F. Stanley Elementary School",42.5,100,34.5,100,10.6
2005,03080000,03080010,"Jonathan Bright Elementary School",11.3,100,10.1,100,11.2
2005,03080000,03080032,"Douglas MacArthur Elementary School",30.1,100,23.5,100,11.1
2005,03080000,03080040,"Northeast Elementary School",37.5,100,32.3,99.8,11.4
2005,03080000,03080050,"Thomas R Plympton Elementary School",26.9,100,19.2,87.2,10.9
2005,03080000,03080060,"James Fitzgerald Elementary School",19,100,16.2,100,12.4
2005,03080000,03080065,"Henry Whittemore Elementary School",25.1,100,21.9,100,11.3
2005,03080000,03080404,"John F Kennedy Middle",53.7,100,45.6,100,8.7
2005,03080000,03080415,"John W. McDevitt Middle School",55.9,100,44.5,100,10.8
2005,03080000,03080505,"Waltham Sr High",135.1,97,105,97.1,10.7
2005,03090000,03090000,Ware,89.6,94.2,76.5,85.4,13.8
2005,03090000,03090020,"Stanley M Koziol Elem Sch",29.4,100,27,100,17.6
2005,03090000,03090305,"Ware Middle School",29.6,93.2,26,84.6,10.3
2005,03090000,03090505,"Ware High",30.6,89.5,23.5,69.4,13.6
2005,03100000,03100000,Wareham,239.6,95.3,200.3,94.3,14.3
2005,03100000,03100003,"John William Decas",48.5,95.9,43.1,95.4,14.7
2005,03100000,03100017,"Minot Forest",36.9,100,30.5,100,13.3
2005,03100000,03100020,"Ethel E Hammond",11.1,100,10.1,100,15
2005,03100000,03100025,"East Wareham Elem",9.1,100,7.3,100,17.9
2005,03100000,03100030,"West Wareham School",3.2,68.5,3.1,67.4,23.7
2005,03100000,03100305,"Wareham Middle",59,93.6,52,92.3,14.2
2005,03100000,03100505,"Wareham Senior High",71.8,93.6,54.2,91.9,13.6
2005,03140000,03140000,Watertown,218.1,98.2,174.8,98.3,11
2005,03140000,03140015,Cunniff,24.5,91.9,20.5,90.3,11.1
2005,03140000,03140020,Hosmer,48.8,98,43.8,97.7,10.2
2005,03140000,03140025,"James Russell Lowell",34.3,100,29.8,100,10.7
2005,03140000,03140305,"Watertown Middle",49,100,35,100,10.6
2005,03140000,03140505,"Watertown High",61.4,98.4,45.6,100,12
2005,03150000,03150000,Wayland,209.5,96.2,170,96.3,14
2005,03150000,03150005,"Claypit Hill School",36.9,98.2,28.5,94.2,15.8
2005,03150000,03150015,"Happy Hollow School",25.3,98,22.9,100,14.5
2005,03150000,03150020,"Loker School",25.5,100,19.3,100,14.4
2005,03150000,03150305,"Wayland Middle School",57.3,88.1,45.1,89.8,12.6
2005,03150000,03150505,"Wayland High School",64.5,100,54.2,100,13.9
2005,03160000,03160000,Webster,139.3,97.9,100.2,98,13.3
2005,03160000,03160015,"Park Avenue Elementary",32,100,26,100,13.2
2005,03160000,03160305,"Anthony J Sitkowski",42.6,100,31,100,13.2
2005,03160000,03160505,"Bartlett Jr Sr High Sch",64.7,95.4,43.2,95.4,13.3
2005,03170000,03170000,Wellesley,336.3,78.4,263.5,77.2,13.1
2005,03170000,03170005,"Katharine Lee Bates",25.8,74.5,20.8,71.8,13.3
2005,03170000,03170015,"Joseph E Fiske",24.5,79,19.8,80.1,13.2
2005,03170000,03170020,"John D Hardy",22.9,61,17.6,55.5,11.9
2005,03170000,03170025,Hunnewell,22.9,70.5,18.2,72.3,13.2
2005,03170000,03170045,Schofield,25.4,82.3,20.9,84.2,13.9
2005,03170000,03170048,"Sprague Elementary School",28,91.3,20.9,96.9,12.5
2005,03170000,03170050,"Ernest F Upham",20,86,14.9,84.5,12.8
2005,03170000,03170305,"Wellesley Middle",78.6,85.6,61.5,83.7,13.6
2005,03170000,03170505,"Wellesley Sr High",88.4,72.8,69,69.2,12.8
2005,03180000,03180000,Wellfleet,19.5,97.8,14.7,100,7.2
2005,03180000,03180005,"Wellfleet Elementary",19.5,97.8,14.7,100,7.2
2005,03210000,03210000,Westborough,272.2,96.7,238.7,96.4,12.9
2005,03210000,03210005,"J Harding Armstrong",32.4,100,28.9,100,12.2
2005,03210000,03210010,"Annie E Fales",25.7,100,22.7,100,11.7
2005,03210000,03210025,"Elsie A Hastings Elem",32.7,96.9,28.7,96.5,11.8
2005,03210000,03210045,"Mill Pond School",59.2,100,53.6,100,13.1
2005,03210000,03210305,"Sarah W Gibbons Middle",45.4,94.3,40.8,94.1,12.9
2005,03210000,03210505,"Westborough High",76.8,93.1,64,91.7,13.9
