YEAR,ORG_CODE,EET_GRP_CD,TOTAL_N,Total_Evaluated,Evaluated_per,EX_PER,P_PER,NI_PER,UN_PER
2013,00350374,NPT,3,3,100,,,,
2013,00350375,AS,71,66,92.957746,15.151515,78.787879,4.545455,1.515152
2013,00350375,ADS,4,4,100,,,,
2013,00350375,NAS,66,61,92.424242,16.393443,77.04918,4.918033,1.639344
2013,00350375,TE,64,59,92.1875,15.254237,77.966102,5.084746,1.694915
2013,00350375,PTS,46,45,97.826087,15.555556,77.777778,4.444444,2.222222
2013,00350375,NPT,17,13,76.470588,7.692308,84.615385,7.692308,0
2013,00350376,AS,41,3,7.317073,,,,
2013,00350376,ADS,2,0,0,,,,
2013,00350376,NAS,38,2,5.263158,,,,
2013,00350376,TE,36,2,5.555556,,,,
2013,00350376,PTS,26,1,3.846154,,,,
2013,00350376,NPT,10,1,10,,,,
2013,00350377,AS,36,29,80.555556,27.586207,58.62069,13.793103,0
2013,00350377,ADS,4,2,50,,,,
2013,00350377,NAS,31,26,83.870968,26.923077,57.692308,15.384615,0
2013,00350377,TE,30,25,83.333333,28,56,16,0
2013,00350377,PTS,26,21,80.769231,23.809524,61.904762,14.285714,0
2013,00350377,NPT,4,4,100,,,,
2013,00350378,AS,51,49,96.078431,6.122449,89.795918,2.040816,2.040816
2013,00350378,ADS,2,2,100,,,,
2013,00350378,NAS,48,46,95.833333,4.347826,93.478261,2.173913,0
2013,00350378,TE,43,41,95.348837,4.878049,92.682927,2.439024,0
2013,00350378,PTS,38,38,100,5.263158,92.105263,2.631579,0
2013,00350378,NPT,5,3,60,,,,
2013,00350380,AS,46,42,91.304348,11.904762,80.952381,7.142857,0
2013,00350380,ADS,2,1,50,,,,
2013,00350380,NAS,44,41,93.181818,12.195122,80.487805,7.317073,0
2013,00350380,TE,41,39,95.121951,12.820513,79.487179,7.692308,0
2013,00350380,PTS,23,21,91.304348,14.285714,85.714286,0,0
2013,00350380,NPT,18,18,100,11.111111,72.222222,16.666667,0
2013,00350382,AS,15,14,93.333333,,,,
2013,00350382,ADS,1,0,0,,,,
2013,00350382,NAS,14,14,100,,,,
2013,00350382,TE,14,14,100,,,,
2013,00350382,PTS,11,11,100,,,,
2013,00350382,NPT,3,3,100,,,,
2013,00350383,AS,61,52,85.245902,1.923077,86.538462,11.538462,0
2013,00350383,ADS,1,1,100,,,,
2013,00350383,NAS,59,50,84.745763,2,86,12,0
2013,00350383,TE,53,47,88.679245,2.12766,85.106383,12.765957,0
2013,00350383,PTS,20,19,95,5.263158,89.473684,5.263158,0
2013,00350383,NPT,33,28,84.848485,0,82.142857,17.857143,0
2013,00350390,AS,51,48,94.117647,2.083333,89.583333,6.25,2.083333
2013,00350390,ADS,2,1,50,,,,
2013,00350390,NAS,48,46,95.833333,2.173913,89.130435,6.521739,2.173913
2013,00350390,TE,46,44,95.652174,2.272727,88.636364,6.818182,2.272727
2013,00350390,PTS,19,19,100,5.263158,84.210526,10.526316,0
2013,00350390,NPT,27,25,92.592593,0,92,4,4
2013,00350413,AS,8,8,100,,,,
2013,00350413,ADS,1,1,100,,,,
2013,00350413,NAS,7,7,100,,,,
2013,00350413,TE,6,6,100,,,,
2013,00350413,PTS,5,5,100,,,,
2013,00350413,NPT,1,1,100,,,,
2013,00350426,AS,39,25,64.102564,8,60,28,4
2013,00350426,ADS,3,1,33.333333,,,,
2013,00350426,NAS,36,24,66.666667,8.333333,58.333333,29.166667,4.166667
2013,00350426,TE,33,24,72.727273,8.333333,58.333333,29.166667,4.166667
2013,00350426,PTS,15,10,66.666667,0,60,30,10
2013,00350426,NPT,18,14,77.777778,14.285714,57.142857,28.571429,0
2013,00350430,AS,49,42,85.714286,19.047619,76.190476,2.380952,2.380952
2013,00350430,ADS,1,1,100,,,,
2013,00350430,NAS,47,40,85.106383,17.5,80,2.5,0
2013,00350430,TE,44,39,88.636364,17.948718,79.487179,2.564103,0
2013,00350430,PTS,38,37,97.368421,18.918919,78.378378,2.702703,0
2013,00350430,NPT,5,2,40,,,,
2013,00350445,AS,46,44,95.652174,13.636364,77.272727,6.818182,2.272727
2013,00350445,ADS,1,1,100,,,,
2013,00350445,NAS,43,41,95.348837,12.195122,80.487805,4.878049,2.439024
2013,00350445,TE,41,39,95.121951,10.25641,82.051282,5.128205,2.564103
2013,00350445,PTS,31,30,96.774194,10,83.333333,3.333333,3.333333
2013,00350445,NPT,9,8,88.888889,0,87.5,12.5,0
2013,00350470,AS,53,51,96.226415,3.921569,92.156863,1.960784,1.960784
2013,00350470,ADS,2,2,100,,,,
2013,00350470,NAS,51,49,96.078431,4.081633,91.836735,2.040816,2.040816
2013,00350470,TE,51,49,96.078431,4.081633,91.836735,2.040816,2.040816
2013,00350470,PTS,48,47,97.916667,4.255319,91.489362,2.12766,2.12766
2013,00350470,NPT,3,2,66.666667,,,,
2013,00350485,AS,58,31,53.448276,12.903226,70.967742,16.129032,0
2013,00350485,ADS,1,0,0,,,,
2013,00350485,NAS,56,30,53.571429,10,73.333333,16.666667,0
2013,00350485,TE,55,29,52.727273,6.896552,75.862069,17.241379,0
2013,00350485,PTS,42,24,57.142857,8.333333,70.833333,20.833333,0
2013,00350485,NPT,13,5,38.461538,,,,
2013,00350505,AS,92,75,81.521739,22.666667,65.333333,8,4
2013,00350505,ADS,2,2,100,,,,
2013,00350505,NAS,90,73,81.111111,23.287671,65.753425,6.849315,4.109589
2013,00350505,TE,85,69,81.176471,23.188406,66.666667,5.797101,4.347826
2013,00350505,PTS,62,54,87.096774,29.62963,64.814815,1.851852,3.703704
2013,00350505,NPT,19,12,63.157895,0,75,16.666667,8.333333
2013,00350507,AS,41,28,68.292683,3.571429,82.142857,14.285714,0
2013,00350507,ADS,1,1,100,,,,
2013,00350507,NAS,40,27,67.5,3.703704,81.481481,14.814815,0
2013,00350507,TE,39,27,69.230769,3.703704,81.481481,14.814815,0
2013,00350507,PTS,25,16,64,6.25,93.75,0,0
2013,00350507,NPT,14,11,78.571429,0,63.636364,36.363636,0
2013,00350515,AS,85,80,94.117647,7.5,85,3.75,3.75
2013,00350515,ADS,3,3,100,,,,
2013,00350515,NAS,81,76,93.82716,5.263158,86.842105,3.947368,3.947368
2013,00350515,TE,78,74,94.871795,5.405405,86.486486,4.054054,4.054054
2013,00350515,PTS,57,55,96.491228,5.454545,83.636364,5.454545,5.454545
2013,00350515,NPT,19,17,89.473684,5.882353,94.117647,0,0
2013,00350518,AS,10,5,50,,,,
2013,00350518,ADS,2,1,50,,,,
2013,00350518,NAS,8,4,50,,,,
2013,00350518,TE,8,4,50,,,,
2013,00350518,PTS,8,4,50,,,,
2013,00350518,NPT,0,0,0,,,,
2013,00350522,AS,53,47,88.679245,0,85.106383,14.893617,0
2013,00350522,ADS,2,2,100,,,,
2013,00350522,NAS,51,45,88.235294,0,84.444444,15.555556,0
2013,00350522,TE,49,43,87.755102,0,83.72093,16.27907,0
2013,00350522,PTS,36,34,94.444444,0,88.235294,11.764706,0
2013,00350522,NPT,12,8,66.666667,0,62.5,37.5,0
2013,00350525,AS,59,56,94.915254,3.571429,92.857143,3.571429,0
2013,00350525,ADS,4,4,100,,,,
2013,00350525,NAS,54,51,94.444444,3.921569,92.156863,3.921569,0
2013,00350525,TE,50,47,94,4.255319,91.489362,4.255319,0
2013,00350525,PTS,18,18,100,11.111111,83.333333,5.555556,0
2013,00350525,NPT,29,26,89.655172,0,96.153846,3.846154,0
2013,00350530,AS,113,100,88.495575,1,95,2,2
2013,00350530,ADS,2,1,50,,,,
2013,00350530,NAS,111,99,89.189189,1.010101,94.949495,2.020202,2.020202
2013,00350530,TE,105,93,88.571429,1.075269,94.623656,2.150538,2.150538
2013,00350530,PTS,92,87,94.565217,1.149425,94.252874,2.298851,2.298851
2013,00350530,NPT,11,4,36.363636,,,,
2013,00350535,AS,75,72,96,8.333333,80.555556,6.944444,4.166667
2013,00350535,ADS,3,2,66.666667,,,,
2013,00350535,NAS,73,70,95.890411,8.571429,81.428571,5.714286,4.285714
2013,00350535,TE,64,63,98.4375,9.52381,80.952381,4.761905,4.761905
2013,00350535,PTS,25,25,100,16,76,4,4
2013,00350535,NPT,35,35,100,5.714286,82.857143,5.714286,5.714286
2013,00350537,AS,139,84,60.431655,11.904762,76.190476,5.952381,5.952381
2013,00350537,ADS,3,1,33.333333,,,,
2013,00350537,NAS,135,82,60.740741,12.195122,75.609756,6.097561,6.097561
2013,00350537,TE,129,76,58.914729,11.842105,75,6.578947,6.578947
2013,00350537,PTS,95,56,58.947368,14.285714,73.214286,3.571429,8.928571
2013,00350537,NPT,32,20,62.5,5,80,15,0
2013,00350540,AS,24,23,95.833333,78.26087,17.391304,4.347826,0
2013,00350540,ADS,1,1,100,,,,
2013,00350540,NAS,23,22,95.652174,77.272727,18.181818,4.545455,0
2013,00350540,TE,23,22,95.652174,77.272727,18.181818,4.545455,0
2013,00350540,PTS,19,19,100,78.947368,21.052632,0,0
2013,00350540,NPT,3,2,66.666667,,,,
2013,00350541,AS,24,23,95.833333,0,86.956522,13.043478,0
2013,00350541,ADS,1,1,100,,,,
2013,00350541,NAS,24,23,95.833333,0,86.956522,13.043478,0
2013,00350541,TE,23,23,100,0,86.956522,13.043478,0
2013,00350541,PTS,13,13,100,,,,
2013,00350541,NPT,9,9,100,0,77.777778,22.222222,0
2013,00350542,AS,24,22,91.666667,22.727273,68.181818,9.090909,0
2013,00350542,ADS,1,1,100,,,,
2013,00350542,NAS,24,22,91.666667,22.727273,68.181818,9.090909,0
2013,00350542,TE,24,22,91.666667,22.727273,68.181818,9.090909,0
2013,00350542,PTS,15,15,100,26.666667,66.666667,6.666667,0
2013,00350542,NPT,7,6,85.714286,0,83.333333,16.666667,0
2013,00350543,AS,12,11,91.666667,,,,
2013,00350543,ADS,1,1,100,,,,
2013,00350543,NAS,11,10,90.909091,,,,
2013,00350543,TE,10,9,90,,,,
2013,00350543,PTS,8,8,100,,,,
2013,00350543,NPT,2,1,50,,,,
2013,00350545,AS,104,96,92.307692,16.666667,75,7.291667,1.041667
2013,00350545,ADS,2,2,100,,,,
2013,00350545,NAS,103,95,92.23301,16.842105,74.736842,7.368421,1.052632
2013,00350545,TE,100,92,92,17.391304,73.913043,7.608696,1.086957
2013,00350545,PTS,80,76,95,17.105263,75,6.578947,1.315789
2013,00350545,NPT,16,13,81.25,15.384615,69.230769,15.384615,0
2013,00350546,AS,52,41,78.846154,12.195122,85.365854,2.439024,0
2013,00350546,ADS,2,0,0,,,,
2013,00350546,NAS,49,40,81.632653,12.5,85,2.5,0
2013,00350546,TE,47,38,80.851064,13.157895,84.210526,2.631579,0
2013,00350546,PTS,25,23,92,21.73913,78.26087,0,0
2013,00350546,NPT,19,12,63.157895,0,91.666667,8.333333,0
2013,00350548,AS,21,21,100,23.809524,57.142857,14.285714,4.761905
2013,00350548,ADS,1,1,100,,,,
2013,00350548,NAS,21,21,100,23.809524,57.142857,14.285714,4.761905
2013,00350548,TE,19,19,100,26.315789,57.894737,10.526316,5.263158
2013,00350548,PTS,14,14,100,35.714286,42.857143,14.285714,7.142857
2013,00350548,NPT,4,4,100,,,,
2013,00350549,AS,8,8,100,12.5,75,12.5,0
2013,00350549,ADS,1,1,100,,,,
2013,00350549,NAS,8,8,100,12.5,75,12.5,0
2013,00350549,TE,7,7,100,14.285714,71.428571,14.285714,0
2013,00350549,PTS,2,2,100,,,,
2013,00350549,NPT,4,4,100,,,,
2013,00350558,AS,45,45,100,20,62.222222,17.777778,0
2013,00350558,ADS,1,1,100,,,,
2013,00350558,NAS,45,45,100,20,62.222222,17.777778,0
2013,00350558,TE,44,44,100,18.181818,63.636364,18.181818,0
2013,00350558,PTS,29,29,100,17.241379,68.965517,13.793103,0
2013,00350558,NPT,11,11,100,9.090909,63.636364,27.272727,0
2013,00350560,AS,136,129,94.852941,26.356589,69.767442,3.875969,0
2013,00350560,ADS,5,5,100,,,,
2013,00350560,NAS,131,124,94.656489,24.193548,71.774194,4.032258,0
2013,00350560,TE,118,112,94.915254,18.75,76.785714,4.464286,0
2013,00350560,PTS,101,98,97.029703,19.387755,75.510204,5.102041,0
2013,00350560,NPT,16,13,81.25,7.692308,92.307692,0,0
2013,00350565,AS,44,25,56.818182,8,92,0,0
2013,00350565,ADS,2,2,100,,,,
2013,00350565,NAS,42,23,54.761905,8.695652,91.304348,0,0
2013,00350565,TE,39,21,53.846154,4.761905,95.238095,0,0
2013,00350565,PTS,23,6,26.086957,,,,
2013,00350565,NPT,14,14,100,,,,
2013,00350575,AS,94,50,53.191489,28,72,0,0
2013,00350575,ADS,4,3,75,,,,
2013,00350575,NAS,90,47,52.222222,29.787234,70.212766,0,0
2013,00350575,TE,84,46,54.761905,30.434783,69.565217,0,0
2013,00350575,PTS,69,41,59.42029,34.146341,65.853659,0,0
2013,00350575,NPT,15,5,33.333333,,,,
2013,00350579,AS,44,37,84.090909,32.432432,54.054054,8.108108,5.405405
2013,00350579,ADS,1,1,100,,,,
2013,00350579,NAS,43,36,83.72093,33.333333,52.777778,8.333333,5.555556
2013,00350579,TE,42,35,83.333333,31.428571,54.285714,8.571429,5.714286
2013,00350579,PTS,30,28,93.333333,35.714286,50,10.714286,3.571429
2013,00350579,NPT,9,5,55.555556,,,,
2013,00350581,AS,39,35,89.74359,0,88.571429,8.571429,2.857143
2013,00350581,ADS,1,1,100,,,,
2013,00350581,NAS,39,35,89.74359,0,88.571429,8.571429,2.857143
2013,00350581,TE,38,34,89.473684,0,88.235294,8.823529,2.941176
2013,00350581,PTS,30,29,96.666667,0,86.206897,10.344828,3.448276
2013,00350581,NPT,5,2,40,,,,
2013,00350651,AS,32,31,96.875,6.451613,67.741935,22.580645,3.225806
2013,00350651,ADS,2,2,100,,,,
2013,00350651,NAS,29,28,96.551724,7.142857,64.285714,25,3.571429
2013,00350651,TE,27,26,96.296296,3.846154,65.384615,26.923077,3.846154
2013,00350651,PTS,24,23,95.833333,4.347826,60.869565,30.434783,4.347826
2013,00350651,NPT,2,2,100,,,,
2013,00350655,AS,18,18,100,33.333333,55.555556,11.111111,0
2013,00350655,ADS,1,1,100,,,,
2013,00350655,NAS,17,17,100,35.294118,52.941176,11.764706,0
2013,00350655,TE,15,15,100,33.333333,53.333333,13.333333,0
2013,00350655,PTS,6,6,100,33.333333,50,16.666667,0
2013,00350655,NPT,8,8,100,37.5,50,12.5,0
2013,00350656,AS,62,54,87.096774,5.555556,88.888889,1.851852,3.703704
2013,00350656,ADS,4,3,75,,,,
2013,00350656,NAS,57,50,87.719298,6,88,2,4
2013,00350656,TE,56,49,87.5,6.122449,87.755102,2.040816,4.081633
2013,00350656,PTS,41,36,87.804878,8.333333,86.111111,0,5.555556
2013,00350656,NPT,15,13,86.666667,0,92.307692,7.692308,0
2013,00350657,AS,102,87,85.294118,28.735632,70.114943,1.149425,0
2013,00350657,ADS,1,1,100,,,,
2013,00350657,NAS,100,85,85,28.235294,70.588235,1.176471,0
2013,00350657,TE,98,83,84.693878,26.506024,72.289157,1.204819,0
2013,00350657,PTS,53,51,96.226415,33.333333,66.666667,0,0
2013,00350657,NPT,38,26,68.421053,19.230769,76.923077,3.846154,0
2013,00350658,AS,55,53,96.363636,13.207547,86.792453,0,0
2013,00350658,ADS,2,2,100,,,,
2013,00350658,NAS,53,51,96.226415,13.72549,86.27451,0,0
2013,00350658,TE,48,46,95.833333,13.043478,86.956522,0,0
2013,00350658,PTS,40,40,100,15,85,0,0
2013,00350658,NPT,7,5,71.428571,,,,
2013,00350690,AS,35,32,91.428571,15.625,84.375,0,0
2013,00350690,ADS,3,2,66.666667,,,,
2013,00350690,NAS,31,29,93.548387,17.241379,82.758621,0,0
2013,00350690,TE,28,27,96.428571,18.518519,81.481481,0,0
2013,00350690,PTS,22,22,100,18.181818,81.818182,0,0
2013,00350690,NPT,6,5,83.333333,,,,
2013,00350691,AS,28,20,71.428571,15,85,0,0
2013,00350691,ADS,1,0,0,,,,
2013,00350691,NAS,27,20,74.074074,15,85,0,0
2013,00350691,TE,26,20,76.923077,15,85,0,0
2013,00350691,PTS,19,17,89.473684,17.647059,82.352941,0,0
2013,00350691,NPT,7,3,42.857143,,,,
2013,00350750,AS,54,54,100,18.518519,74.074074,5.555556,1.851852
2013,00350750,ADS,2,2,100,,,,
2013,00350750,NAS,50,50,100,20,72,6,2
2013,00350750,TE,46,46,100,19.565217,71.73913,6.521739,2.173913
2013,00350750,PTS,31,31,100,25.806452,67.741935,3.225806,3.225806
2013,00350750,NPT,14,14,100,0,85.714286,14.285714,0
2013,00360000,AS,179,96,53.631285,0,95.833333,4.166667,0
2013,00360000,ADS,12,0,0,,,,
2013,00360000,PR,4,0,0,,,,
2013,00360000,NAS,167,96,57.48503,0,95.833333,4.166667,0
2013,00360000,TE,148,86,58.108108,0,95.348837,4.651163,0
2013,00360000,PTS,119,57,47.89916,0,94.736842,5.263158,0
2013,00360000,NPT,29,29,100,,,,
2013,00360005,AS,36,23,63.888889,,,,
2013,00360005,ADS,1,0,0,,,,
2013,00360005,NAS,35,23,65.714286,,,,
2013,00360005,TE,32,22,68.75,,,,
2013,00360005,PTS,24,14,58.333333,,,,
2013,00360005,NPT,8,8,100,,,,
2013,00360010,AS,30,17,56.666667,,,,
2013,00360010,ADS,2,0,0,,,,
2013,00360010,NAS,28,17,60.714286,,,,
2013,00360010,TE,26,16,61.538462,,,,
2013,00360010,PTS,21,11,52.380952,,,,
2013,00360010,NPT,5,5,100,,,,
2013,00360325,AS,58,32,55.172414,,,,
2013,00360325,ADS,2,0,0,,,,
2013,00360325,NAS,56,32,57.142857,,,,
2013,00360325,TE,49,28,57.142857,,,,
2013,00360325,PTS,41,20,48.780488,,,,
2013,00360325,NPT,8,8,100,,,,
2013,00360505,AS,53,26,49.056604,0,84.615385,15.384615,0
2013,00360505,ADS,3,0,0,,,,
2013,00360505,NAS,50,26,52,0,84.615385,15.384615,0
2013,00360505,TE,43,22,51.162791,0,81.818182,18.181818,0
2013,00360505,PTS,35,14,40,0,78.571429,21.428571,0
2013,00360505,NPT,8,8,100,,,,
2013,00370000,AS,45,45,100,0,93.333333,6.666667,0
2013,00370000,ADS,4,4,100,,,,
2013,00370000,PR,1,1,100,,,,
2013,00370000,NAS,41,41,100,0,92.682927,7.317073,0
2013,00370000,TE,37,37,100,0,91.891892,8.108108,0
2013,00370000,PTS,31,31,100,0,93.548387,6.451613,0
2013,00370000,NPT,6,6,100,,,,
2013,00370005,AS,43,43,100,0,93.023256,6.976744,0
2013,00370005,ADS,2,2,100,,,,
2013,00370005,NAS,41,41,100,0,92.682927,7.317073,0
2013,00370005,TE,37,37,100,0,91.891892,8.108108,0
2013,00370005,PTS,31,31,100,0,93.548387,6.451613,0
2013,00370005,NPT,6,6,100,,,,
2013,00380000,AS,NA,NA,NA,NA,NA,NA,NA
2013,00380000,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00380000,PR,NA,NA,NA,NA,NA,NA,NA
2013,00380000,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00380000,TE,NA,NA,NA,NA,NA,NA,NA
2013,00380000,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00380000,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00380005,AS,NA,NA,NA,NA,NA,NA,NA
2013,00380005,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00380005,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00380005,TE,NA,NA,NA,NA,NA,NA,NA
2013,00380005,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00380005,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00380013,AS,NA,NA,NA,NA,NA,NA,NA
2013,00380013,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00380013,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00380013,TE,NA,NA,NA,NA,NA,NA,NA
2013,00380013,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00380013,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00390000,AS,NA,NA,NA,NA,NA,NA,NA
2013,00390000,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00390000,PR,NA,NA,NA,NA,NA,NA,NA
2013,00390000,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00390000,TE,NA,NA,NA,NA,NA,NA,NA
2013,00390000,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00390000,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00390005,AS,NA,NA,NA,NA,NA,NA,NA
2013,00390005,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00390005,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00390005,TE,NA,NA,NA,NA,NA,NA,NA
2013,00390005,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00390005,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00400000,AS,489,257,52.556237,2.723735,94.941634,1.945525,0.389105
2013,00400000,ADS,33,16,48.484848,25,75,0,0
2013,00400000,PR,9,9,100,44.444444,55.555556,0,0
2013,00400000,NAS,462,246,53.246753,1.219512,96.341463,2.03252,0.406504
2013,00400000,TE,408,223,54.656863,1.345291,96.412556,1.793722,0.44843
2013,00400000,PTS,336,159,47.321429,1.886792,96.855346,1.257862,0
2013,00400000,NPT,70,62,88.571429,0,95.16129,3.225806,1.612903
2013,00400005,AS,46,26,56.521739,3.846154,96.153846,0,0
2013,00400005,ADS,1,1,100,,,,
2013,00400005,NAS,45,25,55.555556,,,,
2013,00400005,TE,39,21,53.846154,,,,
2013,00400005,PTS,31,13,41.935484,,,,
2013,00400005,NPT,7,7,100,,,,
2013,00400015,AS,39,27,69.230769,0,96.296296,0,3.703704
2013,00400015,ADS,1,1,100,,,,
2013,00400015,NAS,38,26,68.421053,0,96.153846,0,3.846154
2013,00400015,TE,35,23,65.714286,0,95.652174,0,4.347826
2013,00400015,PTS,24,14,58.333333,,,,
2013,00400015,NPT,10,8,80,0,87.5,0,12.5
2013,00400020,AS,40,25,62.5,4,92,0,4
2013,00400020,ADS,1,1,100,,,,
2013,00400020,NAS,39,24,61.538462,0,95.833333,0,4.166667
2013,00400020,TE,37,23,62.162162,0,95.652174,0,4.347826
2013,00400020,PTS,27,13,48.148148,,,,
2013,00400020,NPT,9,9,100,,,,
2013,00400025,AS,41,27,65.853659,0,96.296296,0,3.703704
2013,00400025,ADS,1,1,100,,,,
2013,00400025,NAS,40,26,65,0,96.153846,0,3.846154
2013,00400025,TE,37,25,67.567568,0,96,0,4
2013,00400025,PTS,31,19,61.290323,,,,
2013,00400025,NPT,6,6,100,,,,
2013,00400033,AS,44,23,52.272727,0,95.652174,4.347826,0
2013,00400033,ADS,1,1,100,,,,
2013,00400033,NAS,43,22,51.162791,0,95.454545,4.545455,0
2013,00400033,TE,38,20,52.631579,0,95,5,0
2013,00400033,PTS,27,11,40.740741,,,,
2013,00400033,NPT,11,9,81.818182,0,88.888889,11.111111,0
2013,00400050,AS,34,18,52.941176,5.555556,83.333333,5.555556,5.555556
2013,00400050,ADS,1,1,100,,,,
2013,00400050,NAS,33,17,51.515152,0,88.235294,5.882353,5.882353
2013,00400050,TE,31,16,51.612903,0,87.5,6.25,6.25
2013,00400050,PTS,25,10,40,,,,
2013,00400050,NPT,6,6,100,0,66.666667,16.666667,16.666667
2013,00400305,AS,67,20,29.850746,5,95,0,0
2013,00400305,ADS,2,1,50,,,,
2013,00400305,NAS,65,19,29.230769,5.263158,94.736842,0,0
2013,00400305,TE,56,17,30.357143,5.882353,94.117647,0,0
2013,00400305,PTS,51,15,29.411765,6.666667,93.333333,0,0
2013,00400305,NPT,5,2,40,,,,
2013,00400310,AS,59,30,50.847458,6.666667,86.666667,6.666667,0
2013,00400310,ADS,2,1,50,,,,
2013,00400310,NAS,57,29,50.877193,3.448276,89.655172,6.896552,0
2013,00400310,TE,52,29,55.769231,3.448276,89.655172,6.896552,0
2013,00400310,PTS,44,22,50,4.545455,86.363636,9.090909,0
2013,00400310,NPT,8,7,87.5,,,,
2013,00400505,AS,138,79,57.246377,1.265823,96.202532,2.531646,0
2013,00400505,ADS,7,3,42.857143,,,,
2013,00400505,NAS,132,77,58.333333,1.298701,96.103896,2.597403,0
2013,00400505,TE,111,67,60.36036,1.492537,97.014925,1.492537,0
2013,00400505,PTS,93,49,52.688172,2.040816,97.959184,0,0
2013,00400505,NPT,17,17,100,,,,
2013,00410000,AS,59,34,57.627119,5.882353,91.176471,2.941176,0
2013,00410000,ADS,6,5,83.333333,,,,
2013,00410000,PR,2,2,100,,,,
2013,00410000,NAS,53,29,54.716981,6.896552,89.655172,3.448276,0
2013,00410000,TE,48,28,58.333333,7.142857,89.285714,3.571429,0
2013,00410000,PTS,39,20,51.282051,10,90,0,0
2013,00410000,NPT,8,8,100,,,,
2013,00410005,AS,28,18,64.285714,11.111111,88.888889,0,0
2013,00410005,ADS,1,1,100,,,,
2013,00410005,NAS,27,17,62.962963,11.764706,88.235294,0,0
2013,00410005,TE,25,17,68,11.764706,88.235294,0,0
2013,00410005,PTS,21,13,61.904762,15.384615,84.615385,0,0
2013,00410005,NPT,4,4,100,,,,
2013,00410010,AS,31,16,51.612903,0,93.75,6.25,0
2013,00410010,ADS,1,1,100,,,,
2013,00410010,NAS,30,15,50,0,93.333333,6.666667,0
2013,00410010,TE,27,14,51.851852,0,92.857143,7.142857,0
2013,00410010,PTS,20,8,40,,,,
2013,00410010,NPT,6,6,100,,,,
2013,00430000,AS,NA,NA,NA,NA,NA,NA,NA
2013,00430000,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00430000,PR,NA,NA,NA,NA,NA,NA,NA
2013,00430000,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00430000,TE,NA,NA,NA,NA,NA,NA,NA
2013,00430000,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00430000,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00430005,AS,NA,NA,NA,NA,NA,NA,NA
2013,00430005,ADS,NA,NA,NA,NA,NA,NA,NA
2013,00430005,NAS,NA,NA,NA,NA,NA,NA,NA
2013,00430005,TE,NA,NA,NA,NA,NA,NA,NA
2013,00430005,PTS,NA,NA,NA,NA,NA,NA,NA
2013,00430005,NPT,NA,NA,NA,NA,NA,NA,NA
2013,00440000,AS,1422,NI,NI,NI,NI,NI,NI
2013,00440000,ADS,111,NI,NI,NI,NI,NI,NI
2013,00440000,PR,21,NI,NI,NI,NI,NI,NI
2013,00440000,NAS,1328,NI,NI,NI,NI,NI,NI
2013,00440000,TE,1121,NI,NI,NI,NI,NI,NI
2013,00440000,PTS,0,NI,NI,NI,NI,NI,NI
2013,00440000,NPT,0,NI,NI,NI,NI,NI,NI
2013,00440001,AS,69,NI,NI,NI,NI,NI,NI
2013,00440001,ADS,2,NI,NI,NI,NI,NI,NI
2013,00440001,NAS,67,NI,NI,NI,NI,NI,NI
2013,00440001,TE,54,NI,NI,NI,NI,NI,NI
2013,00440001,PTS,0,NI,NI,NI,NI,NI,NI
2013,00440001,NPT,0,NI,NI,NI,NI,NI,NI
2013,00440002,AS,66,NI,NI,NI,NI,NI,NI
2013,00440002,ADS,2,NI,NI,NI,NI,NI,NI
2013,00440002,NAS,64,NI,NI,NI,NI,NI,NI
2013,00440002,TE,50,NI,NI,NI,NI,NI,NI
2013,00440002,PTS,0,NI,NI,NI,NI,NI,NI
2013,00440002,NPT,0,NI,NI,NI,NI,NI,NI
2013,00440003,AS,74,NI,NI,NI,NI,NI,NI
2013,00440003,ADS,2,NI,NI,NI,NI,NI,NI
2013,00440003,NAS,71,NI,NI,NI,NI,NI,NI
2013,00440003,TE,59,NI,NI,NI,NI,NI,NI
2013,00440003,PTS,0,NI,NI,NI,NI,NI,NI
2013,00440003,NPT,0,NI,NI,NI,NI,NI,NI
2013,00440010,AS,57,NI,NI,NI,NI,NI,NI
