FY_CODE,ORG_CODE,ORG_NAME,ESTATUS,MSTATUS
2010,01010000,Franklin,,
2010,01020000,Freetown,,"Improvement Year 1"
2010,01030000,Gardner,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2010,01050000,Georgetown,,
2010,01070000,Gloucester,,"Corrective Action - Subgroups"
2010,01090000,Gosnold,,
2010,01100000,Grafton,,
2010,01110000,Granby,,
2010,01120000,Granville,,
2010,01140000,Greenfield,"Improvement Year 1 - Subgroups","Corrective Action"
2010,01170000,Hadley,,
2010,01180000,Halifax,"Corrective Action - Subgroups","Improvement Year 1 - Subgroups"
2010,01210000,Hancock,,
2010,01220000,Hanover,,
2010,01250000,Harvard,,
2010,01260000,Harwich,,
2010,01270000,Hatfield,,
2010,01280000,Haverhill,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2010,01310000,Hingham,,
2010,01330000,Holbrook,,"Improvement Year 1 - Subgroups"
2010,01350000,Holland,"Improvement Year 1 - Subgroups","Improvement Year 1"
2010,01360000,Holliston,,
2010,01370000,Holyoke,"Corrective Action","Corrective Action"
2010,01380000,Hopedale,,
2010,01390000,Hopkinton,,
2010,01410000,Hudson,"Improvement Year 1 - Subgroups",
2010,01420000,Hull,,
2010,01440000,Ipswich,,
2010,01450000,Kingston,,
2010,01460000,Lakeville,,
2010,01480000,Lanesborough,,
2010,01490000,Lawrence,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2010,01500000,Lee,,
2010,01510000,Leicester,,
2010,01520000,Lenox,,
2010,01530000,Leominster,"Corrective Action - Subgroups","Improvement Year 1 - Subgroups"
2010,01540000,Leverett,,"Improvement Year 1 - Subgroups"
2010,01550000,Lexington,,
2010,01570000,Lincoln,"Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2010,01580000,Littleton,,
2010,01590000,Longmeadow,,
2010,01600000,Lowell,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2010,01610000,Ludlow,,"Improvement Year 1 - Subgroups"
2010,01620000,Lunenburg,,
2010,01630000,Lynn,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2010,01640000,Lynnfield,,
2010,01650000,Malden,"Corrective Action - Subgroups","Improvement Year 2 - Subgroups"
2010,01670000,Mansfield,,
2010,01680000,Marblehead,,
2010,01690000,Marion,,
2010,01700000,Marlborough,"Improvement Year 2 - Subgroups","Corrective Action - Subgroups"
2010,01710000,Marshfield,,
2010,01720000,Mashpee,,
2010,01730000,Mattapoisett,,
2010,01740000,Maynard,,
2010,01750000,Medfield,,
2010,01760000,Medford,"Improvement Year 1 - Subgroups","Corrective Action - Subgroups"
2010,01770000,Medway,,
2010,01780000,Melrose,,
2010,01810000,Methuen,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2010,01820000,Middleborough,,
2010,01840000,Middleton,,
2010,01850000,Milford,,
2010,01860000,Millbury,,
2010,01870000,Millis,,
2010,01890000,Milton,,
2010,01910000,Monson,,
2010,01960000,Nahant,,
2010,01970000,Nantucket,,
2010,01980000,Natick,,
2010,01990000,Needham,,
2010,02010000,"New Bedford","Corrective Action","Corrective Action"
2010,02040000,Newburyport,,
2010,02070000,Newton,,"Improvement Year 1 - Subgroups"
2010,02080000,Norfolk,,
2010,02090000,"North Adams",,"Improvement Year 1"
2010,02100000,Northampton,"Improvement Year 1 - Subgroups",
2010,02110000,"North Andover",,
2010,02120000,"North Attleborough",,
2010,02130000,Northborough,,
2010,02140000,Northbridge,,
2010,02150000,"North Brookfield",,
2010,02170000,"North Reading",,
2010,02180000,Norton,,
2010,02190000,Norwell,,
2010,02200000,Norwood,,
2010,02210000,"Oak Bluffs","Improvement Year 2 - Subgroups",
2010,02230000,Orange,"Corrective Action - Subgroups",
2010,02240000,Orleans,,
2010,02260000,Oxford,,
2010,02270000,Palmer,,
2010,02290000,Peabody,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2010,02300000,Pelham,,
2010,02310000,Pembroke,,
2010,02340000,Petersham,"Improvement Year 1","Improvement Year 1"
2010,02360000,Pittsfield,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2010,02380000,Plainville,,
2010,02390000,Plymouth,"Corrective Action - Subgroups","Improvement Year 1 - Subgroups"
2010,02400000,Plympton,,
2010,02420000,Provincetown,,"Improvement Year 1"
2010,02430000,Quincy,"Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups"
2010,02440000,Randolph,"Corrective Action","Corrective Action - Subgroups"
2010,02460000,Reading,,
2010,02480000,Revere,"Corrective Action - Subgroups",
2010,02490000,Richmond,,"Improvement Year 1"
2010,02500000,Rochester,"Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups"
2010,02510000,Rockland,,
2010,02520000,Rockport,,
2010,02530000,Rowe,,
2010,02580000,Salem,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2010,02610000,Sandwich,,
2010,02620000,Saugus,,
2010,02630000,Savoy,,
2010,02640000,Scituate,,
2010,02650000,Seekonk,,
2010,02660000,Sharon,,
2010,02690000,Sherborn,,
2010,02700000,Shirley,,
2010,02710000,Shrewsbury,,
2010,02720000,Shutesbury,,
2010,02730000,Somerset,,
2010,02740000,Somerville,"Corrective Action","Corrective Action - Subgroups"
2010,02750000,Southampton,"Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2010,02760000,Southborough,"Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2010,02770000,Southbridge,"Corrective Action - Subgroups",
2010,02780000,"South Hadley",,
2010,02810000,Springfield,"Corrective Action","Corrective Action"
2010,02840000,Stoneham,,
2010,02850000,Stoughton,"Corrective Action - Subgroups","Improvement Year 2 - Subgroups"
2010,02870000,Sturbridge,"Improvement Year 1",
2010,02880000,Sudbury,,
2010,02890000,Sunderland,,
2010,02900000,Sutton,,
2010,02910000,Swampscott,,
2010,02920000,Swansea,,
2010,02930000,Taunton,,"Improvement Year 1 - Subgroups"
2010,02950000,Tewksbury,,
2010,02960000,Tisbury,,
2010,02980000,Topsfield,,
2010,03000000,Truro,,
2010,03010000,Tyngsborough,,
2010,03040000,Uxbridge,,
2010,03050000,Wakefield,,
2010,03060000,Wales,,
2010,03070000,Walpole,,
2010,03080000,Waltham,"Corrective Action - Subgroups",
2010,03090000,Ware,,
2010,03100000,Wareham,,"Corrective Action - Subgroups"
2010,03140000,Watertown,,
2010,03150000,Wayland,,
2010,03160000,Webster,,
2010,03170000,Wellesley,,
2010,03180000,Wellfleet,,
2010,03210000,Westborough,,
2010,03220000,"West Boylston",,
2010,03230000,"West Bridgewater",,
2010,03250000,Westfield,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2010,03260000,Westford,,
2010,03270000,Westhampton,,
2010,03300000,Weston,,
2010,03310000,Westport,,
2010,03320000,"West Springfield",,"Improvement Year 2 - Subgroups"
2010,03350000,Westwood,,
2010,03360000,Weymouth,"Corrective Action - Subgroups",
2010,03370000,Whately,,
2010,03400000,Williamsburg,,
2010,03410000,Williamstown,,
2010,03420000,Wilmington,,
2010,03430000,Winchendon,,"Improvement Year 1 - Subgroups"
2010,03440000,Winchester,,
2010,03460000,Winthrop,,
2010,03470000,Woburn,,"Corrective Action - Subgroups"
2010,03480000,Worcester,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2010,03500000,Wrentham,,
2010,04060000,"Northampton-Smith Vocational Agricultural","Improvement Year 1 - Subgroups","Improvement Year 2"
2010,04100000,"Excel Academy Charter (District)",,
2010,04120000,"Academy Of the Pacific Rim Charter Public (District)","Improvement Year 2 - Subgroups",
2010,04130000,"Four Rivers Charter Public (District)",,"Improvement Year 1"
2010,04140000,"Berkshire Arts and Technology Charter Public (District)","Corrective Action - Subgroups","Restructuring Year 1 - Subgroups"
2010,04150000,"Amesbury Academy Charter Public School","Improvement Year 1",
2010,04160000,"Boston Preparatory Charter Public (District)","Improvement Year 1 - Subgroups",
2010,04180000,"Christa McAuliffe Regional Charter Public (District)","Improvement Year 2 - Subgroups",
2010,04190000,"Smith Leadership Academy Charter Public (District)","Restructuring Year 1 - Subgroups","Restructuring Year 2"
2010,04200000,"Benjamin Banneker Charter Public (District)",,
2010,04230000,"Barnstable Horace Mann Charter (District)",,"Improvement Year 2 - Subgroups"
2010,04240000,"Boston Day and Evening Academy Charter (District)","Corrective Action","Corrective Action"
2010,04270000,"Barnstable Community Horace Mann Charter Public (District)",,
2010,04280000,"Edward Brooke Charter (District)",,
2010,04290000,"KIPP Academy Lynn Charter (District)",,"Improvement Year 1 - Subgroups"
2010,04300000,"Advanced Math and Science Academy Charter (District)",,
2010,04320000,"Cape Cod Lighthouse Charter (District)",,"Improvement Year 1"
2010,04350000,"Innovation Academy Charter (District)",,
2010,04360000,"Community Charter School of Cambridge (District)",,
2010,04370000,"City On A Hill Charter Public (District)",,
2010,04380000,"Codman Academy Charter Public (District)",,
2010,04390000,"Conservatory Lab Charter (District)",,"Improvement Year 2 - Subgroups"
2010,04400000,"Community Day Charter Public (District)",,
2010,04410000,"Sabis International Charter (District)",,"Corrective Action - Subgroups"
2010,04440000,"Neighborhood House Charter (District)",,
2010,04450000,"Abby Kelley Foster Charter Public (District)","Corrective Action - Subgroups","Restructuring Year 1 - Subgroups"
2010,04460000,"Foxborough Regional Charter (District)","Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups"
2010,04470000,"Benjamin Franklin Classical Charter Public (District)",,
2010,04490000,"Boston Collegiate Charter (District)","Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2010,04500000,"Hilltown Cooperative Charter  Public (District)",,
2010,04510000,"Robert M. Hughes Academy Charter Public (District)","Corrective Action - Subgroups",
2010,04520000,"Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School)",,
2010,04530000,"Holyoke Community Charter (District)","Corrective Action - Subgroups","Corrective Action - Subgroups"
2010,04540000,"Lawrence Family Development Charter (District)",,
2010,04550000,"Hill View Montessori Charter Public (District)",,
2010,04560000,"Lowell Community Charter Public (District)","Restructuring Year 2 - Subgroups","Restructuring Year 1 - Subgroups"
2010,04580000,"Lowell Middlesex Academy Charter (District)",,
2010,04640000,"Marblehead Community Charter Public (District)",,
2010,04660000,"Martha's Vineyard Charter (District)",,
2010,04680000,"Ma Academy for Math and Science",,
2010,04690000,"MATCH Charter Public School (District)",,
2010,04700000,"Mystic Valley Regional Charter (District)","Restructuring Year 1 - Subgroups","Restructuring Year 1 - Subgroups"
2010,04710000,"New Leadership Charter (District)","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups"
2010,04740000,"North Central Charter Essential (District)","Restructuring Year 1 - Subgroups","Restructuring Year 2"
2010,04750000,"Dorchester Collegiate Academy Charter (District)",,
2010,04770000,"Silver Hill Horace Mann Charter (District)","Restructuring Year 2","Corrective Action - Subgroups"
2010,04780000,"Francis W. Parker Charter Essential (District)",,
2010,04790000,"Pioneer Valley Performing Arts Charter Public (District)",,"Improvement Year 1 - Subgroups"
2010,04810000,"Boston Renaissance Charter Public (District)","Restructuring Year 1 - Subgroups",
2010,04820000,"River Valley Charter (District)",,
2010,04830000,"Rising Tide Charter Public (District)",,"Improvement Year 1 - Subgroups"
2010,04840000,"Roxbury Preparatory Charter (District)",,
2010,04850000,"Salem Academy Charter (District)",,"Corrective Action - Subgroups"
2010,04860000,"Seven Hills Charter Public (District)","Restructuring Year 2","Restructuring Year 2"
2010,04870000,"Prospect Hill Academy Charter (District)","Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups"
2010,04880000,"South Shore Charter Public (District)",,"Restructuring Year 1 - Subgroups"
2010,04890000,"Sturgis Charter Public (District)",,
2010,04910000,"Atlantis Charter (District)","Corrective Action - Subgroups","Improvement Year 1 - Subgroups"
2010,04920000,"Martin Luther King Jr. Charter School of Excellence (District)","Improvement Year 2 - Subgroups",
2010,04930000,"Phoenix Charter Academy (District)",,
2010,04940000,"Pioneer Charter School of Science (District)",,
2010,04960000,"Global Learning Charter Public  (District)","Improvement Year 2 - Subgroups","Improvement Year 2"
2010,04970000,"Pioneer Valley Chinese Immersion Charter(District)",,
2010,04990000,"Hampden Charter School of Science (District)",,
2010,06000000,Acton-Boxborough,,
2010,06030000,Adams-Cheshire,,
2010,06050000,Amherst-Pelham,,
2010,06100000,Ashburnham-Westminster,,
2010,06150000,Athol-Royalston,,
2010,06180000,"Berkshire Hills",,
2010,06200000,Berlin-Boylston,,
2010,06220000,Blackstone-Millville,,
2010,06250000,Bridgewater-Raynham,,"Corrective Action - Subgroups"
2010,06320000,Chesterfield-Goshen,"Improvement Year 1",
2010,06350000,"Central Berkshire",,
2010,06400000,Concord-Carlisle,,
2010,06450000,Dennis-Yarmouth,"Improvement Year 1","Corrective Action - Subgroups"
2010,06500000,Dighton-Rehoboth,,
2010,06550000,Dover-Sherborn,,
2010,06580000,"Dudley-Charlton Reg",,
2010,06600000,Nauset,,
2010,06620000,"Farmington River Reg",,
2010,06650000,Freetown-Lakeville,,
2010,06700000,Frontier,"Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2010,06720000,Gateway,,
2010,06730000,Groton-Dunstable,,
2010,06740000,Gill-Montague,,
2010,06750000,Hamilton-Wenham,,
2010,06800000,Hampden-Wilbraham,,
2010,06830000,Hampshire,"Improvement Year 1 - Subgroups","Restructuring Year 2 - Subgroups"
2010,06850000,Hawlemont,,
2010,06900000,"King Philip",,
2010,06950000,Lincoln-Sudbury,,
2010,06980000,"Manchester Essex Regional",,
2010,07000000,"Marthas Vineyard",,
2010,07050000,Masconomet,,
2010,07100000,Mendon-Upton,,
2010,07150000,"Mount Greylock","Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups"
2010,07170000,"Mohawk Trail",,
2010,07200000,Narragansett,,
2010,07250000,Nashoba,,
2010,07280000,"New Salem-Wendell",,
2010,07300000,Northboro-Southboro,,
2010,07350000,"North Middlesex",,
2010,07400000,"Old Rochester",,
2010,07450000,Pentucket,,
2010,07500000,"Pioneer Valley",,
2010,07530000,Quabbin,,
2010,07550000,"Ralph C Mahar",,"Restructuring Year 1 - Subgroups"
2010,07600000,"Silver Lake",,
2010,07650000,"Southern Berkshire",,
2010,07660000,Southwick-Tolland,,
2010,07670000,"Spencer-E Brookfield",,
2010,07700000,Tantasqua,,
2010,07730000,Triton,,
2010,07740000,"Up-Island Regional",,
2010,07750000,Wachusett,,
2010,07780000,"Quaboag Regional",,
2010,07800000,Whitman-Hanson,"Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2010,08010000,"Assabet Valley Regional Vocational Technical",,
2010,08050000,"Blackstone Valley Regional Vocational Technical",,
2010,08060000,"Blue Hills Regional Vocational Technical",,
2010,08100000,"Bristol-Plymouth Regional Vocational Technical",,
2010,08150000,"Cape Cod Regional Vocational Technical",,
2010,08180000,"Franklin County Regional Vocational Technical",,
2010,08210000,"Greater Fall River Regional Vocational Technical",,
2010,08230000,"Greater Lawrence Regional Vocational Technical","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups"
2010,08250000,"Greater New Bedford Regional Vocational Technical",,"Improvement Year 2 - Subgroups"
2010,08280000,"Greater Lowell Regional Vocational Technical",,
2010,08290000,"South Middlesex Regional Vocational Technical",,
2010,08300000,"Minuteman Regional Vocational Technical",,
2010,08320000,"Montachusett Regional Vocational Technical",,"Improvement Year 1 - Subgroups"
2010,08510000,"Northern Berkshire Regional Vocational Technical",,
2010,08520000,"Nashoba Valley Regional Vocational Technical",,
2010,08530000,"Northeast Metropolitan Regional Vocational Technical",,"Improvement Year 2 - Subgroups"
2010,08540000,"North Shore Regional Vocational Technical",,
2010,08550000,"Old Colony Regional Vocational Technical",,
2010,08600000,"Pathfinder Regional Vocational Technical",,"Improvement Year 2 - Subgroups"
2010,08710000,"Shawsheen Valley Regional Vocational Technical",,
2010,08720000,"Southeastern Regional Vocational Technical",,
2010,08730000,"South Shore Regional Vocational Technical",,
2010,08760000,"Southern Worcester County Regional Vocational Technical","Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups"
2010,08780000,"Tri County Regional Vocational Technical",,"Improvement Year 1 - Subgroups"
2010,08790000,"Upper Cape Cod Regional Vocational Technical",,
2010,08850000,"Whittier Regional Vocational Technical",,
2010,09100000,"Bristol County Agricultural",,
2010,09130000,"Essex Agricultural Technical",,
2010,09150000,"Norfolk County Agricultural",,
2011,00000000,"State Total","Under Review","Under Review"
2011,00010000,Abington,,
2011,00020000,Acton,,
2011,00030000,Acushnet,"Improvement Year 1 - Subgroups","Corrective Action - Subgroups"
2011,00050000,Agawam,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,00070000,Amesbury,,
2011,00080000,Amherst,"Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2011,00090000,Andover,,
2011,00100000,Arlington,"Improvement Year 1 - Subgroups",
2011,00140000,Ashland,,
2011,00160000,Attleboro,"Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2011,00170000,Auburn,,
2011,00180000,Avon,,
2011,00190000,Ayer,,
2011,00200000,Barnstable,,
2011,00230000,Bedford,,
2011,00240000,Belchertown,,
2011,00250000,Bellingham,,
2011,00260000,Belmont,,
2011,00270000,Berkley,,"Improvement Year 2 - Subgroups"
2011,00280000,Berlin,"Improvement Year 1",
2011,00300000,Beverly,"Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2011,00310000,Billerica,"Corrective Action - Subgroups","Improvement Year 2 - Subgroups"
2011,00350000,Boston,"Corrective Action","Corrective Action - Subgroups"
2011,00360000,Bourne,,
2011,00370000,Boxborough,,
2011,00380000,Boxford,,
2011,00390000,Boylston,,
2011,00400000,Braintree,,
2011,00410000,Brewster,,
2011,00430000,Brimfield,,
2011,00440000,Brockton,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,00450000,Brookfield,,
2011,00460000,Brookline,,"Improvement Year 1 - Subgroups"
2011,00480000,Burlington,,
2011,00490000,Cambridge,"Improvement Year 2 - Subgroups","Corrective Action - Subgroups"
2011,00500000,Canton,,
2011,00510000,Carlisle,,
2011,00520000,Carver,,
2011,00550000,Chatham,,
2011,00560000,Chelmsford,,
2011,00570000,Chelsea,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,00610000,Chicopee,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,00630000,Clarksburg,,
2011,00640000,Clinton,"Improvement Year 1 - Subgroups",
2011,00650000,Cohasset,,
2011,00670000,Concord,,
2011,00680000,Conway,,
2011,00710000,Danvers,"Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2011,00720000,Dartmouth,,"Improvement Year 2 - Subgroups"
2011,00730000,Dedham,"Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups"
2011,00740000,Deerfield,,"Improvement Year 2 - Subgroups"
2011,00770000,Douglas,,
2011,00780000,Dover,,
2011,00790000,Dracut,,
2011,00820000,Duxbury,,
2011,00830000,"East Bridgewater",,
2011,00850000,Eastham,,
2011,00860000,Easthampton,,"Improvement Year 1 - Subgroups"
2011,00870000,"East Longmeadow","Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2011,00880000,Easton,,
2011,00890000,Edgartown,,
2011,00910000,Erving,"Improvement Year 1 - Subgroups",
2011,00930000,Everett,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,00940000,Fairhaven,,
2011,00950000,"Fall River","Corrective Action","Corrective Action"
2011,00960000,Falmouth,,
2011,00970000,Fitchburg,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,00980000,Florida,,
2011,00990000,Foxborough,,
2011,01000000,Framingham,"Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2011,01010000,Franklin,,
2011,01020000,Freetown,"Improvement Year 1","Improvement Year 1"
2011,01030000,Gardner,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,01050000,Georgetown,,
2011,01070000,Gloucester,,"Corrective Action - Subgroups"
2011,01090000,Gosnold,,
2011,01100000,Grafton,,
2011,01110000,Granby,,
2011,01120000,Granville,,
2011,01140000,Greenfield,"Improvement Year 2 - Subgroups",
2011,01170000,Hadley,,
2011,01180000,Halifax,"Corrective Action - Subgroups",
2011,01210000,Hancock,,
2011,01220000,Hanover,,
2011,01250000,Harvard,,
2011,01260000,Harwich,,
2011,01270000,Hatfield,,
2011,01280000,Haverhill,"Corrective Action","Corrective Action - Subgroups"
2011,01310000,Hingham,,
2011,01330000,Holbrook,,
2011,01350000,Holland,"Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups"
2011,01360000,Holliston,,
2011,01370000,Holyoke,"Corrective Action","Corrective Action"
2011,01380000,Hopedale,,
2011,01390000,Hopkinton,,
2011,01410000,Hudson,,
2011,01420000,Hull,,
2011,01440000,Ipswich,,
2011,01450000,Kingston,,
2011,01460000,Lakeville,"Improvement Year 1 - Subgroups",
2011,01480000,Lanesborough,"Improvement Year 1",
2011,01490000,Lawrence,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,01500000,Lee,,
2011,01510000,Leicester,,
2011,01520000,Lenox,,
2011,01530000,Leominster,,"Improvement Year 2 - Subgroups"
2011,01540000,Leverett,,
2011,01550000,Lexington,,
2011,01570000,Lincoln,"Corrective Action - Subgroups",
2011,01580000,Littleton,,
2011,01590000,Longmeadow,,
2011,01600000,Lowell,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,01610000,Ludlow,"Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups"
2011,01620000,Lunenburg,,
2011,01630000,Lynn,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,01640000,Lynnfield,,
2011,01650000,Malden,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,01670000,Mansfield,,
2011,01680000,Marblehead,,
2011,01690000,Marion,,
2011,01700000,Marlborough,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,01710000,Marshfield,,
2011,01720000,Mashpee,,
2011,01730000,Mattapoisett,,
2011,01740000,Maynard,,
2011,01750000,Medfield,,
2011,01760000,Medford,"Improvement Year 2 - Subgroups","Corrective Action - Subgroups"
2011,01770000,Medway,,
2011,01780000,Melrose,,
2011,01810000,Methuen,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,01820000,Middleborough,,
2011,01840000,Middleton,,
2011,01850000,Milford,,
2011,01860000,Millbury,,
2011,01870000,Millis,,
2011,01890000,Milton,,
2011,01910000,Monson,,
2011,01960000,Nahant,,
2011,01970000,Nantucket,,
2011,01980000,Natick,,
2011,01990000,Needham,,
2011,02010000,"New Bedford","Corrective Action","Corrective Action"
2011,02040000,Newburyport,,
2011,02070000,Newton,,"Improvement Year 1 - Subgroups"
2011,02080000,Norfolk,,
2011,02090000,"North Adams","Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups"
2011,02100000,Northampton,"Improvement Year 1 - Subgroups",
2011,02110000,"North Andover",,
2011,02120000,"North Attleborough",,
2011,02130000,Northborough,"Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2011,02140000,Northbridge,,
2011,02150000,"North Brookfield",,
2011,02170000,"North Reading",,
2011,02180000,Norton,,
2011,02190000,Norwell,,
2011,02200000,Norwood,,
2011,02210000,"Oak Bluffs","Corrective Action","Improvement Year 1 - Subgroups"
2011,02230000,Orange,,
2011,02240000,Orleans,,
2011,02260000,Oxford,,"Improvement Year 1"
2011,02270000,Palmer,,
2011,02290000,Peabody,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,02300000,Pelham,,
2011,02310000,Pembroke,,
2011,02340000,Petersham,"Improvement Year 2","Improvement Year 1"
2011,02360000,Pittsfield,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,02380000,Plainville,,
2011,02390000,Plymouth,"Corrective Action - Subgroups","Improvement Year 2 - Subgroups"
2011,02400000,Plympton,,
2011,02420000,Provincetown,"Improvement Year 1","Improvement Year 2"
2011,02430000,Quincy,"Improvement Year 2 - Subgroups","Corrective Action - Subgroups"
2011,02440000,Randolph,"Corrective Action","Corrective Action - Subgroups"
2011,02460000,Reading,"Improvement Year 1 - Subgroups",
2011,02480000,Revere,"Corrective Action - Subgroups","Improvement Year 1"
2011,02490000,Richmond,,"Improvement Year 1"
2011,02500000,Rochester,"Corrective Action - Subgroups","Improvement Year 2 - Subgroups"
2011,02510000,Rockland,,
2011,02520000,Rockport,,
2011,02530000,Rowe,,
2011,02580000,Salem,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,02610000,Sandwich,,"Improvement Year 1 - Subgroups"
2011,02620000,Saugus,,
2011,02630000,Savoy,,
2011,02640000,Scituate,,
2011,02650000,Seekonk,,
2011,02660000,Sharon,,
2011,02690000,Sherborn,,
2011,02700000,Shirley,,"Improvement Year 1 - Subgroups"
2011,02710000,Shrewsbury,,
2011,02720000,Shutesbury,,
2011,02730000,Somerset,,
2011,02740000,Somerville,"Corrective Action","Corrective Action - Subgroups"
2011,02750000,Southampton,"Improvement Year 2 - Subgroups","Corrective Action - Subgroups"
2011,02760000,Southborough,"Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2011,02770000,Southbridge,"Corrective Action - Subgroups","Improvement Year 1"
2011,02780000,"South Hadley",,
2011,02810000,Springfield,"Corrective Action","Corrective Action"
2011,02840000,Stoneham,,
2011,02850000,Stoughton,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,02870000,Sturbridge,"Improvement Year 1",
2011,02880000,Sudbury,,
2011,02890000,Sunderland,,
2011,02900000,Sutton,,
2011,02910000,Swampscott,,
2011,02920000,Swansea,,
2011,02930000,Taunton,"Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups"
2011,02950000,Tewksbury,,
2011,02960000,Tisbury,,
2011,02980000,Topsfield,,
2011,03000000,Truro,,
2011,03010000,Tyngsborough,,
2011,03040000,Uxbridge,,
2011,03050000,Wakefield,,
2011,03060000,Wales,,
2011,03070000,Walpole,,
2011,03080000,Waltham,"Corrective Action - Subgroups","Improvement Year 1 - Subgroups"
2011,03090000,Ware,"Improvement Year 1 - Subgroups",
2011,03100000,Wareham,,"Corrective Action - Subgroups"
2011,03140000,Watertown,,
2011,03150000,Wayland,,
2011,03160000,Webster,"Improvement Year 1 - Subgroups","Improvement Year 1 - Subgroups"
2011,03170000,Wellesley,,
2011,03180000,Wellfleet,,
2011,03210000,Westborough,,
2011,03220000,"West Boylston",,
2011,03230000,"West Bridgewater",,
2011,03250000,Westfield,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,03260000,Westford,,
2011,03270000,Westhampton,,
2011,03300000,Weston,,
2011,03310000,Westport,,
2011,03320000,"West Springfield","Improvement Year 1 - Subgroups","Corrective Action - Subgroups"
2011,03350000,Westwood,,
2011,03360000,Weymouth,"Corrective Action - Subgroups","Improvement Year 1 - Subgroups"
2011,03370000,Whately,,
2011,03400000,Williamsburg,,
2011,03410000,Williamstown,,
2011,03420000,Wilmington,,
2011,03430000,Winchendon,"Improvement Year 1 - Subgroups","Improvement Year 2 - Subgroups"
2011,03440000,Winchester,,
2011,03460000,Winthrop,,
2011,03470000,Woburn,"Improvement Year 1 - Subgroups","Corrective Action - Subgroups"
2011,03480000,Worcester,"Corrective Action - Subgroups","Corrective Action - Subgroups"
2011,03500000,Wrentham,,
2011,04060000,"Northampton-Smith Vocational Agricultural",,"Corrective Action - Subgroups"
2011,04100000,"Excel Academy Charter (District)",,
2011,04120000,"Academy Of the Pacific Rim Charter Public (District)","Improvement Year 2 - Subgroups",
2011,04130000,"Four Rivers Charter Public (District)",,"Improvement Year 1"
2011,04140000,"Berkshire Arts and Technology Charter Public (District)",,"Restructuring Year 2 - Subgroups"
2011,04160000,"Boston Preparatory Charter Public (District)","Improvement Year 1 - Subgroups",
2011,04180000,"Christa McAuliffe Regional Charter Public (District)","Improvement Year 2 - Subgroups",
